,TempMax_Deg,TempMin_Deg,Wind_kmh,Wet_percent,Visibility_km,CloudCoverage_percent,Dayduration_hour,day
franche-comte,7,5,23,92,9.5,90,10:29:0,2020/02/19
ile-de-re,11,10,22,83,10,67,10:33:0,2020/02/19
ile-de-france,9,7,15,73,7.75,89,10:24:0,2020/02/19
languedoc-roussillon,14,10,27,65,10,13,10:41:0,2020/02/19
limousin,9,6,11,95,4.375,96,10:34:0,2020/02/19
lorraine,6,4,25,84,9.5,81,10:23:0,2020/02/19
midi-pyrenees,13,7,19,82,10,29,10:41:0,2020/02/19
nord-pas-de-calais,8,4,24,80,8.875,87,10:18:0,2020/02/19
normandie,8,6,14,89,9.625,82,10:23:0,2020/02/19
pays-de-la-loire,11,9,22,90,10,79,10:30:0,2020/02/19
picardie,8,4,23,89,8.875,78,10:20:0,2020/02/19
poitou-charentes,11,10,22,83,10,67,10:33:0,2020/02/19
rh-ne-alpes,10,6,8,80,7.125,90,10:35:0,2020/02/19
provence-alpes-c-te-d-azur,13,10,45,55,10,8,10:42:0,2020/02/19
alsace,10,6,13,81,8,69,10:28:0,2020/02/20
aquitaine,14,8,12,82,9,16,10:40:0,2020/02/20
ardeche,13,7,9,78,10,27,10:40:0,2020/02/20
auvergne,14,5,10,83,10,33,10:37:0,2020/02/20
bourgogne,11,7,19,88,7.5,65,10:32:0,2020/02/20
bretagne,11,7,36,86,9.875,84,10:30:0,2020/02/20
centre,9,7,26,81,9,79,10:31:0,2020/02/20
champagne-ardenne,9,8,30,81,9,93,10:26:0,2020/02/20
corse,14,11,11,78,10,8,10:48:0,2020/02/20
franche-comte,10,6,15,86,9,50,10:32:0,2020/02/20
ile-de-re,11,9,27,89,8.875,72,10:37:0,2020/02/20
ile-de-france,10,9,30,77,9.5,87,10:27:0,2020/02/20
languedoc-roussillon,13,10,10,69,10,21,10:45:0,2020/02/20
limousin,11,5,13,96,4.75,71,10:37:0,2020/02/20
lorraine,8,7,24,87,7.875,93,10:27:0,2020/02/20
midi-pyrenees,17,8,10,80,10,11,10:43:0,2020/02/20
nord-pas-de-calais,9,7,36,83,8.5,79,10:22:0,2020/02/20
normandie,11,7,41,84,9.75,72,10:27:0,2020/02/20
pays-de-la-loire,11,9,31,85,9.75,75,10:33:0,2020/02/20
picardie,10,4,33,84,8,83,10:24:0,2020/02/20
poitou-charentes,11,9,27,89,8.875,72,10:37:0,2020/02/20
rh-ne-alpes,13,7,10,79,8.625,27,10:38:0,2020/02/20
provence-alpes-c-te-d-azur,14,11,8,61,10,18,10:45:0,2020/02/20
alsace,9,5,12,75,9.875,40,10:32:0,2020/02/21
aquitaine,15,8,6,77,10,27,10:43:0,2020/02/21
ardeche,12,8,20,76,10,22,10:43:0,2020/02/21
auvergne,10,4,7,85,10,56,10:40:0,2020/02/21
bourgogne,10,4,4,76,10,22,10:36:0,2020/02/21
bretagne,10,4,21,85,10,24,10:33:0,2020/02/21
centre,9,4,13,79,9.875,26,10:34:0,2020/02/21
champagne-ardenne,8,4,20,83,10,41,10:30:0,2020/02/21
corse,15,11,8,77,10,20,10:52:0,2020/02/21
franche-comte,8,4,4,83,10,35,10:36:0,2020/02/21
ile-de-re,11,6,9,78,10,7,10:39:0,2020/02/21
ile-de-france,9,6,16,70,10,39,10:31:0,2020/02/21
languedoc-roussillon,16,12,19,67,10,19,10:47:0,2020/02/21
limousin,12,5,5,84,7,21,10:40:0,2020/02/21
lorraine,7,3,18,85,10,58,10:29:0,2020/02/21
midi-pyrenees,13,8,12,87,10,62,10:46:0,2020/02/21
nord-pas-de-calais,8,4,28,83,10,46,10:26:0,2020/02/21
normandie,9,4,24,86,10,39,10:29:0,2020/02/21
pays-de-la-loire,10,5,15,80,10,15,10:36:0,2020/02/21
picardie,8,4,24,88,10,49,10:28:0,2020/02/21
poitou-charentes,11,6,9,78,10,7,10:39:0,2020/02/21
rh-ne-alpes,10,7,14,76,10,46,10:41:0,2020/02/21
provence-alpes-c-te-d-azur,14,12,40,61,10,23,10:47:0,2020/02/21
alsace,12,5,17,69,10,34,10:35:0,2020/02/22
aquitaine,16,8,8,72,10,9,10:46:0,2020/02/22
ardeche,16,7,8,58,10,9,10:47:0,2020/02/22
auvergne,17,6,6,60,10,7,10:43:0,2020/02/22
bourgogne,12,4,13,77,10,13,10:39:0,2020/02/22
bretagne,12,8,26,91,10,52,10:37:0,2020/02/22
centre,12,6,22,81,10,31,10:37:0,2020/02/22
champagne-ardenne,10,5,29,83,10,49,10:33:0,2020/02/22
corse,14,12,9,83,10,6,10:54:0,2020/02/22
franche-comte,10,5,14,68,10,22,10:39:0,2020/02/22
ile-de-re,11,9,18,88,10,10,10:43:0,2020/02/22
ile-de-france,12,7,22,75,10,42,10:35:0,2020/02/22
languedoc-roussillon,16,11,8,59,10,33,10:51:0,2020/02/22
limousin,13,5,8,79,9.375,14,10:43:0,2020/02/22
lorraine,9,4,27,81,10,37,10:33:0,2020/02/22
midi-pyrenees,15,8,10,77,10,8,10:50:0,2020/02/22
nord-pas-de-calais,11,6,34,80,10,50,10:30:0,2020/02/22
normandie,12,8,35,87,10,47,10:33:0,2020/02/22
pays-de-la-loire,13,9,23,89,10,40,10:40:0,2020/02/22
picardie,11,6,31,82,10,46,10:32:0,2020/02/22
poitou-charentes,11,9,18,88,10,10,10:43:0,2020/02/22
rh-ne-alpes,16,9,4,62,10,7,10:45:0,2020/02/22
provence-alpes-c-te-d-azur,16,13,6,69,10,32,10:50:0,2020/02/22
alsace,12,10,23,78,8.375,92,10:38:0,2020/02/23
aquitaine,16,9,9,85,10,3,10:50:0,2020/02/23
ardeche,18,10,10,53,10,7,10:49:0,2020/02/23
auvergne,17,9,10,54,10,17,10:47:0,2020/02/23
bourgogne,13,8,23,82,10,77,10:42:0,2020/02/23
bretagne,14,13,31,88,10,96,10:40:0,2020/02/23
centre,12,11,27,88,10,96,10:40:0,2020/02/23
champagne-ardenne,14,12,35,86,6,100,10:36:0,2020/02/23
corse,15,12,9,81,10,11,10:57:0,2020/02/23
franche-comte,12,8,22,71,10,80,10:42:0,2020/02/23
ile-de-re,12,11,21,92,10,48,10:46:0,2020/02/23
ile-de-france,14,12,27,84,9,100,10:37:0,2020/02/23
languedoc-roussillon,20,13,10,55,10,1,10:53:0,2020/02/23
limousin,13,6,10,89,4.75,29,10:46:0,2020/02/23
lorraine,12,9,39,91,4.875,99,10:37:0,2020/02/23
midi-pyrenees,17,11,8,82,10,1,10:52:0,2020/02/23
nord-pas-de-calais,13,12,44,83,5.875,99,10:33:0,2020/02/23
normandie,13,12,37,88,9.375,97,10:37:0,2020/02/23
pays-de-la-loire,13,12,27,92,10,97,10:42:0,2020/02/23
picardie,14,10,41,85,8,97,10:35:0,2020/02/23
poitou-charentes,12,11,21,92,10,48,10:45:0,2020/02/23
rh-ne-alpes,18,10,4,61,10,11,10:47:0,2020/02/23
provence-alpes-c-te-d-azur,16,12,23,61,10,1,10:53:0,2020/02/23
alsace,13,10,14,93,8.625,79,10:42:0,2020/02/24
aquitaine,16,9,12,85,8,13,10:52:0,2020/02/24
ardeche,18,10,11,73,10,0,10:52:0,2020/02/24
auvergne,18,10,8,77,10,13,10:49:0,2020/02/24
bourgogne,15,10,20,87,10,42,10:45:0,2020/02/24
bretagne,12,11,36,86,9.375,94,10:43:0,2020/02/24
centre,12,11,26,89,10,85,10:44:0,2020/02/24
champagne-ardenne,12,11,30,91,8.75,96,10:39:0,2020/02/24
corse,16,13,9,84,10,3,10:59:0,2020/02/24
franche-comte,14,10,18,90,10,66,10:45:0,2020/02/24
ile-de-re,11,10,25,90,10,71,10:48:0,2020/02/24
ile-de-france,12,11,27,80,8.75,91,10:41:0,2020/02/24
languedoc-roussillon,18,14,13,62,10,1,10:56:0,2020/02/24
limousin,14,7,11,91,5.75,41,10:49:0,2020/02/24
lorraine,11,10,30,94,6.625,97,10:40:0,2020/02/24
midi-pyrenees,20,11,5,78,10,1,10:55:0,2020/02/24
nord-pas-de-calais,12,10,35,90,8.625,97,10:37:0,2020/02/24
normandie,13,11,38,85,5.75,88,10:40:0,2020/02/24
pays-de-la-loire,12,11,31,88,10,90,10:46:0,2020/02/24
picardie,13,11,35,88,7.375,97,10:39:0,2020/02/24
poitou-charentes,11,10,25,90,10,71,10:49:0,2020/02/24
rh-ne-alpes,19,10,6,78,10,14,10:51:0,2020/02/24
provence-alpes-c-te-d-azur,18,14,26,63,10,2,10:56:0,2020/02/24
alsace,9,7,18,86,7.25,72,10:45:0,2020/02/25
aquitaine,12,10,22,88,9,92,10:55:0,2020/02/25
ardeche,12,10,5,71,9.875,41,10:56:0,2020/02/25
auvergne,10,7,20,79,9.5,72,10:53:0,2020/02/25
bourgogne,9,7,25,86,9.5,76,10:49:0,2020/02/25
bretagne,11,7,33,82,9.625,80,10:47:0,2020/02/25
centre,9,8,28,74,6.75,79,10:47:0,2020/02/25
champagne-ardenne,10,7,27,82,9.625,87,10:43:0,2020/02/25
corse,16,12,11,78,10,43,11:2:0,2020/02/25
franche-comte,9,7,25,92,8.75,64,10:49:0,2020/02/25
ile-de-re,11,10,40,87,9.25,83,10:52:0,2020/02/25
ile-de-france,11,8,27,65,8.5,91,10:44:0,2020/02/25
languedoc-roussillon,15,11,30,68,10,50,10:59:0,2020/02/25
limousin,8,6,14,96,7.875,89,10:53:0,2020/02/25
lorraine,9,6,28,92,8.5,96,10:44:0,2020/02/25
midi-pyrenees,13,10,30,86,9.875,74,10:58:0,2020/02/25
nord-pas-de-calais,10,6,30,78,9.375,89,10:41:0,2020/02/25
normandie,8,6,36,85,9.75,81,10:44:0,2020/02/25
pays-de-la-loire,11,8,32,87,8.125,80,10:49:0,2020/02/25
picardie,10,4,30,81,8.875,88,10:43:0,2020/02/25
poitou-charentes,11,10,40,87,9.25,83,10:52:0,2020/02/25
rh-ne-alpes,12,9,12,79,7.875,63,10:54:0,2020/02/25
provence-alpes-c-te-d-azur,15,13,34,62,10,28,10:58:0,2020/02/25
alsace,5,3,28,72,6.625,78,10:49:0,2020/02/26
aquitaine,9,8,24,70,10,94,10:58:0,2020/02/26
ardeche,7,5,27,67,9.125,46,10:58:0,2020/02/26
auvergne,5,1,29,83,7.625,62,10:56:0,2020/02/26
bourgogne,5,2,34,83,7.125,78,10:52:0,2020/02/26
bretagne,8,4,32,76,8.625,55,10:50:0,2020/02/26
centre,7,3,34,70,7.5,87,10:51:0,2020/02/26
champagne-ardenne,6,3,29,75,8.125,76,10:47:0,2020/02/26
corse,11,9,50,66,9.875,47,11:5:0,2020/02/26
franche-comte,5,1,26,93,3.875,94,10:52:0,2020/02/26
ile-de-re,9,6,40,78,9.875,75,10:55:0,2020/02/26
ile-de-france,7,2,25,83,6.875,78,10:48:0,2020/02/26
languedoc-roussillon,11,9,44,64,10,32,11:2:0,2020/02/26
limousin,6,2,17,90,7.5,79,10:56:0,2020/02/26
lorraine,3,1,34,89,3,81,10:47:0,2020/02/26
midi-pyrenees,8,7,38,76,7.625,71,11:1:0,2020/02/26
nord-pas-de-calais,6,3,29,74,9.25,68,10:44:0,2020/02/26
normandie,7,4,41,76,7.25,87,10:48:0,2020/02/26
pays-de-la-loire,8,4,28,77,9.875,59,10:53:0,2020/02/26
picardie,7,2,31,78,9.625,53,10:46:0,2020/02/26
poitou-charentes,9,6,40,78,9.875,75,10:56:0,2020/02/26
rh-ne-alpes,7,4,30,70,9.375,81,10:56:0,2020/02/26
provence-alpes-c-te-d-azur,12,11,52,57,10,29,11:2:0,2020/02/26
alsace,5,3,40,86,8.75,86,10:52:0,2020/02/27
aquitaine,12,11,32,90,7.75,86,11:1:0,2020/02/27
ardeche,4,3,12,96,8.375,71,11:1:0,2020/02/27
auvergne,11,6,24,86,9.375,78,10:59:0,2020/02/27
bourgogne,7,2,42,91,8.875,88,10:56:0,2020/02/27
bretagne,11,7,37,85,8.75,79,10:54:0,2020/02/27
centre,11,6,39,93,9.25,88,10:54:0,2020/02/27
champagne-ardenne,5,2,40,95,8.5,95,10:50:0,2020/02/27
corse,12,9,23,86,9.625,53,11:8:0,2020/02/27
franche-comte,6,3,37,89,9.375,92,10:56:0,2020/02/27
ile-de-re,12,11,53,90,7.875,83,10:58:0,2020/02/27
ile-de-france,10,6,32,89,9.125,90,10:52:0,2020/02/27
languedoc-roussillon,13,9,33,80,9,62,11:5:0,2020/02/27
limousin,10,7,20,97,6.75,87,10:59:0,2020/02/27
lorraine,6,2,42,94,4.375,97,10:51:0,2020/02/27
midi-pyrenees,10,7,40,87,6.75,94,11:4:0,2020/02/27
nord-pas-de-calais,3,1,30,99,7.375,82,10:48:0,2020/02/27
normandie,9,6,42,88,8.375,91,10:51:0,2020/02/27
pays-de-la-loire,12,9,40,90,8.625,75,10:56:0,2020/02/27
picardie,5,2,37,97,8.75,78,10:50:0,2020/02/27
poitou-charentes,12,11,53,90,7.875,83,10:58:0,2020/02/27
rh-ne-alpes,6,3,30,85,9.125,74,11:0:0,2020/02/27
provence-alpes-c-te-d-azur,12,9,44,76,9.625,63,11:5:0,2020/02/27
alsace,8,3,13,77,9.375,61,10:56:0,2020/02/28
aquitaine,14,10,13,94,9,73,11:5:0,2020/02/28
ardeche,11,4,11,67,9.625,31,11:5:0,2020/02/28
auvergne,10,3,9,81,10,56,11:2:0,2020/02/28
bourgogne,8,3,19,79,9.875,70,10:59:0,2020/02/28
bretagne,11,7,31,92,9.75,93,10:57:0,2020/02/28
centre,7,4,22,91,5.375,84,10:57:0,2020/02/28
champagne-ardenne,6,3,26,85,8.375,74,10:54:0,2020/02/28
corse,14,10,9,69,9.875,41,11:10:0,2020/02/28
franche-comte,8,3,8,79,8.5,64,10:59:0,2020/02/28
ile-de-re,12,10,28,92,7.125,78,11:1:0,2020/02/28
ile-de-france,7,5,24,85,8,85,10:55:0,2020/02/28
languedoc-roussillon,13,8,12,67,10,31,11:7:0,2020/02/28
limousin,8,3,13,93,5.625,81,11:2:0,2020/02/28
lorraine,6,1,17,87,8,75,10:55:0,2020/02/28
midi-pyrenees,15,8,11,92,7.625,68,11:7:0,2020/02/28
nord-pas-de-calais,5,3,35,91,8.25,74,10:52:0,2020/02/28
normandie,10,5,33,90,6.375,94,10:55:0,2020/02/28
pays-de-la-loire,11,9,26,94,8.875,86,10:59:0,2020/02/28
picardie,5,1,35,93,9.75,76,10:54:0,2020/02/28
poitou-charentes,12,10,28,92,7.125,78,11:1:0,2020/02/28
rh-ne-alpes,10,4,8,70,10,55,11:3:0,2020/02/28
provence-alpes-c-te-d-azur,14,8,34,52,10,21,11:7:0,2020/02/28
alsace,13,8,33,77,9.625,69,11:0:0,2020/02/29
aquitaine,13,11,27,70,9,63,11:8:0,2020/02/29
ardeche,8,6,12,97,8.75,90,11:7:0,2020/02/29
auvergne,11,9,26,80,10,47,11:5:0,2020/02/29
bourgogne,12,9,47,80,8,71,11:2:0,2020/02/29
bretagne,9,6,38,84,9.5,72,11:1:0,2020/02/29
centre,11,8,32,74,7.5,83,11:1:0,2020/02/29
champagne-ardenne,10,7,41,80,9,64,10:58:0,2020/02/29
corse,16,11,8,57,10,18,11:13:0,2020/02/29
franche-comte,13,10,38,82,8.75,77,11:2:0,2020/02/29
ile-de-re,12,10,50,83,9.625,67,11:5:0,2020/02/29
ile-de-france,11,8,32,72,9.875,73,10:59:0,2020/02/29
languedoc-roussillon,15,13,36,87,9.5,79,11:11:0,2020/02/29
limousin,9,7,25,92,9.375,64,11:5:0,2020/02/29
lorraine,12,6,42,85,8.75,83,10:58:0,2020/02/29
midi-pyrenees,14,10,19,85,9.375,52,11:10:0,2020/02/29
nord-pas-de-calais,9,6,39,82,9.375,79,10:55:0,2020/02/29
normandie,9,6,37,88,9.25,81,10:58:0,2020/02/29
pays-de-la-loire,10,7,35,89,8.625,59,11:2:0,2020/02/29
picardie,9,5,36,82,9.75,80,10:57:0,2020/02/29
poitou-charentes,12,10,50,83,9.625,67,11:5:0,2020/02/29
rh-ne-alpes,13,11,40,74,9.375,58,11:7:0,2020/02/29
provence-alpes-c-te-d-azur,14,12,38,87,9.875,77,11:10:0,2020/02/29
