,TempMax_Deg,TempMin_Deg,Wind_kmh,Wet_percent,Visibility_km,CloudCoverage_percent,Dayduration_hour,day
languedoc-roussillon,20,17,12,65,10,8,13:36:0,2018/04/19
limousin,25,19,14,71,10,7,13:45:0,2018/04/19
lorraine,24,18,9,64,10,0,13:57:0,2018/04/19
midi-pyrenees,23,18,31,58,10,3,13:37:0,2018/04/19
nord-pas-de-calais,25,19,14,66,10,0,14:2:0,2018/04/19
normandie,21,18,8,76,10,1,13:58:0,2018/04/19
pays-de-la-loire,23,18,12,76,10,1,13:50:0,2018/04/19
picardie,25,17,13,73,10,1,14:0:0,2018/04/19
poitou-charentes,22,17,18,76,10,2,13:46:0,2018/04/19
rh-ne-alpes,24,19,7,65,10,6,13:44:0,2018/04/19
provence-alpes-c-te-d-azur,22,20,11,48,10,6,13:36:0,2018/04/19
alsace,25,22,5,45,10,3,13:58:0,2018/04/20
aquitaine,26,20,15,50,10,6,13:44:0,2018/04/20
ardeche,24,18,8,62,10,8,13:44:0,2018/04/20
auvergne,23,18,11,67,9.875,11,13:47:0,2018/04/20
bourgogne,25,21,8,67,10,4,13:53:0,2018/04/20
bretagne,25,20,8,80,9,6,13:56:0,2018/04/20
centre,27,23,10,58,10,14,13:56:0,2018/04/20
champagne-ardenne,27,23,4,61,10,9,14:1:0,2018/04/20
corse,20,19,8,57,10,8,13:34:0,2018/04/20
franche-comte,24,20,10,63,10,6,13:53:0,2018/04/20
ile-de-re,22,18,17,70,9.875,9,13:49:0,2018/04/20
ile-de-france,28,23,9,54,10,8,13:59:0,2018/04/20
languedoc-roussillon,21,18,10,64,10,5,13:39:0,2018/04/20
limousin,25,19,5,75,9.75,25,13:47:0,2018/04/20
lorraine,25,20,6,59,10,5,14:0:0,2018/04/20
midi-pyrenees,24,19,24,64,10,3,13:40:0,2018/04/20
nord-pas-de-calais,26,22,12,65,10,11,14:5:0,2018/04/20
normandie,20,18,12,74,10,4,14:0:0,2018/04/20
pays-de-la-loire,25,21,9,68,10,5,13:53:0,2018/04/20
picardie,25,14,12,78,10,10,14:4:0,2018/04/20
poitou-charentes,22,18,17,70,9.875,9,13:49:0,2018/04/20
rh-ne-alpes,25,19,4,62,10,5,13:47:0,2018/04/20
provence-alpes-c-te-d-azur,23,21,9,53,10,5,13:38:0,2018/04/20
alsace,26,22,7,47,10,4,14:1:0,2018/04/21
aquitaine,27,20,10,56,10,4,13:47:0,2018/04/21
ardeche,25,19,12,59,10,5,13:46:0,2018/04/21
auvergne,24,19,10,62,10,10,13:50:0,2018/04/21
bourgogne,25,21,5,65,10,4,13:56:0,2018/04/21
bretagne,25,20,17,82,9.75,18,14:0:0,2018/04/21
centre,27,22,10,61,10,14,13:59:0,2018/04/21
champagne-ardenne,25,21,8,60,10,4,14:5:0,2018/04/21
corse,20,19,12,58,10,5,13:37:0,2018/04/21
franche-comte,25,21,8,60,10,6,13:56:0,2018/04/21
ile-de-re,22,18,13,73,10,15,13:52:0,2018/04/21
ile-de-france,27,21,10,53,10,4,14:2:0,2018/04/21
languedoc-roussillon,21,18,14,67,10,10,13:43:0,2018/04/21
limousin,25,19,3,72,10,13,13:51:0,2018/04/21
lorraine,25,20,6,63,10,7,14:4:0,2018/04/21
midi-pyrenees,25,19,15,61,10,4,13:43:0,2018/04/21
nord-pas-de-calais,24,19,9,63,10,7,14:9:0,2018/04/21
normandie,23,19,15,72,10,19,14:4:0,2018/04/21
pays-de-la-loire,24,20,12,79,9.875,11,13:56:0,2018/04/21
picardie,24,16,11,72,10,9,14:8:0,2018/04/21
poitou-charentes,22,18,13,73,10,15,13:52:0,2018/04/21
rh-ne-alpes,25,20,7,65,10,7,13:50:0,2018/04/21
provence-alpes-c-te-d-azur,23,22,13,46,10,4,13:42:0,2018/04/21
alsace,27,23,13,50,10,8,14:5:0,2018/04/22
aquitaine,25,22,14,51,10,25,13:50:0,2018/04/22
ardeche,23,17,15,65,10,7,13:50:0,2018/04/22
auvergne,25,19,7,58,9.875,16,13:54:0,2018/04/22
bourgogne,25,20,13,66,10,16,14:0:0,2018/04/22
bretagne,22,16,22,82,10,13,14:3:0,2018/04/22
centre,25,20,19,75,10,28,14:1:0,2018/04/22
champagne-ardenne,25,20,21,76,9.75,17,14:8:0,2018/04/22
corse,20,19,9,59,10,5,13:39:0,2018/04/22
franche-comte,24,21,14,51,10,7,13:59:0,2018/04/22
ile-de-re,19,15,17,87,10,33,13:55:0,2018/04/22
ile-de-france,26,22,21,63,9.875,26,14:6:0,2018/04/22
languedoc-roussillon,19,17,15,75,10,10,13:45:0,2018/04/22
limousin,24,19,11,76,10,27,13:54:0,2018/04/22
lorraine,24,20,18,72,10,9,14:7:0,2018/04/22
midi-pyrenees,24,18,8,62,9.875,44,13:45:0,2018/04/22
nord-pas-de-calais,24,20,23,65,9.875,20,14:12:0,2018/04/22
normandie,20,18,19,75,9.75,15,14:7:0,2018/04/22
pays-de-la-loire,21,19,21,78,10,16,13:59:0,2018/04/22
picardie,24,12,23,92,9.875,14,14:11:0,2018/04/22
poitou-charentes,19,17,17,78,10,33,13:55:0,2018/04/22
rh-ne-alpes,24,19,17,58,10,9,13:53:0,2018/04/22
provence-alpes-c-te-d-azur,22,21,14,48,10,6,13:44:0,2018/04/22
alsace,19,16,17,84,9.625,57,14:8:0,2018/04/23
aquitaine,22,18,8,69,9.75,32,13:52:0,2018/04/23
ardeche,22,17,6,76,9.875,32,13:53:0,2018/04/23
auvergne,18,14,9,91,9,54,13:57:0,2018/04/23
bourgogne,17,14,13,95,7.875,61,14:2:0,2018/04/23
bretagne,15,13,6,83,6.75,69,14:6:0,2018/04/23
centre,16,12,11,74,9,70,14:5:0,2018/04/23
champagne-ardenne,17,15,14,77,10,39,14:12:0,2018/04/23
corse,20,19,11,52,10,4,13:42:0,2018/04/23
franche-comte,16,14,17,95,7.5,65,14:2:0,2018/04/23
ile-de-re,16,14,15,87,10,25,13:58:0,2018/04/23
ile-de-france,19,16,15,66,10,34,14:9:0,2018/04/23
languedoc-roussillon,19,18,9,78,9.875,28,13:48:0,2018/04/23
limousin,20,16,9,78,6.5,62,13:56:0,2018/04/23
lorraine,18,11,18,78,9.75,40,14:11:0,2018/04/23
midi-pyrenees,21,17,7,86,8.75,48,13:48:0,2018/04/23
nord-pas-de-calais,15,14,21,71,10,29,14:16:0,2018/04/23
normandie,14,12,17,79,10,44,14:11:0,2018/04/23
pays-de-la-loire,16,14,8,86,7,47,14:2:0,2018/04/23
picardie,15,8,21,93,10,30,14:15:0,2018/04/23
poitou-charentes,16,15,15,84,10,25,13:58:0,2018/04/23
rh-ne-alpes,19,16,14,85,9.125,38,13:56:0,2018/04/23
provence-alpes-c-te-d-azur,21,20,12,56,10,34,13:47:0,2018/04/23
alsace,20,16,10,72,10,49,14:12:0,2018/04/24
aquitaine,25,19,4,64,10,25,13:56:0,2018/04/24
ardeche,23,18,12,67,10,8,13:55:0,2018/04/24
auvergne,22,17,6,68,7.5,40,13:59:0,2018/04/24
bourgogne,21,16,8,80,8,31,14:6:0,2018/04/24
bretagne,17,13,19,81,7,20,14:9:0,2018/04/24
centre,20,15,14,66,9,14,14:8:0,2018/04/24
champagne-ardenne,19,14,14,68,10,15,14:14:0,2018/04/24
corse,19,14,11,59,10,11,13:44:0,2018/04/24
franche-comte,19,16,11,77,7,34,14:6:0,2018/04/24
ile-de-re,15,13,12,79,10,8,14:2:0,2018/04/24
ile-de-france,20,15,14,60,10,10,14:13:0,2018/04/24
languedoc-roussillon,22,18,19,67,10,6,13:50:0,2018/04/24
limousin,21,17,9,82,6.5,43,13:59:0,2018/04/24
lorraine,17,14,14,75,8,36,14:14:0,2018/04/24
midi-pyrenees,24,18,7,78,10,28,13:51:0,2018/04/24
nord-pas-de-calais,15,10,17,87,9,81,14:19:0,2018/04/24
normandie,17,13,15,80,10,57,14:14:0,2018/04/24
pays-de-la-loire,16,14,17,74,10,9,14:5:0,2018/04/24
picardie,16,10,15,91,9,62,14:18:0,2018/04/24
poitou-charentes,15,13,12,75,10,8,14:1:0,2018/04/24
rh-ne-alpes,22,17,6,75,9,20,14:0:0,2018/04/24
provence-alpes-c-te-d-azur,24,21,14,54,10,5,13:49:0,2018/04/24
alsace,20,18,25,64,9.875,27,14:15:0,2018/04/25
aquitaine,17,16,15,70,10,52,13:58:0,2018/04/25
ardeche,24,19,7,76,9.875,22,13:58:0,2018/04/25
auvergne,19,14,15,84,9,43,14:2:0,2018/04/25
bourgogne,19,17,23,74,9.875,26,14:9:0,2018/04/25
bretagne,14,12,20,81,10,59,14:12:0,2018/04/25
centre,16,12,21,91,8,60,14:12:0,2018/04/25
champagne-ardenne,15,13,23,84,9.875,49,14:18:0,2018/04/25
corse,22,20,10,61,10,1,13:47:0,2018/04/25
franche-comte,19,16,22,84,9,46,14:9:0,2018/04/25
ile-de-re,15,12,25,91,9,38,14:4:0,2018/04/25
ile-de-france,15,13,19,81,10,50,14:16:0,2018/04/25
languedoc-roussillon,22,18,26,76,10,5,13:53:0,2018/04/25
limousin,16,12,13,89,6.625,53,14:3:0,2018/04/25
lorraine,15,14,25,85,9.875,52,14:18:0,2018/04/25
midi-pyrenees,17,14,14,84,10,69,13:54:0,2018/04/25
nord-pas-de-calais,14,12,31,72,10,50,14:23:0,2018/04/25
normandie,13,11,28,80,10,51,14:18:0,2018/04/25
pays-de-la-loire,15,13,27,90,9,38,14:9:0,2018/04/25
picardie,14,8,30,85,10,55,14:21:0,2018/04/25
poitou-charentes,15,13,25,91,9,38,14:4:0,2018/04/25
rh-ne-alpes,23,17,12,84,9.875,36,14:2:0,2018/04/25
provence-alpes-c-te-d-azur,23,20,18,60,10,4,13:52:0,2018/04/25
alsace,15,12,19,58,10,31,14:18:0,2018/04/26
aquitaine,19,15,8,58,10,20,14:1:0,2018/04/26
ardeche,18,13,24,63,10,19,14:0:0,2018/04/26
auvergne,13,9,11,72,10,25,14:5:0,2018/04/26
bourgogne,14,12,13,67,10,40,14:12:0,2018/04/26
bretagne,14,11,13,80,8,46,14:16:0,2018/04/26
centre,14,12,14,63,10,34,14:14:0,2018/04/26
champagne-ardenne,14,11,20,69,9.875,20,14:21:0,2018/04/26
corse,20,19,12,64,10,26,13:49:0,2018/04/26
franche-comte,14,10,12,81,7.875,44,14:11:0,2018/04/26
ile-de-re,14,12,13,76,10,12,14:7:0,2018/04/26
ile-de-france,14,12,16,59,10,37,14:19:0,2018/04/26
languedoc-roussillon,21,17,22,57,10,2,13:57:0,2018/04/26
limousin,16,11,8,74,7.5,43,14:5:0,2018/04/26
lorraine,13,10,22,71,10,14,14:20:0,2018/04/26
midi-pyrenees,18,13,13,64,10,16,13:57:0,2018/04/26
nord-pas-de-calais,13,12,26,64,10,19,14:27:0,2018/04/26
normandie,13,11,22,73,10,36,14:20:0,2018/04/26
pays-de-la-loire,15,12,15,72,10,29,14:11:0,2018/04/26
picardie,13,7,25,87,10,22,14:24:0,2018/04/26
poitou-charentes,14,13,13,71,10,12,14:7:0,2018/04/26
rh-ne-alpes,16,12,17,70,10,52,14:5:0,2018/04/26
provence-alpes-c-te-d-azur,23,19,30,55,10,2,13:54:0,2018/04/26
alsace,21,14,12,54,10,18,14:21:0,2018/04/27
aquitaine,16,8,21,67,10,26,14:4:0,2018/04/27
ardeche,22,16,16,75,10,6,14:4:0,2018/04/27
auvergne,20,14,18,67,10,13,14:8:0,2018/04/27
bourgogne,20,13,15,69,10,13,14:15:0,2018/04/27
bretagne,13,11,36,86,10,62,14:19:0,2018/04/27
centre,18,14,32,64,10,32,14:17:0,2018/04/27
champagne-ardenne,18,13,22,63,10,21,14:24:0,2018/04/27
corse,20,19,6,74,9.875,9,13:52:0,2018/04/27
franche-comte,19,15,17,57,10,13,14:15:0,2018/04/27
ile-de-re,14,12,35,80,10,56,14:9:0,2018/04/27
ile-de-france,18,14,24,63,10,36,14:22:0,2018/04/27
languedoc-roussillon,18,16,17,74,10,5,13:59:0,2018/04/27
limousin,17,12,16,73,9,22,14:8:0,2018/04/27
lorraine,18,12,17,65,10,31,14:24:0,2018/04/27
midi-pyrenees,18,15,20,75,10,42,13:59:0,2018/04/27
nord-pas-de-calais,16,12,22,66,9.875,42,14:30:0,2018/04/27
normandie,13,12,30,81,10,51,14:24:0,2018/04/27
pays-de-la-loire,14,13,38,85,10,73,14:14:0,2018/04/27
picardie,16,10,24,86,10,39,14:28:0,2018/04/27
poitou-charentes,14,13,35,80,10,56,14:9:0,2018/04/27
rh-ne-alpes,23,14,17,65,10,17,14:8:0,2018/04/27
provence-alpes-c-te-d-azur,21,19,13,69,10,3,13:58:0,2018/04/27
alsace,17,13,6,67,9.875,42,14:24:0,2018/04/28
aquitaine,12,10,9,90,9.875,58,14:7:0,2018/04/28
ardeche,20,16,20,74,10,36,14:6:0,2018/04/28
auvergne,11,9,9,94,7.875,74,14:11:0,2018/04/28
bourgogne,13,11,10,83,9.75,41,14:18:0,2018/04/28
bretagne,14,11,11,81,8.75,42,14:22:0,2018/04/28
centre,14,13,14,70,9,43,14:21:0,2018/04/28
champagne-ardenne,14,12,17,85,10,44,14:28:0,2018/04/28
corse,19,17,8,78,9.375,27,13:54:0,2018/04/28
franche-comte,16,11,13,84,6.875,52,14:18:0,2018/04/28
ile-de-re,13,12,8,79,10,50,14:13:0,2018/04/28
ile-de-france,15,12,15,70,10,56,14:25:0,2018/04/28
languedoc-roussillon,18,16,19,79,10,20,14:2:0,2018/04/28
limousin,14,7,6,97,6.75,84,14:12:0,2018/04/28
lorraine,15,13,14,82,10,40,14:27:0,2018/04/28
midi-pyrenees,19,14,9,78,9.875,60,14:1:0,2018/04/28
nord-pas-de-calais,14,12,22,80,9.875,60,14:34:0,2018/04/28
normandie,12,11,18,82,10,62,14:27:0,2018/04/28
pays-de-la-loire,14,12,10,74,9.875,36,14:18:0,2018/04/28
picardie,14,7,19,93,10,67,14:32:0,2018/04/28
poitou-charentes,13,12,8,74,10,50,14:13:0,2018/04/28
rh-ne-alpes,19,12,9,86,9,42,14:11:0,2018/04/28
provence-alpes-c-te-d-azur,20,19,20,67,10,13,14:0:0,2018/04/28
alsace,24,18,12,65,9.875,18,14:28:0,2018/04/29
aquitaine,14,11,19,91,7.875,79,14:10:0,2018/04/29
ardeche,17,10,27,91,8.375,51,14:9:0,2018/04/29
auvergne,17,7,27,96,8.25,67,14:14:0,2018/04/29
bourgogne,20,16,18,80,7.5,54,14:21:0,2018/04/29
bretagne,11,7,26,94,9.5,78,14:25:0,2018/04/29
centre,12,9,18,95,7.25,99,14:24:0,2018/04/29
champagne-ardenne,17,10,16,90,8.875,86,14:31:0,2018/04/29
corse,19,18,18,66,10,16,13:58:0,2018/04/29
franche-comte,22,18,9,81,8.125,38,14:20:0,2018/04/29
ile-de-re,12,10,17,93,9.875,91,14:16:0,2018/04/29
ile-de-france,12,10,17,90,9.125,100,14:29:0,2018/04/29
languedoc-roussillon,17,15,44,88,9.75,38,14:4:0,2018/04/29
limousin,11,9,11,98,3.375,95,14:14:0,2018/04/29
lorraine,21,16,14,78,8.5,51,14:31:0,2018/04/29
midi-pyrenees,12,11,15,93,7,75,14:4:0,2018/04/29
nord-pas-de-calais,10,9,23,90,8.375,93,14:36:0,2018/04/29
normandie,9,8,30,92,9.75,81,14:31:0,2018/04/29
pays-de-la-loire,10,7,23,93,9,85,14:20:0,2018/04/29
picardie,10,8,29,95,8.875,95,14:35:0,2018/04/29
poitou-charentes,12,10,8,93,9.875,91,14:15:0,2018/04/29
rh-ne-alpes,20,10,35,92,8.75,35,14:14:0,2018/04/29
provence-alpes-c-te-d-azur,20,18,42,69,10,23,14:3:0,2018/04/29
alsace,16,14,30,55,10,39,14:30:0,2018/04/30
aquitaine,13,11,16,83,9.75,57,14:12:0,2018/04/30
ardeche,12,10,14,82,8,48,14:11:0,2018/04/30
auvergne,11,7,24,76,10,52,14:17:0,2018/04/30
bourgogne,13,12,34,70,10,42,14:24:0,2018/04/30
bretagne,10,7,24,90,9.75,91,14:28:0,2018/04/30
centre,9,7,25,90,8.75,90,14:27:0,2018/04/30
champagne-ardenne,12,8,42,89,8,100,14:34:0,2018/04/30
corse,16,15,14,57,10,14,14:0:0,2018/04/30
franche-comte,13,12,32,67,8.875,47,14:24:0,2018/04/30
ile-de-re,11,10,23,79,10,69,14:18:0,2018/04/30
ile-de-france,10,6,33,81,7.75,100,14:32:0,2018/04/30
languedoc-roussillon,15,13,18,68,10,49,14:6:0,2018/04/30
limousin,11,7,13,97,7.75,81,14:17:0,2018/04/30
lorraine,12,9,36,85,8.875,79,14:34:0,2018/04/30
midi-pyrenees,15,10,18,80,9.75,56,14:6:0,2018/04/30
nord-pas-de-calais,10,9,26,83,8.25,100,14:40:0,2018/04/30
normandie,7,6,35,92,8.875,99,14:34:0,2018/04/30
pays-de-la-loire,10,9,20,87,9,95,14:24:0,2018/04/30
picardie,9,5,33,92,8.625,100,14:39:0,2018/04/30
poitou-charentes,11,10,23,79,10,69,14:18:0,2018/04/30
rh-ne-alpes,14,11,24,73,9.25,31,14:16:0,2018/04/30
provence-alpes-c-te-d-azur,17,16,22,49,10,31,14:5:0,2018/04/30
