,TempMax_Deg,TempMin_Deg,Wind_kmh,Wet_percent,Visibility_km,CloudCoverage_percent,Dayduration_hour,day
lorraine,25,17,9,78,10,23,15:39:0,2020/07/19
midi-pyrenees,33,20,10,70,10,1,15:0:0,2020/07/19
nord-pas-de-calais,24,13,13,86,10,22,15:50:0,2020/07/19
normandie,22,13,10,90,8.375,17,15:40:0,2020/07/19
pays-de-la-loire,29,16,10,81,10,7,15:25:0,2020/07/19
picardie,24,13,12,84,9.375,13,15:46:0,2020/07/19
poitou-charentes,25,18,17,69,10,6,15:17:0,2020/07/19
rh-ne-alpes,30,19,9,71,10,4,15:14:0,2020/07/19
provence-alpes-c-te-d-azur,26,24,12,70,10,1,14:58:0,2020/07/19
alsace,29,19,4,70,9.5,46,15:33:0,2020/07/20
aquitaine,33,20,6,61,10,14,15:7:0,2020/07/20
ardeche,34,20,10,62,10,7,15:5:0,2020/07/20
auvergne,28,18,8,79,10,10,15:12:0,2020/07/20
bourgogne,29,18,5,80,10,19,15:24:0,2020/07/20
bretagne,23,14,18,94,7.5,63,15:29:0,2020/07/20
centre,27,17,15,84,10,20,15:28:0,2020/07/20
champagne-ardenne,23,15,17,93,9,34,15:38:0,2020/07/20
corse,27,21,12,63,10,5,14:48:0,2020/07/20
franche-comte,28,17,5,76,10,8,15:23:0,2020/07/20
ile-de-re,22,19,21,77,10,7,15:15:0,2020/07/20
ile-de-france,25,17,15,80,10,24,15:35:0,2020/07/20
languedoc-roussillon,26,22,17,66,10,5,14:58:0,2020/07/20
limousin,31,18,5,74,10,11,15:13:0,2020/07/20
lorraine,25,17,10,74,9.875,42,15:37:0,2020/07/20
midi-pyrenees,34,19,6,72,9.875,32,14:58:0,2020/07/20
nord-pas-de-calais,21,14,21,82,10,26,15:48:0,2020/07/20
normandie,19,15,25,84,8.625,51,15:37:0,2020/07/20
pays-de-la-loire,27,15,17,89,10,19,15:23:0,2020/07/20
picardie,21,14,19,86,8.625,31,15:44:0,2020/07/20
poitou-charentes,25,18,17,77,10,6,15:15:0,2020/07/20
rh-ne-alpes,34,22,5,58,10,7,15:12:0,2020/07/20
provence-alpes-c-te-d-azur,25,24,13,69,10,1,14:56:0,2020/07/20
alsace,25,18,12,79,9.625,52,15:31:0,2020/07/21
aquitaine,32,20,11,84,10,41,15:5:0,2020/07/21
ardeche,34,20,13,89,9.875,36,15:4:0,2020/07/21
auvergne,28,17,7,94,9.75,70,15:10:0,2020/07/21
bourgogne,26,18,13,87,10,42,15:22:0,2020/07/21
bretagne,24,12,20,76,10,9,15:27:0,2020/07/21
centre,25,14,17,70,10,31,15:25:0,2020/07/21
champagne-ardenne,22,12,14,86,10,3,15:36:0,2020/07/21
corse,28,22,10,65,10,2,14:46:0,2020/07/21
franche-comte,26,17,8,94,9.75,59,15:20:0,2020/07/21
ile-de-re,24,19,29,79,10,10,15:13:0,2020/07/21
ile-de-france,26,16,14,64,10,3,15:33:0,2020/07/21
languedoc-roussillon,25,21,17,86,10,9,14:56:0,2020/07/21
limousin,30,18,5,89,8.75,41,15:11:0,2020/07/21
lorraine,25,15,11,72,10,21,15:35:0,2020/07/21
midi-pyrenees,33,19,6,89,9.75,40,14:57:0,2020/07/21
nord-pas-de-calais,21,13,15,74,10,1,15:44:0,2020/07/21
normandie,19,11,24,76,10,7,15:35:0,2020/07/21
pays-de-la-loire,26,15,24,69,10,23,15:21:0,2020/07/21
picardie,22,11,14,81,10,2,15:42:0,2020/07/21
poitou-charentes,27,19,24,76,10,9,15:13:0,2020/07/21
rh-ne-alpes,32,21,7,82,9,59,15:10:0,2020/07/21
provence-alpes-c-te-d-azur,26,24,12,77,10,7,14:54:0,2020/07/21
alsace,27,16,8,66,10,14,15:28:0,2020/07/22
aquitaine,31,21,9,86,10,20,15:3:0,2020/07/22
ardeche,31,20,9,86,9.875,51,15:2:0,2020/07/22
auvergne,26,17,6,95,7.125,74,15:8:0,2020/07/22
bourgogne,27,17,13,69,10,32,15:20:0,2020/07/22
bretagne,25,12,12,84,10,18,15:25:0,2020/07/22
centre,26,14,17,71,10,28,15:23:0,2020/07/22
champagne-ardenne,22,11,12,85,10,16,15:34:0,2020/07/22
corse,29,23,12,48,10,15,14:44:0,2020/07/22
franche-comte,26,17,6,89,8.875,46,15:18:0,2020/07/22
ile-de-re,23,19,32,67,10,20,15:11:0,2020/07/22
ile-de-france,26,16,13,64,10,19,15:31:0,2020/07/22
languedoc-roussillon,28,21,9,85,10,17,14:55:0,2020/07/22
limousin,29,18,7,91,8.75,51,15:9:0,2020/07/22
lorraine,24,13,11,71,10,22,15:33:0,2020/07/22
midi-pyrenees,32,20,12,82,8.875,69,14:55:0,2020/07/22
nord-pas-de-calais,21,12,13,73,10,8,15:42:0,2020/07/22
normandie,20,12,15,77,10,11,15:33:0,2020/07/22
pays-de-la-loire,28,14,18,70,10,16,15:19:0,2020/07/22
picardie,21,11,13,79,10,7,15:39:0,2020/07/22
poitou-charentes,27,19,26,60,10,16,15:11:0,2020/07/22
rh-ne-alpes,29,21,6,82,8.5,81,15:8:0,2020/07/22
provence-alpes-c-te-d-azur,28,25,15,66,10,5,14:53:0,2020/07/22
alsace,26,16,8,68,10,26,15:26:0,2020/07/23
aquitaine,30,21,12,71,10,27,15:0:0,2020/07/23
ardeche,31,19,18,79,9.875,31,15:0:0,2020/07/23
auvergne,25,15,11,92,9.625,40,15:6:0,2020/07/23
bourgogne,27,17,11,65,10,22,15:17:0,2020/07/23
bretagne,24,14,8,72,10,34,15:23:0,2020/07/23
centre,26,15,9,70,10,36,15:21:0,2020/07/23
champagne-ardenne,23,13,6,80,10,32,15:32:0,2020/07/23
corse,29,22,11,44,10,6,14:42:0,2020/07/23
franche-comte,25,16,7,79,10,14,15:16:0,2020/07/23
ile-de-re,21,20,19,68,10,13,15:9:0,2020/07/23
ile-de-france,28,19,6,55,10,28,15:28:0,2020/07/23
languedoc-roussillon,29,23,16,76,9.5,52,14:53:0,2020/07/23
limousin,28,19,9,83,10,27,15:7:0,2020/07/23
lorraine,24,14,7,70,10,31,15:30:0,2020/07/23
midi-pyrenees,29,19,14,93,9.125,66,14:53:0,2020/07/23
nord-pas-de-calais,23,14,13,74,10,37,15:40:0,2020/07/23
normandie,22,13,9,80,10,41,15:31:0,2020/07/23
pays-de-la-loire,28,15,9,67,10,21,15:16:0,2020/07/23
picardie,23,13,12,75,10,43,15:36:0,2020/07/23
poitou-charentes,24,18,19,63,10,15,15:9:0,2020/07/23
rh-ne-alpes,29,19,10,74,9.875,28,15:6:0,2020/07/23
provence-alpes-c-te-d-azur,29,25,21,69,10,19,14:51:0,2020/07/23
alsace,24,18,10,73,9.625,62,15:23:0,2020/07/24
aquitaine,26,18,17,84,10,16,14:58:0,2020/07/24
ardeche,29,19,25,80,9.875,23,14:58:0,2020/07/24
auvergne,24,16,6,87,9.75,59,15:4:0,2020/07/24
bourgogne,25,17,14,81,9.125,74,15:14:0,2020/07/24
bretagne,24,14,17,95,8.625,70,15:20:0,2020/07/24
centre,25,15,14,79,9.75,48,15:19:0,2020/07/24
champagne-ardenne,23,16,17,73,9.625,77,15:29:0,2020/07/24
corse,28,24,13,62,10,6,14:40:0,2020/07/24
franche-comte,21,15,9,97,8.875,65,15:14:0,2020/07/24
ile-de-re,20,18,23,79,10,8,15:7:0,2020/07/24
ile-de-france,25,18,14,61,9.875,65,15:26:0,2020/07/24
languedoc-roussillon,31,23,20,64,9.875,24,14:51:0,2020/07/24
limousin,26,15,11,89,10,14,15:4:0,2020/07/24
lorraine,24,17,14,70,9.75,59,15:27:0,2020/07/24
midi-pyrenees,27,17,17,81,10,27,14:51:0,2020/07/24
nord-pas-de-calais,23,15,22,90,10,63,15:37:0,2020/07/24
normandie,22,15,15,96,7.5,73,15:29:0,2020/07/24
pays-de-la-loire,24,14,18,85,10,25,15:14:0,2020/07/24
picardie,23,15,21,90,10,56,15:34:0,2020/07/24
poitou-charentes,21,17,24,80,10,9,15:6:0,2020/07/24
rh-ne-alpes,28,19,9,75,9.125,62,15:4:0,2020/07/24
provence-alpes-c-te-d-azur,29,25,30,61,10,16,14:49:0,2020/07/24
alsace,27,18,6,81,9.875,38,15:21:0,2020/07/25
aquitaine,26,16,14,87,10,15,14:56:0,2020/07/25
ardeche,31,18,15,65,10,7,14:55:0,2020/07/25
auvergne,27,16,5,79,10,22,15:2:0,2020/07/25
bourgogne,27,17,7,82,10,32,15:12:0,2020/07/25
bretagne,22,15,25,96,7.125,79,15:18:0,2020/07/25
centre,25,17,19,87,9.875,52,15:17:0,2020/07/25
champagne-ardenne,25,16,20,88,9.875,72,15:26:0,2020/07/25
corse,28,22,12,67,10,4,14:38:0,2020/07/25
franche-comte,26,15,6,90,10,20,15:12:0,2020/07/25
ile-de-re,20,19,23,86,9.875,52,15:5:0,2020/07/25
ile-de-france,25,19,20,72,9.875,68,15:24:0,2020/07/25
languedoc-roussillon,28,23,23,55,10,8,14:49:0,2020/07/25
limousin,24,14,10,96,8.75,48,15:2:0,2020/07/25
lorraine,25,16,16,87,10,40,15:25:0,2020/07/25
midi-pyrenees,29,16,8,85,10,12,14:49:0,2020/07/25
nord-pas-de-calais,23,16,22,85,9.25,77,15:34:0,2020/07/25
normandie,21,16,23,91,8.375,68,15:26:0,2020/07/25
pays-de-la-loire,23,16,26,96,6.75,72,15:11:0,2020/07/25
picardie,23,16,22,87,9.625,72,15:32:0,2020/07/25
poitou-charentes,22,19,22,88,10,50,15:4:0,2020/07/25
rh-ne-alpes,30,20,7,64,10,12,15:2:0,2020/07/25
provence-alpes-c-te-d-azur,28,25,22,51,10,9,14:47:0,2020/07/25
alsace,26,19,19,88,9.125,51,15:19:0,2020/07/26
aquitaine,26,19,10,92,10,61,14:53:0,2020/07/26
ardeche,31,20,12,57,10,17,14:53:0,2020/07/26
auvergne,25,17,10,81,10,41,15:0:0,2020/07/26
bourgogne,25,17,17,91,9.625,69,15:10:0,2020/07/26
bretagne,22,13,13,95,6.625,56,15:16:0,2020/07/26
centre,24,17,15,92,10,48,15:14:0,2020/07/26
champagne-ardenne,22,17,20,94,9,75,15:24:0,2020/07/26
corse,28,22,11,50,10,5,14:36:0,2020/07/26
franche-comte,22,17,15,97,8.875,67,15:10:0,2020/07/26
ile-de-re,20,19,21,84,9.875,44,15:3:0,2020/07/26
ile-de-france,25,18,16,77,9.625,57,15:21:0,2020/07/26
languedoc-roussillon,29,23,17,57,10,12,14:46:0,2020/07/26
limousin,25,16,11,95,7.5,82,15:0:0,2020/07/26
lorraine,23,17,24,92,9.875,74,15:23:0,2020/07/26
midi-pyrenees,28,17,11,87,10,30,14:47:0,2020/07/26
nord-pas-de-calais,21,15,25,92,9.125,55,15:32:0,2020/07/26
normandie,21,14,20,95,10,51,15:23:0,2020/07/26
pays-de-la-loire,23,15,17,95,8.75,45,15:9:0,2020/07/26
picardie,21,15,23,93,9.5,50,15:28:0,2020/07/26
poitou-charentes,20,19,17,87,10,36,15:2:0,2020/07/26
rh-ne-alpes,29,22,5,66,10,34,15:0:0,2020/07/26
provence-alpes-c-te-d-azur,29,25,20,72,10,9,14:45:0,2020/07/26
alsace,30,18,13,81,10,9,15:16:0,2020/07/27
aquitaine,32,19,15,80,10,2,14:51:0,2020/07/27
ardeche,35,20,20,69,10,2,14:51:0,2020/07/27
auvergne,33,16,10,88,10,6,14:58:0,2020/07/27
bourgogne,32,17,22,73,10,7,15:8:0,2020/07/27
bretagne,23,13,31,92,10,34,15:13:0,2020/07/27
centre,29,16,24,70,10,5,15:11:0,2020/07/27
champagne-ardenne,27,15,23,82,10,12,15:22:0,2020/07/27
corse,29,23,11,52,10,2,14:34:0,2020/07/27
franche-comte,30,17,15,91,10,5,15:7:0,2020/07/27
ile-de-re,21,18,19,84,10,11,15:0:0,2020/07/27
ile-de-france,29,19,23,57,10,13,15:18:0,2020/07/27
languedoc-roussillon,28,24,17,62,10,2,14:44:0,2020/07/27
limousin,31,17,12,89,10,4,14:58:0,2020/07/27
lorraine,28,15,21,82,10,11,15:20:0,2020/07/27
midi-pyrenees,37,21,17,77,10,2,14:45:0,2020/07/27
nord-pas-de-calais,25,15,28,78,10,41,15:29:0,2020/07/27
normandie,24,13,31,88,10,35,15:21:0,2020/07/27
pays-de-la-loire,25,15,31,88,10,32,15:7:0,2020/07/27
picardie,26,14,27,83,9.875,32,15:26:0,2020/07/27
poitou-charentes,22,16,21,79,10,9,15:0:0,2020/07/27
rh-ne-alpes,34,22,17,70,10,4,14:57:0,2020/07/27
provence-alpes-c-te-d-azur,28,26,21,68,10,2,14:43:0,2020/07/27
alsace,25,21,19,70,10,37,15:13:0,2020/07/28
aquitaine,26,20,14,94,9,40,14:49:0,2020/07/28
ardeche,33,21,9,78,9.5,69,14:49:0,2020/07/28
auvergne,27,19,9,88,9.875,63,14:55:0,2020/07/28
bourgogne,25,19,18,79,10,30,15:5:0,2020/07/28
bretagne,20,12,14,91,9,58,15:10:0,2020/07/28
centre,25,17,15,89,10,49,15:9:0,2020/07/28
champagne-ardenne,22,16,19,86,9,61,15:18:0,2020/07/28
corse,30,25,10,56,10,2,14:32:0,2020/07/28
franche-comte,24,19,13,82,10,43,15:4:0,2020/07/28
ile-de-re,20,18,30,85,10,28,14:58:0,2020/07/28
ile-de-france,24,18,17,68,10,39,15:16:0,2020/07/28
languedoc-roussillon,27,22,15,80,9.875,34,14:42:0,2020/07/28
limousin,24,16,9,97,6.375,61,14:56:0,2020/07/28
lorraine,21,18,22,80,10,55,15:17:0,2020/07/28
midi-pyrenees,27,19,15,89,9.875,49,14:42:0,2020/07/28
nord-pas-de-calais,20,16,27,79,10,70,15:26:0,2020/07/28
normandie,20,12,22,92,10,42,15:18:0,2020/07/28
pays-de-la-loire,23,14,16,89,7.625,34,15:5:0,2020/07/28
picardie,20,16,25,77,10,74,15:24:0,2020/07/28
poitou-charentes,20,18,28,86,10,25,14:58:0,2020/07/28
rh-ne-alpes,31,23,8,65,9,62,14:55:0,2020/07/28
provence-alpes-c-te-d-azur,27,26,13,65,10,25,14:41:0,2020/07/28
alsace,26,17,8,74,10,7,15:11:0,2020/07/29
aquitaine,31,16,4,80,10,9,14:47:0,2020/07/29
ardeche,32,21,22,80,10,66,14:47:0,2020/07/29
auvergne,27,15,8,73,10,23,14:53:0,2020/07/29
bourgogne,28,15,10,79,10,5,15:2:0,2020/07/29
bretagne,24,12,8,93,8,14,15:8:0,2020/07/29
centre,27,14,7,76,10,4,15:7:0,2020/07/29
champagne-ardenne,23,12,6,86,10,8,15:16:0,2020/07/29
corse,31,24,12,54,10,5,14:30:0,2020/07/29
franche-comte,26,16,7,92,9,6,15:2:0,2020/07/29
ile-de-re,21,17,25,75,10,5,14:55:0,2020/07/29
ile-de-france,28,18,4,64,10,7,15:13:0,2020/07/29
languedoc-roussillon,30,24,20,78,10,15,14:40:0,2020/07/29
limousin,30,15,6,73,10,5,14:53:0,2020/07/29
lorraine,23,13,10,79,10,5,15:15:0,2020/07/29
midi-pyrenees,30,20,10,82,10,37,14:40:0,2020/07/29
nord-pas-de-calais,23,14,12,85,10,10,15:24:0,2020/07/29
normandie,20,12,12,90,10,12,15:15:0,2020/07/29
pays-de-la-loire,27,12,10,91,9,7,15:2:0,2020/07/29
picardie,22,13,11,88,10,8,15:20:0,2020/07/29
poitou-charentes,24,15,19,77,10,6,14:55:0,2020/07/29
rh-ne-alpes,29,20,12,72,10,37,14:53:0,2020/07/29
provence-alpes-c-te-d-azur,30,26,12,71,10,2,14:38:0,2020/07/29
alsace,30,19,7,60,10,2,15:8:0,2020/07/30
aquitaine,38,22,14,57,10,10,14:45:0,2020/07/30
ardeche,37,21,14,79,10,46,14:44:0,2020/07/30
auvergne,34,18,4,80,10,7,14:50:0,2020/07/30
bourgogne,32,16,12,71,10,5,15:0:0,2020/07/30
bretagne,30,13,18,78,10,2,15:5:0,2020/07/30
centre,32,16,14,63,10,1,15:3:0,2020/07/30
champagne-ardenne,27,15,10,79,10,5,15:13:0,2020/07/30
corse,33,25,12,49,10,12,14:28:0,2020/07/30
franche-comte,29,17,7,86,10,6,15:0:0,2020/07/30
ile-de-re,26,20,26,67,10,4,14:53:0,2020/07/30
ile-de-france,33,20,11,56,10,2,15:11:0,2020/07/30
languedoc-roussillon,28,25,15,74,10,22,14:37:0,2020/07/30
limousin,37,19,4,68,10,5,14:50:0,2020/07/30
lorraine,27,15,8,80,10,2,15:12:0,2020/07/30
midi-pyrenees,37,23,19,77,10,17,14:37:0,2020/07/30
nord-pas-de-calais,28,15,7,73,10,10,15:20:0,2020/07/30
normandie,28,13,12,80,10,4,15:13:0,2020/07/30
pays-de-la-loire,34,15,19,66,10,3,14:59:0,2020/07/30
picardie,27,14,10,77,10,8,15:18:0,2020/07/30
poitou-charentes,32,19,20,61,10,3,14:53:0,2020/07/30
rh-ne-alpes,35,21,7,67,9.875,31,14:50:0,2020/07/30
provence-alpes-c-te-d-azur,30,29,13,68,10,3,14:35:0,2020/07/30
alsace,34,21,5,62,10,4,15:6:0,2020/07/31
aquitaine,31,23,15,72,9.875,22,14:43:0,2020/07/31
ardeche,38,22,10,70,10,21,14:41:0,2020/07/31
auvergne,36,20,8,69,9.625,23,14:48:0,2020/07/31
bourgogne,36,20,10,78,9.875,12,14:57:0,2020/07/31
bretagne,30,20,19,72,10,13,15:2:0,2020/07/31
centre,36,22,14,74,9.75,12,15:1:0,2020/07/31
champagne-ardenne,34,18,15,63,10,10,15:10:0,2020/07/31
corse,33,25,10,47,10,8,14:26:0,2020/07/31
franche-comte,34,21,6,83,10,11,14:57:0,2020/07/31
ile-de-re,24,21,19,90,10,21,14:51:0,2020/07/31
ile-de-france,37,25,14,53,10,19,15:7:0,2020/07/31
languedoc-roussillon,28,23,16,73,10,19,14:35:0,2020/07/31
limousin,34,21,7,77,10,30,14:48:0,2020/07/31
lorraine,32,17,13,70,10,9,15:9:0,2020/07/31
midi-pyrenees,38,22,16,78,10,20,14:35:0,2020/07/31
nord-pas-de-calais,33,19,19,67,9.375,18,15:18:0,2020/07/31
normandie,30,20,20,62,10,7,15:9:0,2020/07/31
pays-de-la-loire,29,23,21,71,10,16,14:57:0,2020/07/31
picardie,35,18,19,69,9.875,19,15:15:0,2020/07/31
poitou-charentes,26,23,18,76,10,32,14:50:0,2020/07/31
rh-ne-alpes,37,23,10,61,10,18,14:47:0,2020/07/31
provence-alpes-c-te-d-azur,31,28,11,62,10,5,14:33:0,2020/07/31
