,TempMax_Deg,TempMin_Deg,Wind_kmh,Wet_percent,Visibility_km,CloudCoverage_percent,Dayduration_hour,region,day
rh-ne-alpes_2015/04/13,15,11,16,81,8.625,59,13:25:0,rh-ne-alpes,2015/04/13
provence-alpes-c-te-d-azur_2015/04/13,16,14,19,67,9.75,49,13:19:0,provence-alpes-c-te-d-azur,2015/04/13
alsace_2015/04/14,15,12,12,63,9.5,58,13:36:0,alsace,2015/04/14
aquitaine_2015/04/14,18,14,12,61,9.125,50,13:26:0,aquitaine,2015/04/14
ardeche_2015/04/14,16,11,15,72,8.625,46,13:25:0,ardeche,2015/04/14
auvergne_2015/04/14,13,9,13,86,6.875,61,13:29:0,auvergne,2015/04/14
bourgogne_2015/04/14,15,12,13,69,9.25,59,13:33:0,bourgogne,2015/04/14
bretagne_2015/04/14,14,11,13,82,8.25,59,13:35:0,bretagne,2015/04/14
centre_2015/04/14,15,12,13,75,9,60,13:35:0,centre,2015/04/14
champagne-ardenne_2015/04/14,15,12,14,71,8,62,13:40:0,champagne-ardenne,2015/04/14
corse_2015/04/14,15,14,14,70,9.75,54,13:18:0,corse,2015/04/14
franche-comte_2015/04/14,14,11,12,70,9.125,62,13:32:0,franche-comte,2015/04/14
ile-de-re_2015/04/14,15,12,16,78,9.5,52,13:30:0,ile-de-re,2015/04/14
ile-de-france_2015/04/14,15,12,14,78,8.875,58,13:38:0,ile-de-france,2015/04/14
languedoc-roussillon_2015/04/14,17,15,14,66,9.875,54,13:22:0,languedoc-roussillon,2015/04/14
limousin_2015/04/14,15,11,14,82,7.75,58,13:29:0,limousin,2015/04/14
lorraine_2015/04/14,15,12,13,70,9,60,13:39:0,lorraine,2015/04/14
midi-pyrenees_2015/04/14,17,13,15,74,9,56,13:22:0,midi-pyrenees,2015/04/14
nord-pas-de-calais_2015/04/14,15,11,16,73,9,63,13:42:0,nord-pas-de-calais,2015/04/14
normandie_2015/04/14,13,11,16,77,10,58,13:39:0,normandie,2015/04/14
pays-de-la-loire_2015/04/14,15,12,13,74,9,56,13:32:0,pays-de-la-loire,2015/04/14
picardie_2015/04/14,14,8,15,90,8.75,59,13:41:0,picardie,2015/04/14
poitou-charentes_2015/04/14,15,12,16,74,9.5,52,13:29:0,poitou-charentes,2015/04/14
rh-ne-alpes_2015/04/14,15,11,14,82,7.875,62,13:28:0,rh-ne-alpes,2015/04/14
provence-alpes-c-te-d-azur_2015/04/14,17,14,20,64,10,42,13:21:0,provence-alpes-c-te-d-azur,2015/04/14
alsace_2015/04/15,14,12,13,65,8.875,60,13:40:0,alsace,2015/04/15
aquitaine_2015/04/15,17,14,14,66,9.75,60,13:29:0,aquitaine,2015/04/15
ardeche_2015/04/15,14,10,18,71,9.5,63,13:28:0,ardeche,2015/04/15
auvergne_2015/04/15,12,8,15,82,7.75,63,13:31:0,auvergne,2015/04/15
bourgogne_2015/04/15,14,11,17,69,9.25,62,13:36:0,bourgogne,2015/04/15
bretagne_2015/04/15,13,11,17,80,8.375,61,13:39:0,bretagne,2015/04/15
centre_2015/04/15,14,12,17,72,8.875,62,13:38:0,centre,2015/04/15
champagne-ardenne_2015/04/15,14,11,15,72,8.625,60,13:43:0,champagne-ardenne,2015/04/15
corse_2015/04/15,15,14,14,65,9.75,49,13:20:0,corse,2015/04/15
franche-comte_2015/04/15,13,11,16,71,9.125,69,13:36:0,franche-comte,2015/04/15
ile-de-re_2015/04/15,14,12,19,74,9.875,59,13:32:0,ile-de-re,2015/04/15
ile-de-france_2015/04/15,14,11,17,71,9.25,54,13:41:0,ile-de-france,2015/04/15
languedoc-roussillon_2015/04/15,17,14,19,62,10,54,13:24:0,languedoc-roussillon,2015/04/15
limousin_2015/04/15,13,10,16,79,8,66,13:31:0,limousin,2015/04/15
lorraine_2015/04/15,14,11,14,69,9.25,63,13:42:0,lorraine,2015/04/15
midi-pyrenees_2015/04/15,17,12,11,74,9.875,59,13:25:0,midi-pyrenees,2015/04/15
nord-pas-de-calais_2015/04/15,14,12,18,69,8.75,60,13:47:0,nord-pas-de-calais,2015/04/15
normandie_2015/04/15,12,10,21,79,9.625,66,13:42:0,normandie,2015/04/15
pays-de-la-loire_2015/04/15,14,11,18,75,8.25,68,13:36:0,pays-de-la-loire,2015/04/15
picardie_2015/04/15,14,7,18,84,8.625,64,13:45:0,picardie,2015/04/15
poitou-charentes_2015/04/15,14,12,19,74,9.875,59,13:33:0,poitou-charentes,2015/04/15
rh-ne-alpes_2015/04/15,13,10,17,77,9.125,61,13:31:0,rh-ne-alpes,2015/04/15
provence-alpes-c-te-d-azur_2015/04/15,16,14,21,63,9.875,40,13:24:0,provence-alpes-c-te-d-azur,2015/04/15
alsace_2015/04/16,21,19,18,41,10,28,13:43:0,alsace,2015/04/16
aquitaine_2015/04/16,21,18,10,53,10,53,13:31:0,aquitaine,2015/04/16
ardeche_2015/04/16,20,16,24,46,10,42,13:31:0,ardeche,2015/04/16
auvergne_2015/04/16,19,15,20,63,9.625,45,13:34:0,auvergne,2015/04/16
bourgogne_2015/04/16,17,16,26,56,10,58,13:39:0,bourgogne,2015/04/16
bretagne_2015/04/16,22,19,17,61,10,67,13:42:0,bretagne,2015/04/16
centre_2015/04/16,20,17,20,53,10,43,13:42:0,centre,2015/04/16
champagne-ardenne_2015/04/16,22,19,11,56,10,16,13:47:0,champagne-ardenne,2015/04/16
corse_2015/04/16,20,19,9,40,10,17,13:23:0,corse,2015/04/16
franche-comte_2015/04/16,18,17,22,51,10,67,13:39:0,franche-comte,2015/04/16
ile-de-re_2015/04/16,18,17,13,70,10,85,13:36:0,ile-de-re,2015/04/16
ile-de-france_2015/04/16,22,19,14,56,10,16,13:45:0,ile-de-france,2015/04/16
languedoc-roussillon_2015/04/16,17,16,30,77,10,34,13:27:0,languedoc-roussillon,2015/04/16
limousin_2015/04/16,19,14,15,67,8.875,58,13:35:0,limousin,2015/04/16
lorraine_2015/04/16,20,16,22,52,10,19,13:46:0,lorraine,2015/04/16
midi-pyrenees_2015/04/16,21,17,19,73,9.5,31,13:28:0,midi-pyrenees,2015/04/16
nord-pas-de-calais_2015/04/16,20,15,18,72,10,9,13:51:0,nord-pas-de-calais,2015/04/16
normandie_2015/04/16,19,17,12,68,9.75,47,13:46:0,normandie,2015/04/16
pays-de-la-loire_2015/04/16,19,18,16,67,10,78,13:39:0,pays-de-la-loire,2015/04/16
picardie_2015/04/16,21,16,18,69,10,9,13:48:0,picardie,2015/04/16
poitou-charentes_2015/04/16,18,17,13,65,10,85,13:36:0,poitou-charentes,2015/04/16
rh-ne-alpes_2015/04/16,20,14,33,54,8.625,60,13:34:0,rh-ne-alpes,2015/04/16
provence-alpes-c-te-d-azur_2015/04/16,19,17,32,56,9.875,46,13:26:0,provence-alpes-c-te-d-azur,2015/04/16
alsace_2015/04/17,15,13,8,88,9,76,13:47:0,alsace,2015/04/17
aquitaine_2015/04/17,17,16,14,72,8,63,13:35:0,aquitaine,2015/04/17
ardeche_2015/04/17,18,13,12,78,9.375,74,13:34:0,ardeche,2015/04/17
auvergne_2015/04/17,13,11,16,92,9,85,13:38:0,auvergne,2015/04/17
bourgogne_2015/04/17,15,14,16,84,9.75,83,13:42:0,bourgogne,2015/04/17
bretagne_2015/04/17,16,15,15,86,8.375,90,13:46:0,bretagne,2015/04/17
centre_2015/04/17,17,15,18,81,9.5,82,13:45:0,centre,2015/04/17
champagne-ardenne_2015/04/17,16,14,22,74,9.875,52,13:50:0,champagne-ardenne,2015/04/17
corse_2015/04/17,17,16,16,64,9.875,13,13:25:0,corse,2015/04/17
franche-comte_2015/04/17,14,13,18,90,8.5,86,13:42:0,franche-comte,2015/04/17
ile-de-re_2015/04/17,15,13,23,88,10,65,13:39:0,ile-de-re,2015/04/17
ile-de-france_2015/04/17,18,13,27,75,9.875,55,13:48:0,ile-de-france,2015/04/17
languedoc-roussillon_2015/04/17,18,15,13,80,9.875,49,13:31:0,languedoc-roussillon,2015/04/17
limousin_2015/04/17,14,12,16,96,7.25,98,13:38:0,limousin,2015/04/17
lorraine_2015/04/17,15,14,17,78,9.875,70,13:49:0,lorraine,2015/04/17
midi-pyrenees_2015/04/17,18,14,18,89,10,67,13:31:0,midi-pyrenees,2015/04/17
nord-pas-de-calais_2015/04/17,15,11,30,53,10,25,13:54:0,nord-pas-de-calais,2015/04/17
normandie_2015/04/17,15,12,30,87,9.875,78,13:49:0,normandie,2015/04/17
pays-de-la-loire_2015/04/17,15,14,21,88,10,78,13:43:0,pays-de-la-loire,2015/04/17
picardie_2015/04/17,15,8,30,74,9.875,33,13:52:0,picardie,2015/04/17
poitou-charentes_2015/04/17,15,14,23,88,10,65,13:39:0,poitou-charentes,2015/04/17
rh-ne-alpes_2015/04/17,16,13,13,89,9.875,79,13:37:0,rh-ne-alpes,2015/04/17
provence-alpes-c-te-d-azur_2015/04/17,18,16,19,76,9.875,33,13:30:0,provence-alpes-c-te-d-azur,2015/04/17
alsace_2015/04/18,13,10,24,58,10,9,13:50:0,alsace,2015/04/18
aquitaine_2015/04/18,21,16,13,69,5.875,60,13:38:0,aquitaine,2015/04/18
ardeche_2015/04/18,17,13,19,72,10,26,13:37:0,ardeche,2015/04/18
auvergne_2015/04/18,13,10,17,88,6.5,74,13:41:0,auvergne,2015/04/18
bourgogne_2015/04/18,14,11,31,71,10,18,13:46:0,bourgogne,2015/04/18
bretagne_2015/04/18,14,10,30,87,7.125,76,13:49:0,bretagne,2015/04/18
centre_2015/04/18,15,12,35,66,9.25,38,13:48:0,centre,2015/04/18
champagne-ardenne_2015/04/18,14,11,28,56,10,6,13:54:0,champagne-ardenne,2015/04/18
corse_2015/04/18,17,15,15,72,10,9,13:28:0,corse,2015/04/18
franche-comte_2015/04/18,13,11,31,72,8.875,21,13:46:0,franche-comte,2015/04/18
ile-de-re_2015/04/18,17,15,20,79,9.75,59,13:42:0,ile-de-re,2015/04/18
ile-de-france_2015/04/18,15,11,33,62,10,22,13:51:0,ile-de-france,2015/04/18
languedoc-roussillon_2015/04/18,18,16,8,70,10,9,13:33:0,languedoc-roussillon,2015/04/18
limousin_2015/04/18,18,14,20,73,6.25,65,13:41:0,limousin,2015/04/18
lorraine_2015/04/18,13,10,28,57,10,5,13:53:0,lorraine,2015/04/18
midi-pyrenees_2015/04/18,22,16,15,66,8.875,39,13:34:0,midi-pyrenees,2015/04/18
nord-pas-de-calais_2015/04/18,13,10,29,56,10,5,13:58:0,nord-pas-de-calais,2015/04/18
normandie_2015/04/18,13,10,36,65,10,31,13:53:0,normandie,2015/04/18
pays-de-la-loire_2015/04/18,14,12,31,88,6.5,76,13:46:0,pays-de-la-loire,2015/04/18
picardie_2015/04/18,14,8,31,65,10,7,13:55:0,picardie,2015/04/18
poitou-charentes_2015/04/18,17,15,20,79,9.75,59,13:42:0,poitou-charentes,2015/04/18
rh-ne-alpes_2015/04/18,15,11,18,91,5.875,58,13:40:0,rh-ne-alpes,2015/04/18
provence-alpes-c-te-d-azur_2015/04/18,20,17,21,66,10,28,13:33:0,provence-alpes-c-te-d-azur,2015/04/18
alsace_2015/04/19,15,11,22,55,10,8,13:54:0,alsace,2015/04/19
aquitaine_2015/04/19,13,11,14,92,6.75,73,13:40:0,aquitaine,2015/04/19
ardeche_2015/04/19,12,8,6,94,8.875,60,13:40:0,ardeche,2015/04/19
auvergne_2015/04/19,14,10,7,81,9.125,42,13:43:0,auvergne,2015/04/19
bourgogne_2015/04/19,14,9,17,65,10,8,13:49:0,bourgogne,2015/04/19
bretagne_2015/04/19,15,12,30,68,10,24,13:52:0,bretagne,2015/04/19
centre_2015/04/19,15,11,30,53,10,4,13:51:0,centre,2015/04/19
champagne-ardenne_2015/04/19,15,11,23,55,10,14,13:56:0,champagne-ardenne,2015/04/19
corse_2015/04/19,16,15,5,70,9.25,29,13:30:0,corse,2015/04/19
franche-comte_2015/04/19,15,11,12,63,10,10,13:49:0,franche-comte,2015/04/19
ile-de-re_2015/04/19,14,11,28,71,9.375,41,13:46:0,ile-de-re,2015/04/19
ile-de-france_2015/04/19,15,11,28,63,10,7,13:55:0,ile-de-france,2015/04/19
languedoc-roussillon_2015/04/19,14,13,16,92,8.75,73,13:36:0,languedoc-roussillon,2015/04/19
limousin_2015/04/19,13,11,7,94,6.5,85,13:44:0,limousin,2015/04/19
lorraine_2015/04/19,14,10,27,60,10,12,13:56:0,lorraine,2015/04/19
midi-pyrenees_2015/04/19,15,12,26,88,9.375,84,13:36:0,midi-pyrenees,2015/04/19
nord-pas-de-calais_2015/04/19,13,9,19,65,10,42,14:1:0,nord-pas-de-calais,2015/04/19
normandie_2015/04/19,12,10,32,69,10,7,13:56:0,normandie,2015/04/19
pays-de-la-loire_2015/04/19,16,11,33,56,10,10,13:49:0,pays-de-la-loire,2015/04/19
picardie_2015/04/19,14,7,22,80,10,23,13:59:0,picardie,2015/04/19
poitou-charentes_2015/04/19,14,11,28,66,9.375,41,13:45:0,poitou-charentes,2015/04/19
rh-ne-alpes_2015/04/19,15,10,12,82,10,36,13:43:0,rh-ne-alpes,2015/04/19
provence-alpes-c-te-d-azur_2015/04/19,14,13,48,76,9.25,70,13:35:0,provence-alpes-c-te-d-azur,2015/04/19
alsace_2015/04/20,17,13,19,51,10,16,13:57:0,alsace,2015/04/20
aquitaine_2015/04/20,20,15,7,69,8,38,13:43:0,aquitaine,2015/04/20
ardeche_2015/04/20,18,14,17,69,8.875,27,13:43:0,ardeche,2015/04/20
auvergne_2015/04/20,15,12,14,81,8.875,39,13:47:0,auvergne,2015/04/20
bourgogne_2015/04/20,18,14,20,61,10,11,13:53:0,bourgogne,2015/04/20
bretagne_2015/04/20,20,13,15,66,10,6,13:56:0,bretagne,2015/04/20
centre_2015/04/20,20,14,20,63,10,13,13:54:0,centre,2015/04/20
champagne-ardenne_2015/04/20,19,15,18,49,10,12,14:0:0,champagne-ardenne,2015/04/20
corse_2015/04/20,15,12,11,74,9.25,47,13:33:0,corse,2015/04/20
franche-comte_2015/04/20,17,13,19,53,10,16,13:52:0,franche-comte,2015/04/20
ile-de-re_2015/04/20,17,14,10,76,10,19,13:48:0,ile-de-re,2015/04/20
ile-de-france_2015/04/20,20,14,21,62,10,14,13:58:0,ile-de-france,2015/04/20
languedoc-roussillon_2015/04/20,16,14,16,77,8.25,45,13:39:0,languedoc-roussillon,2015/04/20
limousin_2015/04/20,17,14,10,83,5.875,42,13:47:0,limousin,2015/04/20
lorraine_2015/04/20,18,13,19,55,10,16,14:0:0,lorraine,2015/04/20
midi-pyrenees_2015/04/20,19,14,6,74,9.875,44,13:39:0,midi-pyrenees,2015/04/20
nord-pas-de-calais_2015/04/20,19,13,21,59,10,25,14:5:0,nord-pas-de-calais,2015/04/20
normandie_2015/04/20,16,11,24,70,10,12,14:0:0,normandie,2015/04/20
pays-de-la-loire_2015/04/20,19,14,11,68,10,34,13:52:0,pays-de-la-loire,2015/04/20
picardie_2015/04/20,19,9,22,75,10,26,14:3:0,picardie,2015/04/20
poitou-charentes_2015/04/20,17,14,10,76,10,19,13:48:0,poitou-charentes,2015/04/20
rh-ne-alpes_2015/04/20,18,14,22,69,10,31,13:46:0,rh-ne-alpes,2015/04/20
provence-alpes-c-te-d-azur_2015/04/20,16,14,21,64,10,38,13:38:0,provence-alpes-c-te-d-azur,2015/04/20
alsace_2015/04/21,20,15,12,53,10,16,14:1:0,alsace,2015/04/21
aquitaine_2015/04/21,25,19,11,54,10,5,13:47:0,aquitaine,2015/04/21
ardeche_2015/04/21,22,15,8,64,10,2,13:46:0,ardeche,2015/04/21
auvergne_2015/04/21,18,13,14,71,10,1,13:50:0,auvergne,2015/04/21
bourgogne_2015/04/21,20,15,20,56,10,8,13:55:0,bourgogne,2015/04/21
bretagne_2015/04/21,21,15,21,67,10,1,13:58:0,bretagne,2015/04/21
centre_2015/04/21,21,16,21,58,10,2,13:58:0,centre,2015/04/21
champagne-ardenne_2015/04/21,21,15,17,54,10,27,14:3:0,champagne-ardenne,2015/04/21
corse_2015/04/21,17,9,13,47,10,2,13:36:0,corse,2015/04/21
franche-comte_2015/04/21,19,15,19,55,10,7,13:55:0,franche-comte,2015/04/21
ile-de-re_2015/04/21,21,16,26,66,10,3,13:51:0,ile-de-re,2015/04/21
ile-de-france_2015/04/21,21,15,21,63,10,13,14:2:0,ile-de-france,2015/04/21
languedoc-roussillon_2015/04/21,18,16,13,78,10,1,13:41:0,languedoc-roussillon,2015/04/21
limousin_2015/04/21,21,16,17,65,10,1,13:50:0,limousin,2015/04/21
lorraine_2015/04/21,21,15,15,57,10,26,14:3:0,lorraine,2015/04/21
midi-pyrenees_2015/04/21,23,17,14,61,10,4,13:42:0,midi-pyrenees,2015/04/21
nord-pas-de-calais_2015/04/21,19,13,22,61,10,39,14:8:0,nord-pas-de-calais,2015/04/21
normandie_2015/04/21,16,12,29,72,10,1,14:3:0,normandie,2015/04/21
pays-de-la-loire_2015/04/21,21,15,26,65,10,6,13:55:0,pays-de-la-loire,2015/04/21
picardie_2015/04/21,19,10,22,73,10,28,14:6:0,picardie,2015/04/21
poitou-charentes_2015/04/21,21,16,26,66,10,3,13:51:0,poitou-charentes,2015/04/21
rh-ne-alpes_2015/04/21,20,13,8,65,10,2,13:49:0,rh-ne-alpes,2015/04/21
provence-alpes-c-te-d-azur_2015/04/21,19,17,12,59,10,0,13:40:0,provence-alpes-c-te-d-azur,2015/04/21
alsace_2015/04/22,18,15,16,60,10,22,14:4:0,alsace,2015/04/22
aquitaine_2015/04/22,24,19,15,49,10,58,13:49:0,aquitaine,2015/04/22
ardeche_2015/04/22,21,14,13,52,10,37,13:48:0,ardeche,2015/04/22
auvergne_2015/04/22,20,16,12,65,10,30,13:52:0,auvergne,2015/04/22
bourgogne_2015/04/22,20,16,17,60,10,2,13:58:0,bourgogne,2015/04/22
bretagne_2015/04/22,20,15,26,73,10,21,14:2:0,bretagne,2015/04/22
centre_2015/04/22,21,15,26,66,10,3,14:1:0,centre,2015/04/22
champagne-ardenne_2015/04/22,17,14,23,58,10,17,14:7:0,champagne-ardenne,2015/04/22
corse_2015/04/22,19,16,11,47,10,35,13:38:0,corse,2015/04/22
franche-comte_2015/04/22,20,16,14,58,10,2,13:58:0,franche-comte,2015/04/22
ile-de-re_2015/04/22,21,17,18,63,10,41,13:55:0,ile-de-re,2015/04/22
ile-de-france_2015/04/22,19,14,28,67,10,1,14:5:0,ile-de-france,2015/04/22
languedoc-roussillon_2015/04/22,17,15,12,77,10,40,13:45:0,languedoc-roussillon,2015/04/22
limousin_2015/04/22,23,17,8,73,10,34,13:53:0,limousin,2015/04/22
lorraine_2015/04/22,17,14,19,56,10,26,14:6:0,lorraine,2015/04/22
midi-pyrenees_2015/04/22,22,16,25,65,10,53,13:45:0,midi-pyrenees,2015/04/22
nord-pas-de-calais_2015/04/22,15,11,25,61,10,16,14:12:0,nord-pas-de-calais,2015/04/22
normandie_2015/04/22,16,11,33,72,10,4,14:7:0,normandie,2015/04/22
pays-de-la-loire_2015/04/22,21,16,24,71,10,35,13:58:0,pays-de-la-loire,2015/04/22
picardie_2015/04/22,15,8,28,91,10,13,14:10:0,picardie,2015/04/22
poitou-charentes_2015/04/22,21,17,18,63,10,41,13:54:0,poitou-charentes,2015/04/22
rh-ne-alpes_2015/04/22,21,16,12,55,10,17,13:53:0,rh-ne-alpes,2015/04/22
provence-alpes-c-te-d-azur_2015/04/22,19,17,12,58,10,32,13:43:0,provence-alpes-c-te-d-azur,2015/04/22
alsace_2015/04/23,16,12,12,48,10,2,14:7:0,alsace,2015/04/23
aquitaine_2015/04/23,16,14,16,86,9,64,13:52:0,aquitaine,2015/04/23
ardeche_2015/04/23,22,16,11,66,9.875,29,13:51:0,ardeche,2015/04/23
auvergne_2015/04/23,17,13,18,85,9.75,25,13:55:0,auvergne,2015/04/23
bourgogne_2015/04/23,19,14,10,61,10,1,14:2:0,bourgogne,2015/04/23
bretagne_2015/04/23,22,15,12,79,10,9,14:5:0,bretagne,2015/04/23
centre_2015/04/23,20,14,12,58,10,2,14:5:0,centre,2015/04/23
champagne-ardenne_2015/04/23,18,13,16,51,10,5,14:10:0,champagne-ardenne,2015/04/23
corse_2015/04/23,17,11,12,51,9.875,14,13:42:0,corse,2015/04/23
franche-comte_2015/04/23,18,15,9,52,10,1,14:2:0,franche-comte,2015/04/23
ile-de-re_2015/04/23,18,15,26,84,9.875,41,13:57:0,ile-de-re,2015/04/23
ile-de-france_2015/04/23,20,14,13,56,10,4,14:9:0,ile-de-france,2015/04/23
languedoc-roussillon_2015/04/23,20,17,21,64,10,24,13:47:0,languedoc-roussillon,2015/04/23
limousin_2015/04/23,18,14,15,92,8.625,54,13:56:0,limousin,2015/04/23
lorraine_2015/04/23,17,12,18,50,10,1,14:9:0,lorraine,2015/04/23
midi-pyrenees_2015/04/23,18,14,19,84,9.625,71,13:48:0,midi-pyrenees,2015/04/23
nord-pas-de-calais_2015/04/23,17,11,11,70,10,17,14:14:0,nord-pas-de-calais,2015/04/23
normandie_2015/04/23,16,11,15,77,10,7,14:9:0,normandie,2015/04/23
pays-de-la-loire_2015/04/23,20,17,15,72,8.75,21,14:2:0,pays-de-la-loire,2015/04/23
picardie_2015/04/23,18,9,12,77,10,14,14:13:0,picardie,2015/04/23
poitou-charentes_2015/04/23,18,16,26,80,9.875,41,13:57:0,poitou-charentes,2015/04/23
rh-ne-alpes_2015/04/23,21,16,13,70,9.875,21,13:55:0,rh-ne-alpes,2015/04/23
provence-alpes-c-te-d-azur_2015/04/23,18,17,19,59,10,22,13:47:0,provence-alpes-c-te-d-azur,2015/04/23
alsace_2015/04/24,20,15,6,49,10,4,14:10:0,alsace,2015/04/24
aquitaine_2015/04/24,23,17,9,66,7,53,13:54:0,aquitaine,2015/04/24
ardeche_2015/04/24,23,16,8,62,10,12,13:55:0,ardeche,2015/04/24
auvergne_2015/04/24,19,15,5,79,8.875,32,13:59:0,auvergne,2015/04/24
bourgogne_2015/04/24,20,16,6,48,10,9,14:5:0,bourgogne,2015/04/24
bretagne_2015/04/24,18,13,17,75,9,59,14:8:0,bretagne,2015/04/24
centre_2015/04/24,20,16,18,72,10,36,14:7:0,centre,2015/04/24
champagne-ardenne_2015/04/24,21,17,15,49,10,22,14:14:0,champagne-ardenne,2015/04/24
corse_2015/04/24,17,10,15,69,10,9,13:44:0,corse,2015/04/24
franche-comte_2015/04/24,19,16,10,56,10,5,14:4:0,franche-comte,2015/04/24
ile-de-re_2015/04/24,18,15,8,80,9,58,14:0:0,ile-de-re,2015/04/24
ile-de-france_2015/04/24,21,16,15,72,9.875,33,14:11:0,ile-de-france,2015/04/24
languedoc-roussillon_2015/04/24,19,16,19,73,10,14,13:50:0,languedoc-roussillon,2015/04/24
limousin_2015/04/24,19,13,8,89,6.5,83,13:59:0,limousin,2015/04/24
lorraine_2015/04/24,20,15,9,50,10,7,14:13:0,lorraine,2015/04/24
midi-pyrenees_2015/04/24,23,17,6,72,7.75,46,13:50:0,midi-pyrenees,2015/04/24
nord-pas-de-calais_2015/04/24,20,16,23,66,9.875,33,14:18:0,nord-pas-de-calais,2015/04/24
normandie_2015/04/24,16,14,19,83,9,48,14:13:0,normandie,2015/04/24
pays-de-la-loire_2015/04/24,18,15,12,69,5.75,70,14:4:0,pays-de-la-loire,2015/04/24
picardie_2015/04/24,19,10,19,89,10,38,14:17:0,picardie,2015/04/24
poitou-charentes_2015/04/24,18,15,6,80,9,58,14:0:0,poitou-charentes,2015/04/24
rh-ne-alpes_2015/04/24,20,15,6,68,9.875,11,13:58:0,rh-ne-alpes,2015/04/24
provence-alpes-c-te-d-azur_2015/04/24,19,17,16,65,10,7,13:49:0,provence-alpes-c-te-d-azur,2015/04/24
alsace_2015/04/25,16,9,20,77,9,70,14:14:0,alsace,2015/04/25
aquitaine_2015/04/25,21,17,12,73,9.5,40,13:58:0,aquitaine,2015/04/25
ardeche_2015/04/25,16,13,16,92,9.75,80,13:57:0,ardeche,2015/04/25
auvergne_2015/04/25,16,12,19,86,8.875,67,14:1:0,auvergne,2015/04/25
bourgogne_2015/04/25,16,15,20,88,7.375,86,14:8:0,bourgogne,2015/04/25
bretagne_2015/04/25,17,15,32,79,10,68,14:12:0,bretagne,2015/04/25
centre_2015/04/25,18,15,19,74,7.875,79,14:10:0,centre,2015/04/25
champagne-ardenne_2015/04/25,17,14,24,81,9.875,82,14:17:0,champagne-ardenne,2015/04/25
corse_2015/04/25,18,17,13,55,10,30,13:46:0,corse,2015/04/25
franche-comte_2015/04/25,17,15,27,75,7,72,14:8:0,franche-comte,2015/04/25
ile-de-re_2015/04/25,17,16,26,76,10,53,14:3:0,ile-de-re,2015/04/25
ile-de-france_2015/04/25,19,15,21,74,9,92,14:15:0,ile-de-france,2015/04/25
languedoc-roussillon_2015/04/25,17,16,22,94,7.5,89,13:53:0,languedoc-roussillon,2015/04/25
limousin_2015/04/25,17,13,15,95,9.25,63,14:1:0,limousin,2015/04/25
lorraine_2015/04/25,16,14,22,85,10,87,14:16:0,lorraine,2015/04/25
midi-pyrenees_2015/04/25,21,18,8,78,9.75,52,13:53:0,midi-pyrenees,2015/04/25
nord-pas-de-calais_2015/04/25,16,13,27,80,8.875,87,14:22:0,nord-pas-de-calais,2015/04/25
normandie_2015/04/25,15,13,26,82,8.875,69,14:16:0,normandie,2015/04/25
pays-de-la-loire_2015/04/25,18,16,33,72,9.875,53,14:7:0,pays-de-la-loire,2015/04/25
picardie_2015/04/25,16,12,26,88,8.875,96,14:20:0,picardie,2015/04/25
poitou-charentes_2015/04/25,17,13,26,69,10,53,14:3:0,poitou-charentes,2015/04/25
rh-ne-alpes_2015/04/25,18,14,30,82,9,76,14:2:0,rh-ne-alpes,2015/04/25
provence-alpes-c-te-d-azur_2015/04/25,18,16,24,79,9.875,50,13:52:0,provence-alpes-c-te-d-azur,2015/04/25
alsace_2015/04/26,20,17,11,66,10,42,14:17:0,alsace,2015/04/26
aquitaine_2015/04/26,20,17,17,81,10,71,14:1:0,aquitaine,2015/04/26
ardeche_2015/04/26,16,13,18,88,6.25,76,14:0:0,ardeche,2015/04/26
auvergne_2015/04/26,16,13,22,86,9.625,55,14:4:0,auvergne,2015/04/26
bourgogne_2015/04/26,19,15,26,80,7.875,58,14:11:0,bourgogne,2015/04/26
bretagne_2015/04/26,14,13,17,90,7.75,70,14:14:0,bretagne,2015/04/26
centre_2015/04/26,15,14,8,86,8.5,71,14:14:0,centre,2015/04/26
champagne-ardenne_2015/04/26,18,15,15,77,9.875,73,14:21:0,champagne-ardenne,2015/04/26
corse_2015/04/26,18,17,10,65,10,53,13:49:0,corse,2015/04/26
franche-comte_2015/04/26,18,16,21,73,10,42,14:11:0,franche-comte,2015/04/26
ile-de-re_2015/04/26,17,15,23,87,9.125,53,14:6:0,ile-de-re,2015/04/26
ile-de-france_2015/04/26,16,12,17,92,8.25,72,14:18:0,ile-de-france,2015/04/26
languedoc-roussillon_2015/04/26,17,15,31,90,9.875,96,13:55:0,languedoc-roussillon,2015/04/26
limousin_2015/04/26,16,13,13,95,5.875,81,14:5:0,limousin,2015/04/26
lorraine_2015/04/26,19,16,17,75,9.75,69,14:20:0,lorraine,2015/04/26
midi-pyrenees_2015/04/26,21,13,26,92,9,59,13:55:0,midi-pyrenees,2015/04/26
nord-pas-de-calais_2015/04/26,16,14,15,78,9,66,14:25:0,nord-pas-de-calais,2015/04/26
normandie_2015/04/26,14,12,13,87,10,68,14:20:0,normandie,2015/04/26
pays-de-la-loire_2015/04/26,14,12,23,93,9.125,76,14:11:0,pays-de-la-loire,2015/04/26
picardie_2015/04/26,16,10,21,93,8.875,66,14:24:0,picardie,2015/04/26
poitou-charentes_2015/04/26,17,16,23,87,9.125,53,14:6:0,poitou-charentes,2015/04/26
