,TempMax_Deg,TempMin_Deg,Wind_kmh,Wet_percent,Visibility_km,CloudCoverage_percent,Dayduration_hour,region,day
provence-alpes-c-te-d-azur_2010/04/21,18,18,15,66,10,10,13:42:0,provence-alpes-c-te-d-azur,2010/04/21
alsace_2010/04/22,15,10,13,52,10,24,14:5:0,alsace,2010/04/22
aquitaine_2010/04/22,17,15,8,82,8.75,65,13:50:0,aquitaine,2010/04/22
ardeche_2010/04/22,20,14,11,72,10,26,13:49:0,ardeche,2010/04/22
auvergne_2010/04/22,18,13,12,95,6.375,50,13:53:0,auvergne,2010/04/22
bourgogne_2010/04/22,17,12,15,58,10,20,14:0:0,bourgogne,2010/04/22
bretagne_2010/04/22,17,11,19,71,10,36,14:3:0,bretagne,2010/04/22
centre_2010/04/22,16,12,19,60,10,28,14:1:0,centre,2010/04/22
champagne-ardenne_2010/04/22,13,9,15,57,10,24,14:8:0,champagne-ardenne,2010/04/22
corse_2010/04/22,18,17,18,67,9.75,32,13:39:0,corse,2010/04/22
franche-comte_2010/04/22,16,12,13,64,10,23,13:59:0,franche-comte,2010/04/22
ile-de-re_2010/04/22,15,12,18,88,9.5,57,13:55:0,ile-de-re,2010/04/22
ile-de-france_2010/04/22,14,10,17,64,10,27,14:6:0,ile-de-france,2010/04/22
languedoc-roussillon_2010/04/22,17,15,12,76,10,29,13:45:0,languedoc-roussillon,2010/04/22
limousin_2010/04/22,20,16,16,81,9.625,37,13:54:0,limousin,2010/04/22
lorraine_2010/04/22,13,9,17,54,10,25,14:7:0,lorraine,2010/04/22
midi-pyrenees_2010/04/22,23,16,9,86,9.875,47,13:45:0,midi-pyrenees,2010/04/22
nord-pas-de-calais_2010/04/22,12,8,14,52,10,23,14:12:0,nord-pas-de-calais,2010/04/22
normandie_2010/04/22,12,9,28,66,10,25,14:7:0,normandie,2010/04/22
pays-de-la-loire_2010/04/22,16,12,23,65,10,42,13:59:0,pays-de-la-loire,2010/04/22
picardie_2010/04/22,13,5,16,75,10,29,14:11:0,picardie,2010/04/22
poitou-charentes_2010/04/22,15,12,18,78,9.5,57,13:55:0,poitou-charentes,2010/04/22
rh-ne-alpes_2010/04/22,20,15,9,82,9.875,28,13:53:0,rh-ne-alpes,2010/04/22
provence-alpes-c-te-d-azur_2010/04/22,17,16,15,72,10,31,13:44:0,provence-alpes-c-te-d-azur,2010/04/22
alsace_2010/04/23,17,12,16,43,10,6,14:8:0,alsace,2010/04/23
aquitaine_2010/04/23,17,13,8,89,7.375,74,13:52:0,aquitaine,2010/04/23
ardeche_2010/04/23,19,12,10,96,7.375,56,13:52:0,ardeche,2010/04/23
auvergne_2010/04/23,14,9,8,96,6.75,70,13:56:0,auvergne,2010/04/23
bourgogne_2010/04/23,18,12,12,58,10,25,14:2:0,bourgogne,2010/04/23
bretagne_2010/04/23,18,12,10,70,10,9,14:5:0,bretagne,2010/04/23
centre_2010/04/23,18,12,13,53,10,22,14:5:0,centre,2010/04/23
champagne-ardenne_2010/04/23,17,11,12,53,10,7,14:10:0,champagne-ardenne,2010/04/23
corse_2010/04/23,14,13,12,96,7.125,87,13:42:0,corse,2010/04/23
franche-comte_2010/04/23,17,12,14,64,10,20,14:2:0,franche-comte,2010/04/23
ile-de-re_2010/04/23,17,11,13,84,9.875,49,13:58:0,ile-de-re,2010/04/23
ile-de-france_2010/04/23,17,12,13,65,10,8,14:9:0,ile-de-france,2010/04/23
languedoc-roussillon_2010/04/23,18,13,11,87,10,66,13:48:0,languedoc-roussillon,2010/04/23
limousin_2010/04/23,18,13,12,74,10,48,13:56:0,limousin,2010/04/23
lorraine_2010/04/23,16,11,15,46,10,6,14:11:0,lorraine,2010/04/23
midi-pyrenees_2010/04/23,18,13,14,91,6.5,70,13:48:0,midi-pyrenees,2010/04/23
nord-pas-de-calais_2010/04/23,16,11,12,54,10,9,14:16:0,nord-pas-de-calais,2010/04/23
normandie_2010/04/23,14,11,18,62,10,4,14:11:0,normandie,2010/04/23
pays-de-la-loire_2010/04/23,19,13,10,61,10,21,14:2:0,pays-de-la-loire,2010/04/23
picardie_2010/04/23,16,7,13,84,10,8,14:14:0,picardie,2010/04/23
poitou-charentes_2010/04/23,17,11,13,84,9.875,49,13:58:0,poitou-charentes,2010/04/23
rh-ne-alpes_2010/04/23,16,12,17,88,7.75,52,13:56:0,rh-ne-alpes,2010/04/23
provence-alpes-c-te-d-azur_2010/04/23,15,13,12,87,8.125,66,13:47:0,provence-alpes-c-te-d-azur,2010/04/23
alsace_2010/04/24,20,15,11,47,10,1,14:12:0,alsace,2010/04/24
aquitaine_2010/04/24,22,15,5,66,10,33,13:56:0,aquitaine,2010/04/24
ardeche_2010/04/24,19,14,12,76,8,44,13:55:0,ardeche,2010/04/24
auvergne_2010/04/24,18,13,9,73,9,16,13:59:0,auvergne,2010/04/24
bourgogne_2010/04/24,20,15,8,54,10,1,14:6:0,bourgogne,2010/04/24
bretagne_2010/04/24,20,15,14,74,10,5,14:9:0,bretagne,2010/04/24
centre_2010/04/24,22,16,3,56,10,12,14:8:0,centre,2010/04/24
champagne-ardenne_2010/04/24,20,15,8,50,10,1,14:14:0,champagne-ardenne,2010/04/24
corse_2010/04/24,15,13,18,93,8.25,72,13:44:0,corse,2010/04/24
franche-comte_2010/04/24,19,15,10,63,10,3,14:5:0,franche-comte,2010/04/24
ile-de-re_2010/04/24,18,15,12,74,10,16,14:0:0,ile-de-re,2010/04/24
ile-de-france_2010/04/24,22,15,6,55,10,2,14:13:0,ile-de-france,2010/04/24
languedoc-roussillon_2010/04/24,20,17,9,73,10,45,13:50:0,languedoc-roussillon,2010/04/24
limousin_2010/04/24,20,17,8,76,10,47,13:59:0,limousin,2010/04/24
lorraine_2010/04/24,19,14,14,47,10,0,14:14:0,lorraine,2010/04/24
midi-pyrenees_2010/04/24,23,15,6,80,6.5,39,13:50:0,midi-pyrenees,2010/04/24
nord-pas-de-calais_2010/04/24,20,15,9,54,10,3,14:19:0,nord-pas-de-calais,2010/04/24
normandie_2010/04/24,18,14,9,66,10,4,14:14:0,normandie,2010/04/24
pays-de-la-loire_2010/04/24,19,16,14,62,10,5,14:5:0,pays-de-la-loire,2010/04/24
picardie_2010/04/24,20,10,11,79,10,2,14:17:0,picardie,2010/04/24
poitou-charentes_2010/04/24,18,15,12,67,10,16,14:1:0,poitou-charentes,2010/04/24
rh-ne-alpes_2010/04/24,20,15,14,79,8,14,13:59:0,rh-ne-alpes,2010/04/24
provence-alpes-c-te-d-azur_2010/04/24,18,17,11,80,8,57,13:49:0,provence-alpes-c-te-d-azur,2010/04/24
alsace_2010/04/25,23,20,6,50,10,10,14:15:0,alsace,2010/04/25
aquitaine_2010/04/25,20,18,15,66,10,24,13:58:0,aquitaine,2010/04/25
ardeche_2010/04/25,23,18,12,60,10,28,13:58:0,ardeche,2010/04/25
auvergne_2010/04/25,20,15,13,84,9,13,14:2:0,auvergne,2010/04/25
bourgogne_2010/04/25,22,20,13,53,9.875,14,14:9:0,bourgogne,2010/04/25
bretagne_2010/04/25,19,15,17,73,9,41,14:12:0,bretagne,2010/04/25
centre_2010/04/25,20,17,17,65,10,23,14:12:0,centre,2010/04/25
champagne-ardenne_2010/04/25,22,18,13,72,9.875,22,14:17:0,champagne-ardenne,2010/04/25
corse_2010/04/25,19,17,13,70,10,26,13:47:0,corse,2010/04/25
franche-comte_2010/04/25,21,20,14,62,9.875,13,14:9:0,franche-comte,2010/04/25
ile-de-re_2010/04/25,17,14,17,78,10,20,14:4:0,ile-de-re,2010/04/25
ile-de-france_2010/04/25,21,16,20,82,8.875,20,14:16:0,ile-de-france,2010/04/25
languedoc-roussillon_2010/04/25,21,19,11,65,10,18,13:53:0,languedoc-roussillon,2010/04/25
limousin_2010/04/25,19,16,11,79,9,18,14:3:0,limousin,2010/04/25
lorraine_2010/04/25,22,17,9,56,10,16,14:17:0,lorraine,2010/04/25
midi-pyrenees_2010/04/25,23,19,10,71,10,6,13:53:0,midi-pyrenees,2010/04/25
nord-pas-de-calais_2010/04/25,18,16,17,67,10,21,14:23:0,nord-pas-de-calais,2010/04/25
normandie_2010/04/25,16,14,19,75,10,32,14:18:0,normandie,2010/04/25
pays-de-la-loire_2010/04/25,19,16,21,70,9,25,14:8:0,pays-de-la-loire,2010/04/25
picardie_2010/04/25,18,9,19,96,10,20,14:21:0,picardie,2010/04/25
poitou-charentes_2010/04/25,17,14,17,78,10,20,14:4:0,poitou-charentes,2010/04/25
rh-ne-alpes_2010/04/25,22,17,12,76,10,22,14:2:0,rh-ne-alpes,2010/04/25
provence-alpes-c-te-d-azur_2010/04/25,20,17,13,76,10,32,13:52:0,provence-alpes-c-te-d-azur,2010/04/25
alsace_2010/04/26,18,15,13,60,8.875,19,14:17:0,alsace,2010/04/26
aquitaine_2010/04/26,21,14,12,67,10,18,14:1:0,aquitaine,2010/04/26
ardeche_2010/04/26,20,15,18,68,10,32,14:0:0,ardeche,2010/04/26
auvergne_2010/04/26,16,13,12,80,5.25,59,14:5:0,auvergne,2010/04/26
bourgogne_2010/04/26,18,7,14,66,6.5,51,14:12:0,bourgogne,2010/04/26
bretagne_2010/04/26,19,12,10,77,6.75,36,14:16:0,bretagne,2010/04/26
centre_2010/04/26,18,14,10,69,7.75,37,14:14:0,centre,2010/04/26
champagne-ardenne_2010/04/26,16,12,14,82,6.5,47,14:21:0,champagne-ardenne,2010/04/26
corse_2010/04/26,20,17,12,66,10,13,13:49:0,corse,2010/04/26
franche-comte_2010/04/26,18,16,15,73,7.25,52,14:11:0,franche-comte,2010/04/26
ile-de-re_2010/04/26,18,11,14,84,10,34,14:7:0,ile-de-re,2010/04/26
ile-de-france_2010/04/26,17,12,12,80,7.5,55,14:19:0,ile-de-france,2010/04/26
languedoc-roussillon_2010/04/26,21,19,11,60,10,19,13:56:0,languedoc-roussillon,2010/04/26
limousin_2010/04/26,18,14,15,74,6.75,36,14:5:0,limousin,2010/04/26
lorraine_2010/04/26,17,14,13,72,7.75,33,14:20:0,lorraine,2010/04/26
midi-pyrenees_2010/04/26,23,18,11,69,8,23,13:56:0,midi-pyrenees,2010/04/26
nord-pas-de-calais_2010/04/26,14,12,20,78,9,60,14:26:0,nord-pas-de-calais,2010/04/26
normandie_2010/04/26,15,12,16,79,10,33,14:20:0,normandie,2010/04/26
pays-de-la-loire_2010/04/26,19,12,3,84,6.75,32,14:11:0,pays-de-la-loire,2010/04/26
picardie_2010/04/26,14,7,18,97,6.75,66,14:24:0,picardie,2010/04/26
poitou-charentes_2010/04/26,18,11,7,84,10,34,14:6:0,poitou-charentes,2010/04/26
rh-ne-alpes_2010/04/26,19,15,17,80,6.5,58,14:5:0,rh-ne-alpes,2010/04/26
provence-alpes-c-te-d-azur_2010/04/26,22,19,23,69,10,16,13:54:0,provence-alpes-c-te-d-azur,2010/04/26
alsace_2010/04/27,19,16,13,59,9,16,14:21:0,alsace,2010/04/27
aquitaine_2010/04/27,23,18,11,58,10,3,14:3:0,aquitaine,2010/04/27
ardeche_2010/04/27,19,13,19,73,10,22,14:4:0,ardeche,2010/04/27
auvergne_2010/04/27,17,13,13,80,6.5,34,14:8:0,auvergne,2010/04/27
bourgogne_2010/04/27,19,15,15,63,9,12,14:15:0,bourgogne,2010/04/27
bretagne_2010/04/27,20,15,10,74,8,11,14:18:0,bretagne,2010/04/27
centre_2010/04/27,19,14,13,66,8,8,14:17:0,centre,2010/04/27
champagne-ardenne_2010/04/27,18,15,8,64,8,12,14:24:0,champagne-ardenne,2010/04/27
corse_2010/04/27,19,18,10,75,9.875,28,13:52:0,corse,2010/04/27
franche-comte_2010/04/27,18,15,18,69,8.75,26,14:15:0,franche-comte,2010/04/27
ile-de-re_2010/04/27,20,16,16,69,10,5,14:9:0,ile-de-re,2010/04/27
ile-de-france_2010/04/27,19,15,10,69,7.75,21,14:22:0,ile-de-france,2010/04/27
languedoc-roussillon_2010/04/27,20,18,17,59,10,2,13:59:0,languedoc-roussillon,2010/04/27
limousin_2010/04/27,20,16,15,71,8,11,14:8:0,limousin,2010/04/27
lorraine_2010/04/27,18,15,9,67,7.75,22,14:24:0,lorraine,2010/04/27
midi-pyrenees_2010/04/27,24,17,9,54,10,6,13:59:0,midi-pyrenees,2010/04/27
nord-pas-de-calais_2010/04/27,19,15,5,66,7.75,28,14:30:0,nord-pas-de-calais,2010/04/27
normandie_2010/04/27,17,13,9,74,8,16,14:24:0,normandie,2010/04/27
pays-de-la-loire_2010/04/27,20,16,13,68,9,9,14:14:0,pays-de-la-loire,2010/04/27
picardie_2010/04/27,19,9,6,90,7.75,25,14:28:0,picardie,2010/04/27
poitou-charentes_2010/04/27,20,16,16,67,10,5,14:9:0,poitou-charentes,2010/04/27
rh-ne-alpes_2010/04/27,19,14,18,75,10,30,14:7:0,rh-ne-alpes,2010/04/27
provence-alpes-c-te-d-azur_2010/04/27,20,18,12,66,10,8,13:58:0,provence-alpes-c-te-d-azur,2010/04/27
alsace_2010/04/28,23,18,5,50,10,8,14:24:0,alsace,2010/04/28
aquitaine_2010/04/28,27,20,11,46,10,11,14:7:0,aquitaine,2010/04/28
ardeche_2010/04/28,23,17,16,54,10,4,14:6:0,ardeche,2010/04/28
auvergne_2010/04/28,22,16,8,81,10,5,14:11:0,auvergne,2010/04/28
bourgogne_2010/04/28,23,19,5,57,10,8,14:18:0,bourgogne,2010/04/28
bretagne_2010/04/28,23,16,13,69,10,23,14:21:0,bretagne,2010/04/28
centre_2010/04/28,23,18,12,60,10,9,14:21:0,centre,2010/04/28
champagne-ardenne_2010/04/28,22,17,11,56,10,11,14:28:0,champagne-ardenne,2010/04/28
corse_2010/04/28,20,19,6,68,9.875,18,13:54:0,corse,2010/04/28
franche-comte_2010/04/28,21,17,4,62,10,13,14:18:0,franche-comte,2010/04/28
ile-de-re_2010/04/28,22,18,12,67,10,14,14:13:0,ile-de-re,2010/04/28
ile-de-france_2010/04/28,23,18,13,65,10,12,14:25:0,ile-de-france,2010/04/28
languedoc-roussillon_2010/04/28,20,17,16,71,10,11,14:1:0,languedoc-roussillon,2010/04/28
limousin_2010/04/28,24,18,10,62,10,5,14:10:0,limousin,2010/04/28
lorraine_2010/04/28,21,16,9,57,10,12,14:27:0,lorraine,2010/04/28
midi-pyrenees_2010/04/28,28,21,14,52,10,3,14:1:0,midi-pyrenees,2010/04/28
nord-pas-de-calais_2010/04/28,22,17,13,57,10,23,14:32:0,nord-pas-de-calais,2010/04/28
normandie_2010/04/28,19,15,13,67,10,26,14:27:0,normandie,2010/04/28
pays-de-la-loire_2010/04/28,23,18,11,66,10,19,14:17:0,pays-de-la-loire,2010/04/28
picardie_2010/04/28,22,14,12,75,10,25,14:31:0,picardie,2010/04/28
poitou-charentes_2010/04/28,22,18,12,67,10,14,14:13:0,poitou-charentes,2010/04/28
rh-ne-alpes_2010/04/28,23,18,10,68,8,9,14:11:0,rh-ne-alpes,2010/04/28
provence-alpes-c-te-d-azur_2010/04/28,20,18,12,68,10,8,14:0:0,provence-alpes-c-te-d-azur,2010/04/28
alsace_2010/04/29,24,19,14,56,10,4,14:28:0,alsace,2010/04/29
aquitaine_2010/04/29,21,19,19,60,9.375,35,14:9:0,aquitaine,2010/04/29
ardeche_2010/04/29,21,16,24,58,10,4,14:9:0,ardeche,2010/04/29
auvergne_2010/04/29,23,18,22,67,10,16,14:13:0,auvergne,2010/04/29
bourgogne_2010/04/29,24,19,24,50,9.875,13,14:21:0,bourgogne,2010/04/29
bretagne_2010/04/29,21,15,23,87,10,32,14:25:0,bretagne,2010/04/29
centre_2010/04/29,24,19,21,60,10,26,14:23:0,centre,2010/04/29
champagne-ardenne_2010/04/29,24,20,10,61,9.875,29,14:30:0,champagne-ardenne,2010/04/29
corse_2010/04/29,20,18,9,63,10,5,13:57:0,corse,2010/04/29
franche-comte_2010/04/29,23,19,21,54,10,8,14:20:0,franche-comte,2010/04/29
ile-de-re_2010/04/29,18,15,23,74,9.75,30,14:15:0,ile-de-re,2010/04/29
ile-de-france_2010/04/29,25,20,19,76,10,23,14:29:0,ile-de-france,2010/04/29
languedoc-roussillon_2010/04/29,19,16,17,80,10,3,14:4:0,languedoc-roussillon,2010/04/29
limousin_2010/04/29,23,17,22,80,8.875,39,14:14:0,limousin,2010/04/29
lorraine_2010/04/29,23,19,15,62,10,16,14:30:0,lorraine,2010/04/29
midi-pyrenees_2010/04/29,26,21,13,60,10,18,14:4:0,midi-pyrenees,2010/04/29
nord-pas-de-calais_2010/04/29,24,20,10,62,10,35,14:36:0,nord-pas-de-calais,2010/04/29
normandie_2010/04/29,17,15,8,87,9.875,36,14:30:0,normandie,2010/04/29
pays-de-la-loire_2010/04/29,20,17,25,82,10,29,14:20:0,pays-de-la-loire,2010/04/29
picardie_2010/04/29,24,15,18,94,9.875,37,14:35:0,picardie,2010/04/29
poitou-charentes_2010/04/29,18,17,23,71,9.75,30,14:15:0,poitou-charentes,2010/04/29
rh-ne-alpes_2010/04/29,22,19,31,57,10,8,14:14:0,rh-ne-alpes,2010/04/29
provence-alpes-c-te-d-azur_2010/04/29,19,18,16,68,10,8,14:3:0,provence-alpes-c-te-d-azur,2010/04/29
alsace_2010/04/30,16,14,15,83,7.125,45,14:30:0,alsace,2010/04/30
aquitaine_2010/04/30,18,14,7,88,8,78,14:12:0,aquitaine,2010/04/30
ardeche_2010/04/30,19,16,20,68,10,22,14:11:0,ardeche,2010/04/30
auvergne_2010/04/30,14,10,18,95,7.125,51,14:17:0,auvergne,2010/04/30
bourgogne_2010/04/30,15,11,13,96,6.875,69,14:24:0,bourgogne,2010/04/30
bretagne_2010/04/30,16,13,11,68,8,44,14:27:0,bretagne,2010/04/30
centre_2010/04/30,14,12,12,87,9,64,14:27:0,centre,2010/04/30
champagne-ardenne_2010/04/30,15,12,12,86,10,78,14:34:0,champagne-ardenne,2010/04/30
corse_2010/04/30,19,18,10,62,10,7,14:0:0,corse,2010/04/30
franche-comte_2010/04/30,15,10,17,98,6.875,89,14:24:0,franche-comte,2010/04/30
ile-de-re_2010/04/30,16,14,17,72,9,51,14:18:0,ile-de-re,2010/04/30
ile-de-france_2010/04/30,15,12,12,73,10,67,14:31:0,ile-de-france,2010/04/30
languedoc-roussillon_2010/04/30,18,16,16,81,10,21,14:6:0,languedoc-roussillon,2010/04/30
limousin_2010/04/30,15,11,12,92,7,78,14:17:0,limousin,2010/04/30
lorraine_2010/04/30,17,14,17,79,9.375,53,14:34:0,lorraine,2010/04/30
midi-pyrenees_2010/04/30,20,14,10,88,6.625,71,14:6:0,midi-pyrenees,2010/04/30
nord-pas-de-calais_2010/04/30,15,11,20,80,9,49,14:40:0,nord-pas-de-calais,2010/04/30
normandie_2010/04/30,14,11,15,73,10,41,14:33:0,normandie,2010/04/30
pays-de-la-loire_2010/04/30,16,14,17,61,10,37,14:23:0,pays-de-la-loire,2010/04/30
picardie_2010/04/30,15,7,18,89,10,53,14:39:0,picardie,2010/04/30
poitou-charentes_2010/04/30,16,15,15,72,9,51,14:18:0,poitou-charentes,2010/04/30
rh-ne-alpes_2010/04/30,18,13,15,96,9.875,44,14:16:0,rh-ne-alpes,2010/04/30
provence-alpes-c-te-d-azur_2010/04/30,18,17,12,71,9.875,30,14:5:0,provence-alpes-c-te-d-azur,2010/04/30
alsace_2010/05/01,16,14,10,73,6.5,65,14:34:0,alsace,2010/05/01
aquitaine_2010/05/01,17,13,19,75,10,63,14:14:0,aquitaine,2010/05/01
ardeche_2010/05/01,14,11,11,95,8.125,85,14:15:0,ardeche,2010/05/01
auvergne_2010/05/01,12,10,8,97,3.125,91,14:19:0,auvergne,2010/05/01
bourgogne_2010/05/01,17,13,9,84,7.75,54,14:27:0,bourgogne,2010/05/01
bretagne_2010/05/01,14,11,10,90,6.25,58,14:31:0,bretagne,2010/05/01
centre_2010/05/01,17,15,12,61,10,44,14:30:0,centre,2010/05/01
champagne-ardenne_2010/05/01,16,12,11,73,10,64,14:37:0,champagne-ardenne,2010/05/01
corse_2010/05/01,20,15,12,80,9.375,31,14:2:0,corse,2010/05/01
franche-comte_2010/05/01,15,12,13,91,6,72,14:27:0,franche-comte,2010/05/01
ile-de-re_2010/05/01,16,14,18,75,10,57,14:22:0,ile-de-re,2010/05/01
ile-de-france_2010/05/01,16,13,10,82,10,48,14:35:0,ile-de-france,2010/05/01
languedoc-roussillon_2010/05/01,18,16,6,84,9,52,14:9:0,languedoc-roussillon,2010/05/01
limousin_2010/05/01,17,13,12,79,7,78,14:19:0,limousin,2010/05/01
lorraine_2010/05/01,15,13,6,80,5.75,69,14:36:0,lorraine,2010/05/01
midi-pyrenees_2010/05/01,13,12,17,97,6.875,91,14:9:0,midi-pyrenees,2010/05/01
nord-pas-de-calais_2010/05/01,14,13,17,73,10,32,14:43:0,nord-pas-de-calais,2010/05/01
normandie_2010/05/01,13,12,19,72,9.375,52,14:36:0,normandie,2010/05/01
pays-de-la-loire_2010/05/01,15,14,17,72,7.875,31,14:26:0,pays-de-la-loire,2010/05/01
picardie_2010/05/01,14,8,17,93,10,32,14:41:0,picardie,2010/05/01
poitou-charentes_2010/05/01,16,14,18,75,10,57,14:21:0,poitou-charentes,2010/05/01
rh-ne-alpes_2010/05/01,13,11,5,98,4.75,92,14:20:0,rh-ne-alpes,2010/05/01
provence-alpes-c-te-d-azur_2010/05/01,18,16,18,76,10,43,14:8:0,provence-alpes-c-te-d-azur,2010/05/01
alsace_2010/05/02,15,12,11,74,10,42,14:37:0,alsace,2010/05/02
aquitaine_2010/05/02,16,13,21,79,10,37,14:17:0,aquitaine,2010/05/02
ardeche_2010/05/02,15,11,12,81,9,55,14:17:0,ardeche,2010/05/02
auvergne_2010/05/02,11,9,17,82,6.625,64,14:22:0,auvergne,2010/05/02
bourgogne_2010/05/02,14,12,14,84,9,51,14:29:0,bourgogne,2010/05/02
bretagne_2010/05/02,13,9,16,90,7,62,14:34:0,bretagne,2010/05/02
centre_2010/05/02,15,12,18,74,9.75,46,14:32:0,centre,2010/05/02
champagne-ardenne_2010/05/02,14,11,15,89,7.75,58,14:41:0,champagne-ardenne,2010/05/02
corse_2010/05/02,16,15,17,96,9.75,64,14:5:0,corse,2010/05/02
franche-comte_2010/05/02,12,9,10,95,5.875,65,14:29:0,franche-comte,2010/05/02
ile-de-re_2010/05/02,15,13,27,70,10,26,14:24:0,ile-de-re,2010/05/02
ile-de-france_2010/05/02,14,10,17,93,9,50,14:38:0,ile-de-france,2010/05/02
languedoc-roussillon_2010/05/02,18,16,22,62,10,35,14:12:0,languedoc-roussillon,2010/05/02
limousin_2010/05/02,13,9,16,97,4.5,73,14:23:0,limousin,2010/05/02
lorraine_2010/05/02,14,9,17,96,9.5,44,14:40:0,lorraine,2010/05/02
midi-pyrenees_2010/05/02,13,12,14,79,7.875,59,14:12:0,midi-pyrenees,2010/05/02
nord-pas-de-calais_2010/05/02,13,10,14,89,7,96,14:47:0,nord-pas-de-calais,2010/05/02
normandie_2010/05/02,11,10,17,87,9,77,14:40:0,normandie,2010/05/02
pays-de-la-loire_2010/05/02,15,13,22,72,9,44,14:29:0,pays-de-la-loire,2010/05/02
picardie_2010/05/02,12,6,18,96,6.125,90,14:45:0,picardie,2010/05/02
poitou-charentes_2010/05/02,15,13,27,70,10,26,14:24:0,poitou-charentes,2010/05/02
rh-ne-alpes_2010/05/02,12,11,9,94,7.125,72,14:22:0,rh-ne-alpes,2010/05/02
provence-alpes-c-te-d-azur_2010/05/02,18,15,24,87,8.25,60,14:10:0,provence-alpes-c-te-d-azur,2010/05/02
alsace_2010/05/03,14,12,12,73,8,43,14:40:0,alsace,2010/05/03
aquitaine_2010/05/03,13,9,21,85,9,78,14:20:0,aquitaine,2010/05/03
ardeche_2010/05/03,11,7,26,82,9.375,43,14:20:0,ardeche,2010/05/03
auvergne_2010/05/03,7,5,17,91,6.5,92,14:24:0,auvergne,2010/05/03
bourgogne_2010/05/03,11,9,17,80,7.75,74,14:33:0,bourgogne,2010/05/03
bretagne_2010/05/03,9,8,24,70,10,72,14:37:0,bretagne,2010/05/03
centre_2010/05/03,9,7,22,82,8.75,93,14:36:0,centre,2010/05/03
champagne-ardenne_2010/05/03,7,5,20,97,8,97,14:43:0,champagne-ardenne,2010/05/03
corse_2010/05/03,18,16,12,62,10,37,14:7:0,corse,2010/05/03
franche-comte_2010/05/03,11,9,15,85,8,61,14:33:0,franche-comte,2010/05/03
ile-de-re_2010/05/03,11,8,28,63,10,75,14:27:0,ile-de-re,2010/05/03
ile-de-france_2010/05/03,9,7,24,80,10,96,14:42:0,ile-de-france,2010/05/03
languedoc-roussillon_2010/05/03,17,14,27,65,10,49,14:15:0,languedoc-roussillon,2010/05/03
limousin_2010/05/03,9,6,21,93,7.5,93,14:25:0,limousin,2010/05/03
lorraine_2010/05/03,11,9,18,89,5.75,61,14:43:0,lorraine,2010/05/03
midi-pyrenees_2010/05/03,13,9,16,94,8.875,57,14:14:0,midi-pyrenees,2010/05/03
nord-pas-de-calais_2010/05/03,8,6,26,88,8,100,14:50:0,nord-pas-de-calais,2010/05/03
normandie_2010/05/03,9,7,32,75,10,78,14:43:0,normandie,2010/05/03
pays-de-la-loire_2010/05/03,10,8,26,70,10,73,14:32:0,pays-de-la-loire,2010/05/03
picardie_2010/05/03,8,6,27,83,8,100,14:48:0,picardie,2010/05/03
poitou-charentes_2010/05/03,11,8,28,63,10,75,14:26:0,poitou-charentes,2010/05/03
rh-ne-alpes_2010/05/03,11,8,22,94,5.125,85,14:25:0,rh-ne-alpes,2010/05/03
provence-alpes-c-te-d-azur_2010/05/03,13,11,17,85,9.125,49,14:13:0,provence-alpes-c-te-d-azur,2010/05/03
alsace_2010/05/04,13,10,28,74,9,76,14:43:0,alsace,2010/05/04
aquitaine_2010/05/04,11,8,32,66,10,89,14:23:0,aquitaine,2010/05/04
ardeche_2010/05/04,5,3,33,98,6.625,92,14:22:0,ardeche,2010/05/04
auvergne_2010/05/04,3,2,28,100,9.25,100,14:28:0,auvergne,2010/05/04
bourgogne_2010/05/04,10,8,37,89,9.75,92,14:36:0,bourgogne,2010/05/04
bretagne_2010/05/04,11,7,34,62,10,18,14:40:0,bretagne,2010/05/04
centre_2010/05/04,12,9,33,64,10,62,14:39:0,centre,2010/05/04
champagne-ardenne_2010/05/04,11,7,27,79,9,68,14:47:0,champagne-ardenne,2010/05/04
corse_2010/05/04,15,14,31,83,9.75,40,14:9:0,corse,2010/05/04
franche-comte_2010/05/04,9,8,40,92,9,85,14:35:0,franche-comte,2010/05/04
ile-de-re_2010/05/04,13,8,40,63,10,50,14:29:0,ile-de-re,2010/05/04
ile-de-france_2010/05/04,12,10,30,60,10,54,14:44:0,ile-de-france,2010/05/04
languedoc-roussillon_2010/05/04,11,8,39,91,9.125,100,14:17:0,languedoc-roussillon,2010/05/04
limousin_2010/05/04,8,4,34,91,8.5,96,14:28:0,limousin,2010/05/04
lorraine_2010/05/04,12,9,29,72,8,52,14:46:0,lorraine,2010/05/04
midi-pyrenees_2010/05/04,6,1,26,100,8.5,100,14:17:0,midi-pyrenees,2010/05/04
nord-pas-de-calais_2010/05/04,11,9,27,63,10,30,14:53:0,nord-pas-de-calais,2010/05/04
normandie_2010/05/04,9,7,40,74,10,50,14:46:0,normandie,2010/05/04
pays-de-la-loire_2010/05/04,13,8,36,60,10,19,14:35:0,pays-de-la-loire,2010/05/04
picardie_2010/05/04,11,5,28,74,10,29,14:52:0,picardie,2010/05/04
poitou-charentes_2010/05/04,13,8,40,63,10,50,14:29:0,poitou-charentes,2010/05/04
rh-ne-alpes_2010/05/04,8,6,31,97,8.75,100,14:28:0,rh-ne-alpes,2010/05/04
provence-alpes-c-te-d-azur_2010/05/04,14,14,41,88,7.875,92,14:16:0,provence-alpes-c-te-d-azur,2010/05/04
