,TempMax_Deg,TempMin_Deg,Wind_kmh,Wet_percent,Visibility_km,CloudCoverage_percent,Dayduration_hour,region,day
ile-de-re_2013/03/15,10,6,23,76,10,31,11:53:0,ile-de-re,2013/03/15
ile-de-france_2013/03/15,6,1,21,78,9,42,11:52:0,ile-de-france,2013/03/15
languedoc-roussillon_2013/03/15,9,4,34,51,10,1,11:54:0,languedoc-roussillon,2013/03/15
limousin_2013/03/15,7,0,12,86,8,16,11:53:0,limousin,2013/03/15
lorraine_2013/03/15,2,-3,8,80,10,20,11:51:0,lorraine,2013/03/15
midi-pyrenees_2013/03/15,8,0,18,82,9,20,11:55:0,midi-pyrenees,2013/03/15
nord-pas-de-calais_2013/03/15,4,0,24,87,8.375,75,11:51:0,nord-pas-de-calais,2013/03/15
normandie_2013/03/15,7,1,29,95,10,72,11:52:0,normandie,2013/03/15
pays-de-la-loire_2013/03/15,10,5,24,69,8,38,11:53:0,pays-de-la-loire,2013/03/15
picardie_2013/03/15,4,0,25,86,10,87,11:52:0,picardie,2013/03/15
poitou-charentes_2013/03/15,10,6,23,68,10,31,11:54:0,poitou-charentes,2013/03/15
rh-ne-alpes_2013/03/15,4,-2,21,60,10,15,11:54:0,rh-ne-alpes,2013/03/15
provence-alpes-c-te-d-azur_2013/03/15,7,3,54,47,10,1,11:54:0,provence-alpes-c-te-d-azur,2013/03/15
alsace_2013/03/16,7,2,13,42,10,37,11:56:0,alsace,2013/03/16
aquitaine_2013/03/16,13,7,22,53,9.75,44,11:57:0,aquitaine,2013/03/16
ardeche_2013/03/16,8,3,27,83,9.625,29,11:57:0,ardeche,2013/03/16
auvergne_2013/03/16,8,2,22,85,10,39,11:57:0,auvergne,2013/03/16
bourgogne_2013/03/16,8,3,23,40,9.375,38,11:56:0,bourgogne,2013/03/16
bretagne_2013/03/16,7,5,29,100,9.875,78,11:56:0,bretagne,2013/03/16
centre_2013/03/16,10,4,25,57,9.625,75,11:56:0,centre,2013/03/16
champagne-ardenne_2013/03/16,6,2,20,77,10,67,11:56:0,champagne-ardenne,2013/03/16
corse_2013/03/16,9,7,16,51,10,10,11:58:0,corse,2013/03/16
franche-comte_2013/03/16,8,3,16,36,9.375,29,11:56:0,franche-comte,2013/03/16
ile-de-re_2013/03/16,11,7,33,89,9.25,41,11:57:0,ile-de-re,2013/03/16
ile-de-france_2013/03/16,7,3,26,77,10,89,11:55:0,ile-de-france,2013/03/16
languedoc-roussillon_2013/03/16,11,5,36,77,9.875,53,11:57:0,languedoc-roussillon,2013/03/16
limousin_2013/03/16,11,5,27,91,9.25,54,11:56:0,limousin,2013/03/16
lorraine_2013/03/16,7,2,18,48,9,52,11:56:0,lorraine,2013/03/16
midi-pyrenees_2013/03/16,13,7,23,79,10,34,11:57:0,midi-pyrenees,2013/03/16
nord-pas-de-calais_2013/03/16,5,2,31,96,10,85,11:56:0,nord-pas-de-calais,2013/03/16
normandie_2013/03/16,6,4,43,96,9.875,88,11:55:0,normandie,2013/03/16
pays-de-la-loire_2013/03/16,8,7,31,99,8.75,62,11:56:0,pays-de-la-loire,2013/03/16
picardie_2013/03/16,6,2,30,95,10,87,11:56:0,picardie,2013/03/16
poitou-charentes_2013/03/16,11,7,33,85,9.25,41,11:56:0,poitou-charentes,2013/03/16
rh-ne-alpes_2013/03/16,9,3,34,72,10,21,11:56:0,rh-ne-alpes,2013/03/16
provence-alpes-c-te-d-azur_2013/03/16,10,8,32,58,9,31,11:57:0,provence-alpes-c-te-d-azur,2013/03/16
alsace_2013/03/17,3,2,14,98,8.5,71,11:59:0,alsace,2013/03/17
aquitaine_2013/03/17,11,8,18,92,7.25,70,12:0:0,aquitaine,2013/03/17
ardeche_2013/03/17,3,1,18,98,6.5,99,12:0:0,ardeche,2013/03/17
auvergne_2013/03/17,8,4,29,96,7.625,58,12:0:0,auvergne,2013/03/17
bourgogne_2013/03/17,4,2,23,99,8,91,11:59:0,bourgogne,2013/03/17
bretagne_2013/03/17,9,4,30,90,7.875,51,11:59:0,bretagne,2013/03/17
centre_2013/03/17,8,6,23,93,9,65,12:0:0,centre,2013/03/17
champagne-ardenne_2013/03/17,7,4,15,98,8.75,89,11:59:0,champagne-ardenne,2013/03/17
corse_2013/03/17,11,8,18,77,9,50,12:1:0,corse,2013/03/17
franche-comte_2013/03/17,4,2,17,96,8.875,79,11:59:0,franche-comte,2013/03/17
ile-de-re_2013/03/17,10,8,33,82,9.875,23,12:0:0,ile-de-re,2013/03/17
ile-de-france_2013/03/17,9,5,24,92,9,68,11:59:0,ile-de-france,2013/03/17
languedoc-roussillon_2013/03/17,11,10,37,95,7.875,100,12:0:0,languedoc-roussillon,2013/03/17
limousin_2013/03/17,5,3,16,100,3.875,97,12:0:0,limousin,2013/03/17
lorraine_2013/03/17,3,1,19,100,7.875,97,12:0:0,lorraine,2013/03/17
midi-pyrenees_2013/03/17,12,8,9,98,7.5,86,12:0:0,midi-pyrenees,2013/03/17
nord-pas-de-calais_2013/03/17,7,4,23,100,9.875,82,11:59:0,nord-pas-de-calais,2013/03/17
normandie_2013/03/17,8,4,33,95,9,49,11:59:0,normandie,2013/03/17
pays-de-la-loire_2013/03/17,9,8,32,87,9.875,24,12:0:0,pays-de-la-loire,2013/03/17
picardie_2013/03/17,7,2,23,98,9.875,78,11:59:0,picardie,2013/03/17
poitou-charentes_2013/03/17,10,9,33,82,9.875,23,11:59:0,poitou-charentes,2013/03/17
rh-ne-alpes_2013/03/17,9,5,38,91,8.25,75,11:59:0,rh-ne-alpes,2013/03/17
provence-alpes-c-te-d-azur_2013/03/17,9,8,44,92,8.375,95,12:0:0,provence-alpes-c-te-d-azur,2013/03/17
alsace_2013/03/18,7,4,5,91,7.75,75,12:3:0,alsace,2013/03/18
aquitaine_2013/03/18,10,8,31,73,9.75,45,12:3:0,aquitaine,2013/03/18
ardeche_2013/03/18,7,3,17,94,6.875,59,12:3:0,ardeche,2013/03/18
auvergne_2013/03/18,6,2,28,89,7.875,46,12:3:0,auvergne,2013/03/18
bourgogne_2013/03/18,7,5,19,86,7.25,71,12:3:0,bourgogne,2013/03/18
bretagne_2013/03/18,9,5,18,91,7.75,68,12:3:0,bretagne,2013/03/18
centre_2013/03/18,8,5,22,82,10,49,12:3:0,centre,2013/03/18
champagne-ardenne_2013/03/18,9,3,16,90,7.375,80,12:3:0,champagne-ardenne,2013/03/18
corse_2013/03/18,11,9,35,95,9.375,62,12:3:0,corse,2013/03/18
franche-comte_2013/03/18,6,4,16,91,8.375,74,12:3:0,franche-comte,2013/03/18
ile-de-re_2013/03/18,9,7,36,82,9.875,40,12:3:0,ile-de-re,2013/03/18
ile-de-france_2013/03/18,7,3,17,95,7,59,12:3:0,ile-de-france,2013/03/18
languedoc-roussillon_2013/03/18,11,8,46,72,9.75,45,12:4:0,languedoc-roussillon,2013/03/18
limousin_2013/03/18,7,3,27,97,7.5,75,12:3:0,limousin,2013/03/18
lorraine_2013/03/18,7,4,9,90,7.375,75,12:3:0,lorraine,2013/03/18
midi-pyrenees_2013/03/18,7,5,35,86,8.125,62,12:3:0,midi-pyrenees,2013/03/18
nord-pas-de-calais_2013/03/18,9,4,20,86,7.625,78,12:3:0,nord-pas-de-calais,2013/03/18
normandie_2013/03/18,8,4,15,92,9.875,53,12:3:0,normandie,2013/03/18
pays-de-la-loire_2013/03/18,9,6,25,96,9.875,48,12:3:0,pays-de-la-loire,2013/03/18
picardie_2013/03/18,8,2,19,99,7.5,80,12:3:0,picardie,2013/03/18
poitou-charentes_2013/03/18,9,8,36,82,9.875,40,12:3:0,poitou-charentes,2013/03/18
rh-ne-alpes_2013/03/18,6,3,14,98,7.125,76,12:3:0,rh-ne-alpes,2013/03/18
provence-alpes-c-te-d-azur_2013/03/18,11,8,47,79,9.5,47,12:3:0,provence-alpes-c-te-d-azur,2013/03/18
alsace_2013/03/19,8,5,24,79,9,47,12:6:0,alsace,2013/03/19
aquitaine_2013/03/19,13,10,13,70,10,70,12:7:0,aquitaine,2013/03/19
ardeche_2013/03/19,10,5,13,81,8,27,12:7:0,ardeche,2013/03/19
auvergne_2013/03/19,8,4,17,85,9,45,12:6:0,auvergne,2013/03/19
bourgogne_2013/03/19,9,5,23,77,10,53,12:6:0,bourgogne,2013/03/19
bretagne_2013/03/19,10,5,19,94,6.25,41,12:6:0,bretagne,2013/03/19
centre_2013/03/19,9,6,22,84,10,69,12:7:0,centre,2013/03/19
champagne-ardenne_2013/03/19,8,4,18,87,7.625,86,12:6:0,champagne-ardenne,2013/03/19
corse_2013/03/19,11,10,22,63,10,11,12:6:0,corse,2013/03/19
franche-comte_2013/03/19,8,4,26,77,9.625,49,12:6:0,franche-comte,2013/03/19
ile-de-re_2013/03/19,11,8,27,90,9.625,70,12:6:0,ile-de-re,2013/03/19
ile-de-france_2013/03/19,9,5,19,95,7.75,72,12:7:0,ile-de-france,2013/03/19
languedoc-roussillon_2013/03/19,12,9,13,74,10,51,12:6:0,languedoc-roussillon,2013/03/19
limousin_2013/03/19,9,5,19,95,6.75,79,12:6:0,limousin,2013/03/19
lorraine_2013/03/19,7,4,26,82,7.75,81,12:7:0,lorraine,2013/03/19
midi-pyrenees_2013/03/19,12,8,14,82,8.375,73,12:7:0,midi-pyrenees,2013/03/19
nord-pas-de-calais_2013/03/19,8,4,15,90,6.25,78,12:6:0,nord-pas-de-calais,2013/03/19
normandie_2013/03/19,9,6,17,81,9.875,46,12:7:0,normandie,2013/03/19
pays-de-la-loire_2013/03/19,10,7,22,96,9.875,45,12:7:0,pays-de-la-loire,2013/03/19
picardie_2013/03/19,8,3,17,96,6.5,84,12:6:0,picardie,2013/03/19
poitou-charentes_2013/03/19,11,10,27,75,9.625,70,12:6:0,poitou-charentes,2013/03/19
rh-ne-alpes_2013/03/19,10,6,15,75,7.875,31,12:6:0,rh-ne-alpes,2013/03/19
provence-alpes-c-te-d-azur_2013/03/19,11,8,15,65,10,24,12:7:0,provence-alpes-c-te-d-azur,2013/03/19
alsace_2013/03/20,7,4,23,89,9.875,57,12:10:0,alsace,2013/03/20
aquitaine_2013/03/20,13,11,19,65,10,27,12:9:0,aquitaine,2013/03/20
ardeche_2013/03/20,11,5,17,79,9,40,12:9:0,ardeche,2013/03/20
auvergne_2013/03/20,7,3,22,90,7.875,64,12:9:0,auvergne,2013/03/20
bourgogne_2013/03/20,8,4,22,95,8,61,12:10:0,bourgogne,2013/03/20
bretagne_2013/03/20,10,4,20,90,7.875,40,12:10:0,bretagne,2013/03/20
centre_2013/03/20,9,5,23,89,7.75,69,12:10:0,centre,2013/03/20
champagne-ardenne_2013/03/20,6,5,21,86,3,87,12:10:0,champagne-ardenne,2013/03/20
corse_2013/03/20,10,9,14,93,9.625,69,12:9:0,corse,2013/03/20
franche-comte_2013/03/20,8,4,23,95,8.75,63,12:10:0,franche-comte,2013/03/20
ile-de-re_2013/03/20,11,9,28,75,10,22,12:9:0,ile-de-re,2013/03/20
ile-de-france_2013/03/20,8,4,21,89,6.5,78,12:11:0,ile-de-france,2013/03/20
languedoc-roussillon_2013/03/20,14,11,28,77,9.875,47,12:9:0,languedoc-roussillon,2013/03/20
limousin_2013/03/20,9,5,22,92,5.25,60,12:10:0,limousin,2013/03/20
lorraine_2013/03/20,5,3,23,100,7.5,89,12:10:0,lorraine,2013/03/20
midi-pyrenees_2013/03/20,12,7,22,91,9.875,64,12:10:0,midi-pyrenees,2013/03/20
nord-pas-de-calais_2013/03/20,4,2,17,99,5.875,91,12:10:0,nord-pas-de-calais,2013/03/20
normandie_2013/03/20,7,6,17,89,9.875,54,12:11:0,normandie,2013/03/20
pays-de-la-loire_2013/03/20,11,8,22,80,9,26,12:10:0,pays-de-la-loire,2013/03/20
picardie_2013/03/20,5,0,19,98,6.125,85,12:10:0,picardie,2013/03/20
poitou-charentes_2013/03/20,11,10,28,75,10,22,12:9:0,poitou-charentes,2013/03/20
rh-ne-alpes_2013/03/20,10,4,12,87,8.625,46,12:9:0,rh-ne-alpes,2013/03/20
provence-alpes-c-te-d-azur_2013/03/20,13,8,35,88,9.625,47,12:9:0,provence-alpes-c-te-d-azur,2013/03/20
alsace_2013/03/21,8,5,7,71,8.375,46,12:13:0,alsace,2013/03/21
aquitaine_2013/03/21,19,8,16,67,9.375,47,12:12:0,aquitaine,2013/03/21
ardeche_2013/03/21,13,5,8,71,10,21,12:12:0,ardeche,2013/03/21
auvergne_2013/03/21,11,6,8,79,6.75,46,12:13:0,auvergne,2013/03/21
bourgogne_2013/03/21,10,6,7,82,7.875,53,12:13:0,bourgogne,2013/03/21
bretagne_2013/03/21,8,7,21,99,8,88,12:13:0,bretagne,2013/03/21
centre_2013/03/21,12,6,15,81,8.375,46,12:14:0,centre,2013/03/21
champagne-ardenne_2013/03/21,9,5,7,81,6.25,61,12:14:0,champagne-ardenne,2013/03/21
corse_2013/03/21,12,10,22,61,10,6,12:12:0,corse,2013/03/21
franche-comte_2013/03/21,9,5,6,82,6.5,58,12:13:0,franche-comte,2013/03/21
ile-de-re_2013/03/21,12,8,28,88,9.75,75,12:13:0,ile-de-re,2013/03/21
ile-de-france_2013/03/21,10,6,13,89,7,59,12:14:0,ile-de-france,2013/03/21
languedoc-roussillon_2013/03/21,13,10,13,70,10,15,12:12:0,languedoc-roussillon,2013/03/21
limousin_2013/03/21,11,7,17,80,6.25,75,12:13:0,limousin,2013/03/21
lorraine_2013/03/21,8,5,6,82,7.375,70,12:14:0,lorraine,2013/03/21
midi-pyrenees_2013/03/21,18,10,14,73,10,20,12:12:0,midi-pyrenees,2013/03/21
nord-pas-de-calais_2013/03/21,8,3,13,77,6.75,40,12:15:0,nord-pas-de-calais,2013/03/21
normandie_2013/03/21,8,5,27,93,8.5,78,12:14:0,normandie,2013/03/21
pays-de-la-loire_2013/03/21,9,7,20,96,9.75,74,12:14:0,pays-de-la-loire,2013/03/21
picardie_2013/03/21,8,3,18,87,7.75,63,12:13:0,picardie,2013/03/21
poitou-charentes_2013/03/21,12,8,28,88,9.75,75,12:13:0,poitou-charentes,2013/03/21
rh-ne-alpes_2013/03/21,12,6,7,69,9,36,12:13:0,rh-ne-alpes,2013/03/21
provence-alpes-c-te-d-azur_2013/03/21,13,10,22,61,10,9,12:12:0,provence-alpes-c-te-d-azur,2013/03/21
alsace_2013/03/22,11,6,14,64,10,21,12:18:0,alsace,2013/03/22
aquitaine_2013/03/22,20,13,21,57,10,30,12:16:0,aquitaine,2013/03/22
ardeche_2013/03/22,14,9,17,90,8.75,36,12:16:0,ardeche,2013/03/22
auvergne_2013/03/22,16,9,14,80,10,28,12:16:0,auvergne,2013/03/22
bourgogne_2013/03/22,12,7,15,69,10,19,12:16:0,bourgogne,2013/03/22
bretagne_2013/03/22,15,8,26,97,7.75,62,12:17:0,bretagne,2013/03/22
centre_2013/03/22,15,8,19,62,10,44,12:17:0,centre,2013/03/22
champagne-ardenne_2013/03/22,11,5,25,68,10,46,12:18:0,champagne-ardenne,2013/03/22
corse_2013/03/22,14,12,11,74,10,20,12:14:0,corse,2013/03/22
franche-comte_2013/03/22,11,5,14,90,10,16,12:16:0,franche-comte,2013/03/22
ile-de-re_2013/03/22,15,11,27,94,9.875,26,12:16:0,ile-de-re,2013/03/22
ile-de-france_2013/03/22,13,6,24,72,10,49,12:18:0,ile-de-france,2013/03/22
languedoc-roussillon_2013/03/22,14,11,23,89,10,14,12:15:0,languedoc-roussillon,2013/03/22
limousin_2013/03/22,18,11,14,88,9.875,28,12:16:0,limousin,2013/03/22
lorraine_2013/03/22,9,4,23,68,10,33,12:17:0,lorraine,2013/03/22
midi-pyrenees_2013/03/22,18,11,19,85,10,40,12:15:0,midi-pyrenees,2013/03/22
nord-pas-de-calais_2013/03/22,10,4,27,67,10,59,12:18:0,nord-pas-de-calais,2013/03/22
normandie_2013/03/22,13,7,31,83,9.875,63,12:18:0,normandie,2013/03/22
pays-de-la-loire_2013/03/22,16,11,24,79,6.875,49,12:17:0,pays-de-la-loire,2013/03/22
picardie_2013/03/22,11,4,27,83,10,58,12:18:0,picardie,2013/03/22
poitou-charentes_2013/03/22,15,11,27,73,9.875,26,12:16:0,poitou-charentes,2013/03/22
rh-ne-alpes_2013/03/22,16,10,17,80,10,27,12:16:0,rh-ne-alpes,2013/03/22
provence-alpes-c-te-d-azur_2013/03/22,14,12,24,74,10,15,12:15:0,provence-alpes-c-te-d-azur,2013/03/22
alsace_2013/03/23,5,3,12,75,9.375,57,12:21:0,alsace,2013/03/23
aquitaine_2013/03/23,18,12,12,82,6.25,56,12:19:0,aquitaine,2013/03/23
ardeche_2013/03/23,13,8,15,82,5.25,78,12:19:0,ardeche,2013/03/23
auvergne_2013/03/23,12,7,7,92,9.625,71,12:19:0,auvergne,2013/03/23
bourgogne_2013/03/23,11,7,13,97,6.75,76,12:20:0,bourgogne,2013/03/23
bretagne_2013/03/23,14,10,10,87,5.25,74,12:21:0,bretagne,2013/03/23
centre_2013/03/23,14,10,9,87,6.5,78,12:21:0,centre,2013/03/23
champagne-ardenne_2013/03/23,5,4,21,85,8,87,12:22:0,champagne-ardenne,2013/03/23
corse_2013/03/23,15,13,13,68,10,23,12:17:0,corse,2013/03/23
franche-comte_2013/03/23,10,7,16,88,8.375,47,12:20:0,franche-comte,2013/03/23
ile-de-re_2013/03/23,14,11,16,87,8,35,12:19:0,ile-de-re,2013/03/23
ile-de-france_2013/03/23,11,7,13,91,8.375,81,12:21:0,ile-de-france,2013/03/23
languedoc-roussillon_2013/03/23,12,11,24,91,7.625,93,12:18:0,languedoc-roussillon,2013/03/23
limousin_2013/03/23,14,9,8,89,5.375,66,12:20:0,limousin,2013/03/23
lorraine_2013/03/23,3,1,26,80,9.875,91,12:21:0,lorraine,2013/03/23
midi-pyrenees_2013/03/23,15,11,19,92,6.875,63,12:18:0,midi-pyrenees,2013/03/23
nord-pas-de-calais_2013/03/23,6,3,23,83,9.375,88,12:22:0,nord-pas-de-calais,2013/03/23
normandie_2013/03/23,10,9,13,91,6.75,89,12:21:0,normandie,2013/03/23
pays-de-la-loire_2013/03/23,15,11,8,88,6.25,61,12:20:0,pays-de-la-loire,2013/03/23
picardie_2013/03/23,7,2,19,93,9.875,88,12:22:0,picardie,2013/03/23
poitou-charentes_2013/03/23,14,11,13,87,8,35,12:20:0,poitou-charentes,2013/03/23
rh-ne-alpes_2013/03/23,14,9,15,80,6.25,60,12:19:0,rh-ne-alpes,2013/03/23
provence-alpes-c-te-d-azur_2013/03/23,13,12,37,77,9,52,12:18:0,provence-alpes-c-te-d-azur,2013/03/23
alsace_2013/03/24,6,4,17,66,9.375,51,12:25:0,alsace,2013/03/24
aquitaine_2013/03/24,18,12,6,82,5.375,59,12:22:0,aquitaine,2013/03/24
ardeche_2013/03/24,10,6,8,93,5.875,76,12:22:0,ardeche,2013/03/24
auvergne_2013/03/24,11,7,12,94,6.625,82,12:23:0,auvergne,2013/03/24
bourgogne_2013/03/24,10,7,17,86,6.75,45,12:23:0,bourgogne,2013/03/24
bretagne_2013/03/24,10,6,16,92,9,69,12:25:0,bretagne,2013/03/24
centre_2013/03/24,11,7,18,88,6.5,78,12:24:0,centre,2013/03/24
champagne-ardenne_2013/03/24,7,2,19,83,9,72,12:25:0,champagne-ardenne,2013/03/24
corse_2013/03/24,12,11,17,89,7,74,12:21:0,corse,2013/03/24
franche-comte_2013/03/24,7,6,13,83,6,66,12:23:0,franche-comte,2013/03/24
ile-de-re_2013/03/24,14,10,18,88,9.875,40,12:23:0,ile-de-re,2013/03/24
ile-de-france_2013/03/24,9,3,17,85,10,81,12:25:0,ile-de-france,2013/03/24
languedoc-roussillon_2013/03/24,10,9,11,91,9.375,88,12:21:0,languedoc-roussillon,2013/03/24
limousin_2013/03/24,14,9,12,93,5.25,74,12:23:0,limousin,2013/03/24
lorraine_2013/03/24,5,2,24,71,10,52,12:25:0,lorraine,2013/03/24
midi-pyrenees_2013/03/24,16,11,9,84,7.75,31,12:22:0,midi-pyrenees,2013/03/24
nord-pas-de-calais_2013/03/24,2,1,22,86,10,91,12:26:0,nord-pas-de-calais,2013/03/24
normandie_2013/03/24,6,5,23,85,10,88,12:25:0,normandie,2013/03/24
pays-de-la-loire_2013/03/24,12,8,17,92,10,70,12:24:0,pays-de-la-loire,2013/03/24
picardie_2013/03/24,4,1,21,87,10,96,12:25:0,picardie,2013/03/24
poitou-charentes_2013/03/24,14,10,17,88,9.875,40,12:23:0,poitou-charentes,2013/03/24
rh-ne-alpes_2013/03/24,10,6,10,89,7.5,82,12:23:0,rh-ne-alpes,2013/03/24
provence-alpes-c-te-d-azur_2013/03/24,10,9,21,89,7.875,85,12:22:0,provence-alpes-c-te-d-azur,2013/03/24
alsace_2013/03/25,3,1,15,67,9.375,82,12:28:0,alsace,2013/03/25
aquitaine_2013/03/25,14,12,5,83,7.625,59,12:25:0,aquitaine,2013/03/25
ardeche_2013/03/25,11,6,15,82,7.75,41,12:25:0,ardeche,2013/03/25
auvergne_2013/03/25,9,5,12,92,6.75,76,12:26:0,auvergne,2013/03/25
bourgogne_2013/03/25,7,3,12,68,8.625,57,12:27:0,bourgogne,2013/03/25
bretagne_2013/03/25,7,5,14,87,8.375,76,12:28:0,bretagne,2013/03/25
centre_2013/03/25,9,4,15,64,10,67,12:28:0,centre,2013/03/25
champagne-ardenne_2013/03/25,5,2,15,57,10,65,12:29:0,champagne-ardenne,2013/03/25
corse_2013/03/25,11,8,22,88,8.375,64,12:23:0,corse,2013/03/25
franche-comte_2013/03/25,6,4,10,70,10,61,12:27:0,franche-comte,2013/03/25
ile-de-re_2013/03/25,12,8,15,82,9.875,52,12:26:0,ile-de-re,2013/03/25
ile-de-france_2013/03/25,8,3,16,72,10,81,12:28:0,ile-de-france,2013/03/25
languedoc-roussillon_2013/03/25,16,12,20,76,9.875,21,12:24:0,languedoc-roussillon,2013/03/25
limousin_2013/03/25,10,7,12,89,6.25,82,12:26:0,limousin,2013/03/25
lorraine_2013/03/25,4,0,21,56,10,67,12:29:0,lorraine,2013/03/25
midi-pyrenees_2013/03/25,14,9,18,87,9.375,78,12:25:0,midi-pyrenees,2013/03/25
nord-pas-de-calais_2013/03/25,4,1,21,66,10,86,12:30:0,nord-pas-de-calais,2013/03/25
normandie_2013/03/25,5,4,24,76,10,91,12:28:0,normandie,2013/03/25
pays-de-la-loire_2013/03/25,9,7,11,78,7.5,69,12:27:0,pays-de-la-loire,2013/03/25
picardie_2013/03/25,5,1,19,80,10,76,12:29:0,picardie,2013/03/25
poitou-charentes_2013/03/25,12,8,8,82,9.875,52,12:26:0,poitou-charentes,2013/03/25
rh-ne-alpes_2013/03/25,9,5,12,77,10,63,12:26:0,rh-ne-alpes,2013/03/25
provence-alpes-c-te-d-azur_2013/03/25,14,10,39,70,9.375,19,12:24:0,provence-alpes-c-te-d-azur,2013/03/25
alsace_2013/03/26,1,-1,14,84,7,76,12:32:0,alsace,2013/03/26
aquitaine_2013/03/26,15,10,6,79,6.5,50,12:29:0,aquitaine,2013/03/26
ardeche_2013/03/26,10,5,15,75,10,16,12:29:0,ardeche,2013/03/26
auvergne_2013/03/26,8,2,11,83,6.5,55,12:29:0,auvergne,2013/03/26
bourgogne_2013/03/26,6,3,12,64,10,59,12:30:0,bourgogne,2013/03/26
bretagne_2013/03/26,8,5,12,81,10,57,12:32:0,bretagne,2013/03/26
centre_2013/03/26,7,3,14,59,10,41,12:31:0,centre,2013/03/26
champagne-ardenne_2013/03/26,5,2,15,58,10,74,12:32:0,champagne-ardenne,2013/03/26
corse_2013/03/26,13,11,21,80,9.875,26,12:26:0,corse,2013/03/26
franche-comte_2013/03/26,4,2,8,83,8,76,12:30:0,franche-comte,2013/03/26
ile-de-re_2013/03/26,11,7,15,77,10,27,12:29:0,ile-de-re,2013/03/26
ile-de-france_2013/03/26,6,3,14,63,10,77,12:32:0,ile-de-france,2013/03/26
languedoc-roussillon_2013/03/26,15,11,13,66,10,30,12:27:0,languedoc-roussillon,2013/03/26
limousin_2013/03/26,11,5,13,76,6.25,53,12:30:0,limousin,2013/03/26
lorraine_2013/03/26,3,1,20,59,10,69,12:32:0,lorraine,2013/03/26
midi-pyrenees_2013/03/26,14,8,13,92,7.375,65,12:28:0,midi-pyrenees,2013/03/26
nord-pas-de-calais_2013/03/26,4,1,17,67,10,72,12:34:0,nord-pas-de-calais,2013/03/26
normandie_2013/03/26,5,4,23,75,10,90,12:33:0,normandie,2013/03/26
pays-de-la-loire_2013/03/26,10,6,13,72,10,57,12:31:0,pays-de-la-loire,2013/03/26
picardie_2013/03/26,4,1,15,75,10,79,12:32:0,picardie,2013/03/26
poitou-charentes_2013/03/26,11,7,15,77,10,27,12:30:0,poitou-charentes,2013/03/26
rh-ne-alpes_2013/03/26,7,3,12,80,10,62,12:29:0,rh-ne-alpes,2013/03/26
provence-alpes-c-te-d-azur_2013/03/26,13,10,34,65,10,22,12:27:0,provence-alpes-c-te-d-azur,2013/03/26
alsace_2013/03/27,4,0,8,81,7,33,12:35:0,alsace,2013/03/27
aquitaine_2013/03/27,15,9,11,60,10,18,12:32:0,aquitaine,2013/03/27
ardeche_2013/03/27,13,7,14,79,9,14,12:32:0,ardeche,2013/03/27
auvergne_2013/03/27,12,4,8,82,8,9,12:33:0,auvergne,2013/03/27
bourgogne_2013/03/27,9,4,2,55,10,7,12:35:0,bourgogne,2013/03/27
bretagne_2013/03/27,8,5,12,73,10,61,12:35:0,bretagne,2013/03/27
centre_2013/03/27,7,4,12,54,10,20,12:35:0,centre,2013/03/27
champagne-ardenne_2013/03/27,6,2,13,61,9,55,12:36:0,champagne-ardenne,2013/03/27
corse_2013/03/27,11,10,8,82,9.375,54,12:29:0,corse,2013/03/27
franche-comte_2013/03/27,7,2,4,86,8,20,12:34:0,franche-comte,2013/03/27
ile-de-re_2013/03/27,10,6,22,64,10,13,12:33:0,ile-de-re,2013/03/27
ile-de-france_2013/03/27,6,3,11,68,10,60,12:36:0,ile-de-france,2013/03/27
languedoc-roussillon_2013/03/27,13,9,14,86,9,48,12:30:0,languedoc-roussillon,2013/03/27
limousin_2013/03/27,12,6,11,82,7,3,12:33:0,limousin,2013/03/27
lorraine_2013/03/27,5,1,17,52,10,48,12:36:0,lorraine,2013/03/27
midi-pyrenees_2013/03/27,15,11,10,79,9.875,57,12:30:0,midi-pyrenees,2013/03/27
nord-pas-de-calais_2013/03/27,5,2,15,65,10,46,12:37:0,nord-pas-de-calais,2013/03/27
normandie_2013/03/27,6,4,21,68,10,60,12:36:0,normandie,2013/03/27
pays-de-la-loire_2013/03/27,9,5,14,58,10,16,12:34:0,pays-de-la-loire,2013/03/27
picardie_2013/03/27,5,0,14,76,10,55,12:36:0,picardie,2013/03/27
poitou-charentes_2013/03/27,10,6,22,62,10,13,12:33:0,poitou-charentes,2013/03/27
rh-ne-alpes_2013/03/27,11,4,8,82,8,16,12:31:0,rh-ne-alpes,2013/03/27
provence-alpes-c-te-d-azur_2013/03/27,13,11,17,85,10,45,12:30:0,provence-alpes-c-te-d-azur,2013/03/27
alsace_2013/03/28,7,4,4,74,9.875,61,12:39:0,alsace,2013/03/28
aquitaine_2013/03/28,12,5,13,88,8.875,49,12:35:0,aquitaine,2013/03/28
ardeche_2013/03/28,9,7,14,95,5.75,95,12:34:0,ardeche,2013/03/28
auvergne_2013/03/28,7,3,8,95,6.625,86,12:36:0,auvergne,2013/03/28
bourgogne_2013/03/28,7,6,7,83,9.75,71,12:38:0,bourgogne,2013/03/28
bretagne_2013/03/28,7,3,15,76,7.75,43,12:39:0,bretagne,2013/03/28
centre_2013/03/28,7,5,10,56,10,38,12:38:0,centre,2013/03/28
champagne-ardenne_2013/03/28,6,3,8,61,10,56,12:40:0,champagne-ardenne,2013/03/28
corse_2013/03/28,12,11,14,90,9,65,12:32:0,corse,2013/03/28
