,TempMax_Deg,TempMin_Deg,Wind_kmh,Wet_percent,Visibility_km,CloudCoverage_percent,Dayduration_hour,region,day
ile-de-france_2020/08/06,34,24,8,40,10,4,14:50:0,ile-de-france,2020/08/06
languedoc-roussillon_2020/08/06,29,22,15,55,10,1,14:22:0,languedoc-roussillon,2020/08/06
limousin_2020/08/06,36,18,4,59,10,0,14:33:0,limousin,2020/08/06
lorraine_2020/08/06,27,16,17,78,10,5,14:51:0,lorraine,2020/08/06
midi-pyrenees_2020/08/06,36,20,9,48,10,3,14:21:0,midi-pyrenees,2020/08/06
nord-pas-de-calais_2020/08/06,30,18,12,62,10,5,14:59:0,nord-pas-de-calais,2020/08/06
normandie_2020/08/06,29,18,8,88,10,11,14:52:0,normandie,2020/08/06
pays-de-la-loire_2020/08/06,37,17,8,90,10,1,14:40:0,pays-de-la-loire,2020/08/06
picardie_2020/08/06,31,17,11,66,10,5,14:56:0,picardie,2020/08/06
poitou-charentes_2020/08/06,29,18,14,64,10,1,14:34:0,poitou-charentes,2020/08/06
rh-ne-alpes_2020/08/06,31,20,9,69,10,3,14:32:0,rh-ne-alpes,2020/08/06
provence-alpes-c-te-d-azur_2020/08/06,28,26,13,53,10,1,14:20:0,provence-alpes-c-te-d-azur,2020/08/06
alsace_2020/08/07,32,21,8,83,10,13,14:45:0,alsace,2020/08/07
aquitaine_2020/08/07,37,22,12,44,10,4,14:25:0,aquitaine,2020/08/07
ardeche_2020/08/07,38,20,5,65,10,1,14:24:0,ardeche,2020/08/07
auvergne_2020/08/07,31,18,5,63,10,1,14:30:0,auvergne,2020/08/07
bourgogne_2020/08/07,31,17,9,89,10,2,14:38:0,bourgogne,2020/08/07
bretagne_2020/08/07,36,19,14,61,10,3,14:42:0,bretagne,2020/08/07
centre_2020/08/07,35,21,12,59,10,0,14:41:0,centre,2020/08/07
champagne-ardenne_2020/08/07,32,19,13,76,10,1,14:50:0,champagne-ardenne,2020/08/07
corse_2020/08/07,28,20,10,58,10,6,14:11:0,corse,2020/08/07
franche-comte_2020/08/07,29,18,6,84,10,1,14:38:0,franche-comte,2020/08/07
ile-de-re_2020/08/07,25,23,19,65,10,3,14:32:0,ile-de-re,2020/08/07
ile-de-france_2020/08/07,37,27,12,52,10,0,14:47:0,ile-de-france,2020/08/07
languedoc-roussillon_2020/08/07,28,23,17,57,10,1,14:19:0,languedoc-roussillon,2020/08/07
limousin_2020/08/07,39,21,5,64,10,1,14:30:0,limousin,2020/08/07
lorraine_2020/08/07,31,19,17,82,10,7,14:49:0,lorraine,2020/08/07
midi-pyrenees_2020/08/07,40,21,17,42,10,3,14:19:0,midi-pyrenees,2020/08/07
nord-pas-de-calais_2020/08/07,33,21,10,64,10,2,14:56:0,nord-pas-de-calais,2020/08/07
normandie_2020/08/07,32,19,13,64,10,1,14:49:0,normandie,2020/08/07
pays-de-la-loire_2020/08/07,38,22,13,53,10,3,14:37:0,pays-de-la-loire,2020/08/07
picardie_2020/08/07,33,20,12,64,10,1,14:54:0,picardie,2020/08/07
poitou-charentes_2020/08/07,29,22,19,59,10,3,14:32:0,poitou-charentes,2020/08/07
rh-ne-alpes_2020/08/07,37,23,5,67,10,0,14:30:0,rh-ne-alpes,2020/08/07
provence-alpes-c-te-d-azur_2020/08/07,29,27,10,51,10,0,14:17:0,provence-alpes-c-te-d-azur,2020/08/07
alsace_2020/08/08,34,23,5,79,10,6,14:42:0,alsace,2020/08/08
aquitaine_2020/08/08,32,20,11,91,10,13,14:22:0,aquitaine,2020/08/08
ardeche_2020/08/08,37,20,12,66,10,8,14:22:0,ardeche,2020/08/08
auvergne_2020/08/08,31,20,7,49,10,13,14:27:0,auvergne,2020/08/08
bourgogne_2020/08/08,33,21,8,84,10,1,14:35:0,bourgogne,2020/08/08
bretagne_2020/08/08,29,18,17,82,9.75,34,14:40:0,bretagne,2020/08/08
centre_2020/08/08,36,23,10,55,10,8,14:39:0,centre,2020/08/08
champagne-ardenne_2020/08/08,34,22,8,70,10,3,14:46:0,champagne-ardenne,2020/08/08
corse_2020/08/08,30,21,14,56,10,7,14:8:0,corse,2020/08/08
franche-comte_2020/08/08,30,20,6,80,10,3,14:34:0,franche-comte,2020/08/08
ile-de-re_2020/08/08,22,21,15,86,10,15,14:29:0,ile-de-re,2020/08/08
ile-de-france_2020/08/08,38,28,9,46,10,6,14:44:0,ile-de-france,2020/08/08
languedoc-roussillon_2020/08/08,28,22,15,83,10,7,14:16:0,languedoc-roussillon,2020/08/08
limousin_2020/08/08,34,19,8,82,10,25,14:27:0,limousin,2020/08/08
lorraine_2020/08/08,33,21,14,80,10,6,14:45:0,lorraine,2020/08/08
midi-pyrenees_2020/08/08,35,19,11,88,10,10,14:17:0,midi-pyrenees,2020/08/08
nord-pas-de-calais_2020/08/08,35,24,9,57,10,9,14:52:0,nord-pas-de-calais,2020/08/08
normandie_2020/08/08,32,22,8,54,10,35,14:46:0,normandie,2020/08/08
pays-de-la-loire_2020/08/08,34,20,15,81,10,40,14:35:0,pays-de-la-loire,2020/08/08
picardie_2020/08/08,35,22,11,58,9.875,9,14:50:0,picardie,2020/08/08
poitou-charentes_2020/08/08,24,21,15,82,10,14,14:29:0,poitou-charentes,2020/08/08
rh-ne-alpes_2020/08/08,35,22,8,53,10,8,14:27:0,rh-ne-alpes,2020/08/08
provence-alpes-c-te-d-azur_2020/08/08,28,27,12,54,10,4,14:15:0,provence-alpes-c-te-d-azur,2020/08/08
alsace_2020/08/09,34,24,10,66,10,7,14:39:0,alsace,2020/08/09
aquitaine_2020/08/09,36,20,6,87,10,23,14:19:0,aquitaine,2020/08/09
ardeche_2020/08/09,37,22,9,69,9.75,21,14:19:0,ardeche,2020/08/09
auvergne_2020/08/09,30,20,9,72,8.875,59,14:24:0,auvergne,2020/08/09
bourgogne_2020/08/09,34,21,11,72,10,5,14:32:0,bourgogne,2020/08/09
bretagne_2020/08/09,33,16,13,96,9,13,14:36:0,bretagne,2020/08/09
centre_2020/08/09,37,24,6,60,9.75,44,14:35:0,centre,2020/08/09
champagne-ardenne_2020/08/09,35,22,13,71,9.5,49,14:43:0,champagne-ardenne,2020/08/09
corse_2020/08/09,30,22,10,55,10,6,14:6:0,corse,2020/08/09
franche-comte_2020/08/09,31,21,7,69,10,4,14:32:0,franche-comte,2020/08/09
ile-de-re_2020/08/09,23,21,10,84,10,14,14:27:0,ile-de-re,2020/08/09
ile-de-france_2020/08/09,37,28,8,45,9.875,64,14:41:0,ile-de-france,2020/08/09
languedoc-roussillon_2020/08/09,28,23,18,82,9.875,33,14:13:0,languedoc-roussillon,2020/08/09
limousin_2020/08/09,35,21,4,77,9.625,20,14:24:0,limousin,2020/08/09
lorraine_2020/08/09,33,22,17,60,10,8,14:42:0,lorraine,2020/08/09
midi-pyrenees_2020/08/09,33,21,19,81,9.75,56,14:13:0,midi-pyrenees,2020/08/09
nord-pas-de-calais_2020/08/09,35,24,11,63,9.625,50,14:50:0,nord-pas-de-calais,2020/08/09
normandie_2020/08/09,30,18,10,82,9.875,24,14:43:0,normandie,2020/08/09
pays-de-la-loire_2020/08/09,35,17,10,92,9,7,14:31:0,pays-de-la-loire,2020/08/09
picardie_2020/08/09,35,22,12,68,9.75,46,14:47:0,picardie,2020/08/09
poitou-charentes_2020/08/09,26,21,13,84,10,12,14:26:0,poitou-charentes,2020/08/09
rh-ne-alpes_2020/08/09,37,24,6,59,10,20,14:24:0,rh-ne-alpes,2020/08/09
provence-alpes-c-te-d-azur_2020/08/09,29,26,11,56,10,5,14:13:0,provence-alpes-c-te-d-azur,2020/08/09
alsace_2020/08/10,34,23,6,74,10,7,14:36:0,alsace,2020/08/10
aquitaine_2020/08/10,32,21,13,86,9.625,17,14:17:0,aquitaine,2020/08/10
ardeche_2020/08/10,34,21,10,77,8.75,60,14:17:0,ardeche,2020/08/10
auvergne_2020/08/10,30,19,5,77,9.25,59,14:21:0,auvergne,2020/08/10
bourgogne_2020/08/10,34,21,10,69,9.875,34,14:29:0,bourgogne,2020/08/10
bretagne_2020/08/10,32,17,11,91,7.75,45,14:33:0,bretagne,2020/08/10
centre_2020/08/10,35,23,8,84,9.875,30,14:32:0,centre,2020/08/10
champagne-ardenne_2020/08/10,30,21,9,80,9.625,45,14:40:0,champagne-ardenne,2020/08/10
corse_2020/08/10,30,24,11,56,10,5,14:4:0,corse,2020/08/10
franche-comte_2020/08/10,31,20,5,84,9.875,20,14:29:0,franche-comte,2020/08/10
ile-de-re_2020/08/10,23,22,13,83,10,42,14:23:0,ile-de-re,2020/08/10
ile-de-france_2020/08/10,36,27,7,59,9.625,48,14:37:0,ile-de-france,2020/08/10
languedoc-roussillon_2020/08/10,27,23,13,75,9.875,24,14:11:0,languedoc-roussillon,2020/08/10
limousin_2020/08/10,35,21,8,79,9.75,35,14:22:0,limousin,2020/08/10
lorraine_2020/08/10,33,21,15,79,10,19,14:40:0,lorraine,2020/08/10
midi-pyrenees_2020/08/10,36,21,13,77,9.75,67,14:11:0,midi-pyrenees,2020/08/10
nord-pas-de-calais_2020/08/10,33,23,12,69,9.25,32,14:46:0,nord-pas-de-calais,2020/08/10
normandie_2020/08/10,30,18,11,79,9.625,25,14:39:0,normandie,2020/08/10
pays-de-la-loire_2020/08/10,34,19,11,82,9.75,37,14:29:0,pays-de-la-loire,2020/08/10
picardie_2020/08/10,33,22,12,74,9.375,53,14:44:0,picardie,2020/08/10
poitou-charentes_2020/08/10,25,23,16,70,9.75,44,14:23:0,poitou-charentes,2020/08/10
rh-ne-alpes_2020/08/10,36,23,8,61,9.5,59,14:21:0,rh-ne-alpes,2020/08/10
provence-alpes-c-te-d-azur_2020/08/10,28,26,13,65,9.75,35,14:10:0,provence-alpes-c-te-d-azur,2020/08/10
alsace_2020/08/11,33,21,8,77,9.75,53,14:33:0,alsace,2020/08/11
aquitaine_2020/08/11,36,22,9,85,9.125,43,14:14:0,aquitaine,2020/08/11
ardeche_2020/08/11,36,21,12,65,10,11,14:14:0,ardeche,2020/08/11
auvergne_2020/08/11,29,19,9,79,9.125,57,14:19:0,auvergne,2020/08/11
bourgogne_2020/08/11,33,20,9,87,9.125,63,14:27:0,bourgogne,2020/08/11
bretagne_2020/08/11,33,19,13,93,8.375,45,14:31:0,bretagne,2020/08/11
centre_2020/08/11,36,23,8,79,9.75,48,14:30:0,centre,2020/08/11
champagne-ardenne_2020/08/11,33,21,4,85,10,28,14:37:0,champagne-ardenne,2020/08/11
corse_2020/08/11,30,23,11,51,10,8,14:1:0,corse,2020/08/11
franche-comte_2020/08/11,31,19,6,93,9.5,61,14:25:0,franche-comte,2020/08/11
ile-de-re_2020/08/11,24,22,14,90,9.625,39,14:21:0,ile-de-re,2020/08/11
ile-de-france_2020/08/11,38,28,4,53,9.625,52,14:35:0,ile-de-france,2020/08/11
languedoc-roussillon_2020/08/11,27,22,16,77,10,25,14:8:0,languedoc-roussillon,2020/08/11
limousin_2020/08/11,36,20,4,83,9.75,40,14:19:0,limousin,2020/08/11
lorraine_2020/08/11,32,21,5,83,9.75,25,14:36:0,lorraine,2020/08/11
midi-pyrenees_2020/08/11,37,21,15,83,9.75,37,14:8:0,midi-pyrenees,2020/08/11
nord-pas-de-calais_2020/08/11,34,22,5,76,10,26,14:43:0,nord-pas-de-calais,2020/08/11
normandie_2020/08/11,31,20,9,87,9.125,62,14:36:0,normandie,2020/08/11
pays-de-la-loire_2020/08/11,35,21,10,85,9.875,36,14:26:0,pays-de-la-loire,2020/08/11
picardie_2020/08/11,34,21,4,79,10,21,14:41:0,picardie,2020/08/11
poitou-charentes_2020/08/11,28,21,6,88,9.75,26,14:21:0,poitou-charentes,2020/08/11
rh-ne-alpes_2020/08/11,36,23,6,71,9.5,19,14:19:0,rh-ne-alpes,2020/08/11
provence-alpes-c-te-d-azur_2020/08/11,28,26,13,68,10,5,14:7:0,provence-alpes-c-te-d-azur,2020/08/11
alsace_2020/08/12,34,22,8,82,9.75,53,14:30:0,alsace,2020/08/12
aquitaine_2020/08/12,31,22,10,85,9.25,76,14:12:0,aquitaine,2020/08/12
ardeche_2020/08/12,34,21,22,72,9.875,20,14:11:0,ardeche,2020/08/12
auvergne_2020/08/12,28,18,11,81,9.25,57,14:16:0,auvergne,2020/08/12
bourgogne_2020/08/12,33,20,19,82,10,29,14:23:0,bourgogne,2020/08/12
bretagne_2020/08/12,26,21,20,87,8.625,57,14:27:0,bretagne,2020/08/12
centre_2020/08/12,33,22,15,79,9.375,69,14:26:0,centre,2020/08/12
champagne-ardenne_2020/08/12,34,22,9,75,9.5,43,14:34:0,champagne-ardenne,2020/08/12
corse_2020/08/12,31,22,10,48,10,5,13:59:0,corse,2020/08/12
franche-comte_2020/08/12,32,20,9,87,10,46,14:23:0,franche-comte,2020/08/12
ile-de-re_2020/08/12,23,21,32,88,9.125,67,14:18:0,ile-de-re,2020/08/12
ile-de-france_2020/08/12,35,27,12,57,8.5,52,14:32:0,ile-de-france,2020/08/12
languedoc-roussillon_2020/08/12,27,22,28,83,10,28,14:6:0,languedoc-roussillon,2020/08/12
limousin_2020/08/12,28,20,8,91,8.625,73,14:17:0,limousin,2020/08/12
lorraine_2020/08/12,33,21,9,87,9.5,38,14:33:0,lorraine,2020/08/12
midi-pyrenees_2020/08/12,32,21,16,84,9.875,31,14:6:0,midi-pyrenees,2020/08/12
nord-pas-de-calais_2020/08/12,34,24,10,66,9.625,39,14:39:0,nord-pas-de-calais,2020/08/12
normandie_2020/08/12,30,21,10,83,8.75,58,14:34:0,normandie,2020/08/12
pays-de-la-loire_2020/08/12,25,22,15,86,9,71,14:23:0,pays-de-la-loire,2020/08/12
picardie_2020/08/12,34,23,11,68,9.25,33,14:37:0,picardie,2020/08/12
poitou-charentes_2020/08/12,23,21,22,87,9,73,14:18:0,poitou-charentes,2020/08/12
rh-ne-alpes_2020/08/12,33,23,19,65,10,19,14:16:0,rh-ne-alpes,2020/08/12
provence-alpes-c-te-d-azur_2020/08/12,29,27,19,59,10,9,14:4:0,provence-alpes-c-te-d-azur,2020/08/12
alsace_2020/08/13,29,21,12,77,9.875,44,14:26:0,alsace,2020/08/13
aquitaine_2020/08/13,22,19,22,91,9.375,91,14:9:0,aquitaine,2020/08/13
ardeche_2020/08/13,31,20,16,75,9,73,14:8:0,ardeche,2020/08/13
auvergne_2020/08/13,22,15,8,84,8.25,57,14:13:0,auvergne,2020/08/13
bourgogne_2020/08/13,31,19,13,77,9.375,39,14:20:0,bourgogne,2020/08/13
bretagne_2020/08/13,21,17,12,95,6,62,14:24:0,bretagne,2020/08/13
centre_2020/08/13,24,19,20,88,8.375,63,14:23:0,centre,2020/08/13
champagne-ardenne_2020/08/13,29,21,14,82,9.125,56,14:30:0,champagne-ardenne,2020/08/13
corse_2020/08/13,32,25,9,50,10,3,13:56:0,corse,2020/08/13
franche-comte_2020/08/13,29,20,13,70,9.75,40,14:20:0,franche-comte,2020/08/13
ile-de-re_2020/08/13,21,20,39,88,9.375,76,14:14:0,ile-de-re,2020/08/13
ile-de-france_2020/08/13,28,23,19,65,9.75,61,14:28:0,ile-de-france,2020/08/13
languedoc-roussillon_2020/08/13,26,21,16,88,9.625,65,14:3:0,languedoc-roussillon,2020/08/13
limousin_2020/08/13,19,15,15,97,4.875,94,14:13:0,limousin,2020/08/13
lorraine_2020/08/13,28,20,14,83,9.75,45,14:29:0,lorraine,2020/08/13
midi-pyrenees_2020/08/13,24,19,12,92,10,65,14:3:0,midi-pyrenees,2020/08/13
nord-pas-de-calais_2020/08/13,29,22,13,87,8.75,70,14:36:0,nord-pas-de-calais,2020/08/13
normandie_2020/08/13,26,18,5,94,7.25,53,14:30:0,normandie,2020/08/13
pays-de-la-loire_2020/08/13,20,19,17,92,8.75,63,14:20:0,pays-de-la-loire,2020/08/13
picardie_2020/08/13,29,20,16,91,8,68,14:34:0,picardie,2020/08/13
poitou-charentes_2020/08/13,22,19,34,90,9.5,71,14:14:0,poitou-charentes,2020/08/13
rh-ne-alpes_2020/08/13,33,21,12,58,9.25,48,14:13:0,rh-ne-alpes,2020/08/13
provence-alpes-c-te-d-azur_2020/08/13,28,25,18,64,9.625,44,14:2:0,provence-alpes-c-te-d-azur,2020/08/13
alsace_2020/08/14,26,19,9,90,8.75,79,14:24:0,alsace,2020/08/14
aquitaine_2020/08/14,28,18,5,90,9.625,42,14:6:0,aquitaine,2020/08/14
ardeche_2020/08/14,31,19,17,88,9.75,19,14:5:0,ardeche,2020/08/14
auvergne_2020/08/14,23,15,5,96,7.875,53,14:10:0,auvergne,2020/08/14
bourgogne_2020/08/14,25,18,10,93,8.125,67,14:18:0,bourgogne,2020/08/14
bretagne_2020/08/14,25,17,15,96,10,73,14:22:0,bretagne,2020/08/14
centre_2020/08/14,24,17,17,92,9.875,75,14:21:0,centre,2020/08/14
champagne-ardenne_2020/08/14,24,19,16,88,9.875,84,14:27:0,champagne-ardenne,2020/08/14
corse_2020/08/14,29,24,12,54,10,4,13:54:0,corse,2020/08/14
franche-comte_2020/08/14,23,17,11,97,8.75,79,14:17:0,franche-comte,2020/08/14
ile-de-re_2020/08/14,20,20,18,76,9.875,49,14:12:0,ile-de-re,2020/08/14
ile-de-france_2020/08/14,26,20,14,76,9.25,62,14:25:0,ile-de-france,2020/08/14
languedoc-roussillon_2020/08/14,29,22,14,74,10,34,14:1:0,languedoc-roussillon,2020/08/14
limousin_2020/08/14,25,17,8,99,8.75,60,14:10:0,limousin,2020/08/14
lorraine_2020/08/14,24,19,16,94,9.375,82,14:26:0,lorraine,2020/08/14
midi-pyrenees_2020/08/14,28,17,11,90,10,26,14:1:0,midi-pyrenees,2020/08/14
nord-pas-de-calais_2020/08/14,24,19,14,88,9.75,81,14:32:0,nord-pas-de-calais,2020/08/14
normandie_2020/08/14,22,18,22,96,9.625,86,14:27:0,normandie,2020/08/14
pays-de-la-loire_2020/08/14,24,17,19,91,9.375,52,14:17:0,pays-de-la-loire,2020/08/14
picardie_2020/08/14,24,19,11,90,9.875,71,14:30:0,picardie,2020/08/14
poitou-charentes_2020/08/14,21,19,16,82,10,43,14:12:0,poitou-charentes,2020/08/14
rh-ne-alpes_2020/08/14,28,20,10,79,9,72,14:10:0,rh-ne-alpes,2020/08/14
provence-alpes-c-te-d-azur_2020/08/14,30,25,25,66,10,25,13:59:0,provence-alpes-c-te-d-azur,2020/08/14
alsace_2020/08/15,29,19,4,84,9.625,47,14:20:0,alsace,2020/08/15
aquitaine_2020/08/15,30,18,8,78,9.75,51,14:3:0,aquitaine,2020/08/15
ardeche_2020/08/15,33,18,15,80,10,6,14:3:0,ardeche,2020/08/15
auvergne_2020/08/15,25,14,6,95,7,14,14:7:0,auvergne,2020/08/15
bourgogne_2020/08/15,29,18,4,84,10,17,14:14:0,bourgogne,2020/08/15
bretagne_2020/08/15,26,14,7,94,9,35,14:18:0,bretagne,2020/08/15
centre_2020/08/15,29,18,5,89,10,11,14:17:0,centre,2020/08/15
champagne-ardenne_2020/08/15,26,17,5,94,8.5,71,14:24:0,champagne-ardenne,2020/08/15
corse_2020/08/15,29,23,13,59,10,2,13:52:0,corse,2020/08/15
franche-comte_2020/08/15,26,16,5,93,8.75,24,14:14:0,franche-comte,2020/08/15
ile-de-re_2020/08/15,21,19,19,85,9.75,52,14:9:0,ile-de-re,2020/08/15
ile-de-france_2020/08/15,30,21,4,78,10,37,14:21:0,ile-de-france,2020/08/15
languedoc-roussillon_2020/08/15,29,23,17,59,10,8,13:58:0,languedoc-roussillon,2020/08/15
limousin_2020/08/15,30,16,5,94,8.875,15,14:8:0,limousin,2020/08/15
lorraine_2020/08/15,26,18,6,85,10,55,14:23:0,lorraine,2020/08/15
midi-pyrenees_2020/08/15,31,19,13,69,9.25,36,13:58:0,midi-pyrenees,2020/08/15
nord-pas-de-calais_2020/08/15,25,18,9,94,7.625,75,14:29:0,nord-pas-de-calais,2020/08/15
normandie_2020/08/15,24,18,12,93,9.375,73,14:23:0,normandie,2020/08/15
pays-de-la-loire_2020/08/15,27,15,10,94,7.375,35,14:14:0,pays-de-la-loire,2020/08/15
picardie_2020/08/15,25,17,12,95,7.125,77,14:27:0,picardie,2020/08/15
poitou-charentes_2020/08/15,24,18,15,88,9.75,48,14:9:0,poitou-charentes,2020/08/15
rh-ne-alpes_2020/08/15,31,20,8,78,10,5,14:7:0,rh-ne-alpes,2020/08/15
provence-alpes-c-te-d-azur_2020/08/15,30,26,15,57,10,8,13:57:0,provence-alpes-c-te-d-azur,2020/08/15
alsace_2020/08/16,31,20,3,80,9.875,21,14:17:0,alsace,2020/08/16
aquitaine_2020/08/16,24,18,19,91,9.75,62,14:0:0,aquitaine,2020/08/16
ardeche_2020/08/16,30,20,15,75,9.75,40,14:0:0,ardeche,2020/08/16
auvergne_2020/08/16,20,15,12,93,9.5,60,14:5:0,auvergne,2020/08/16
bourgogne_2020/08/16,25,19,11,81,9.75,50,14:11:0,bourgogne,2020/08/16
bretagne_2020/08/16,23,15,23,92,9.375,70,14:15:0,bretagne,2020/08/16
centre_2020/08/16,26,18,14,84,9.625,45,14:14:0,centre,2020/08/16
champagne-ardenne_2020/08/16,25,19,10,84,9.75,75,14:21:0,champagne-ardenne,2020/08/16
corse_2020/08/16,29,23,11,46,10,5,13:49:0,corse,2020/08/16
franche-comte_2020/08/16,26,17,11,85,9.75,30,14:11:0,franche-comte,2020/08/16
ile-de-re_2020/08/16,20,20,30,81,9.375,65,14:6:0,ile-de-re,2020/08/16
ile-de-france_2020/08/16,28,22,14,73,9.5,48,14:19:0,ile-de-france,2020/08/16
languedoc-roussillon_2020/08/16,27,22,13,84,10,52,13:55:0,languedoc-roussillon,2020/08/16
limousin_2020/08/16,22,15,13,99,8.75,73,14:5:0,limousin,2020/08/16
lorraine_2020/08/16,29,19,7,83,9.5,32,14:20:0,lorraine,2020/08/16
midi-pyrenees_2020/08/16,25,19,14,91,9.625,82,13:56:0,midi-pyrenees,2020/08/16
nord-pas-de-calais_2020/08/16,25,19,10,87,9.75,51,14:25:0,nord-pas-de-calais,2020/08/16
normandie_2020/08/16,24,16,12,95,6.875,62,14:20:0,normandie,2020/08/16
pays-de-la-loire_2020/08/16,23,16,21,94,9.5,71,14:10:0,pays-de-la-loire,2020/08/16
picardie_2020/08/16,25,18,12,91,7.875,55,14:23:0,picardie,2020/08/16
poitou-charentes_2020/08/16,21,19,28,85,9,69,14:5:0,poitou-charentes,2020/08/16
rh-ne-alpes_2020/08/16,29,21,10,62,9.125,69,14:4:0,rh-ne-alpes,2020/08/16
provence-alpes-c-te-d-azur_2020/08/16,27,26,18,75,10,14,13:54:0,provence-alpes-c-te-d-azur,2020/08/16
alsace_2020/08/17,25,19,9,85,9.375,66,14:14:0,alsace,2020/08/17
aquitaine_2020/08/17,25,17,11,90,9.875,65,13:58:0,aquitaine,2020/08/17
ardeche_2020/08/17,29,17,9,82,9.875,45,13:57:0,ardeche,2020/08/17
auvergne_2020/08/17,20,11,15,91,9.875,41,14:2:0,auvergne,2020/08/17
bourgogne_2020/08/17,25,15,14,87,9.875,42,14:8:0,bourgogne,2020/08/17
bretagne_2020/08/17,22,14,20,97,7.875,75,14:11:0,bretagne,2020/08/17
centre_2020/08/17,23,16,21,90,8.875,62,14:10:0,centre,2020/08/17
champagne-ardenne_2020/08/17,23,16,22,77,9.5,58,14:17:0,champagne-ardenne,2020/08/17
corse_2020/08/17,28,21,13,64,10,4,13:47:0,corse,2020/08/17
franche-comte_2020/08/17,23,15,13,98,7,61,14:8:0,franche-comte,2020/08/17
ile-de-re_2020/08/17,21,20,26,77,9.875,67,14:3:0,ile-de-re,2020/08/17
ile-de-france_2020/08/17,24,18,18,75,9.5,78,14:16:0,ile-de-france,2020/08/17
languedoc-roussillon_2020/08/17,27,22,18,62,10,20,13:52:0,languedoc-roussillon,2020/08/17
limousin_2020/08/17,20,14,13,99,7.875,85,14:1:0,limousin,2020/08/17
lorraine_2020/08/17,24,17,20,83,9.25,50,14:17:0,lorraine,2020/08/17
midi-pyrenees_2020/08/17,27,17,8,76,9.625,27,13:52:0,midi-pyrenees,2020/08/17
nord-pas-de-calais_2020/08/17,22,16,16,84,9.75,71,14:22:0,nord-pas-de-calais,2020/08/17
normandie_2020/08/17,22,13,15,93,8.5,60,14:16:0,normandie,2020/08/17
pays-de-la-loire_2020/08/17,23,16,22,94,9.875,56,14:8:0,pays-de-la-loire,2020/08/17
picardie_2020/08/17,22,16,14,88,9.625,68,14:20:0,picardie,2020/08/17
poitou-charentes_2020/08/17,21,19,23,80,9.75,55,14:3:0,poitou-charentes,2020/08/17
rh-ne-alpes_2020/08/17,28,19,4,70,9.875,41,14:2:0,rh-ne-alpes,2020/08/17
provence-alpes-c-te-d-azur_2020/08/17,28,25,23,70,9.875,39,13:52:0,provence-alpes-c-te-d-azur,2020/08/17
alsace_2020/08/18,25,17,8,83,9.5,73,14:10:0,alsace,2020/08/18
aquitaine_2020/08/18,27,18,12,93,9.625,53,13:55:0,aquitaine,2020/08/18
ardeche_2020/08/18,30,18,13,62,10,23,13:54:0,ardeche,2020/08/18
auvergne_2020/08/18,23,13,14,91,9.875,63,13:58:0,auvergne,2020/08/18
bourgogne_2020/08/18,24,16,13,83,9.75,63,14:4:0,bourgogne,2020/08/18
bretagne_2020/08/18,24,14,24,98,5.625,80,14:8:0,bretagne,2020/08/18
centre_2020/08/18,25,16,12,86,9.75,54,14:7:0,centre,2020/08/18
champagne-ardenne_2020/08/18,25,16,14,86,9.75,55,14:14:0,champagne-ardenne,2020/08/18
corse_2020/08/18,27,21,13,60,10,17,13:44:0,corse,2020/08/18
franche-comte_2020/08/18,22,15,10,95,8.25,54,14:4:0,franche-comte,2020/08/18
ile-de-re_2020/08/18,21,20,20,88,9.75,58,14:0:0,ile-de-re,2020/08/18
ile-de-france_2020/08/18,26,19,13,73,9.75,47,14:12:0,ile-de-france,2020/08/18
languedoc-roussillon_2020/08/18,28,22,17,68,9.375,40,13:50:0,languedoc-roussillon,2020/08/18
limousin_2020/08/18,24,14,12,98,6.625,74,13:59:0,limousin,2020/08/18
lorraine_2020/08/18,24,15,14,83,9.5,57,14:13:0,lorraine,2020/08/18
midi-pyrenees_2020/08/18,28,18,8,89,9.75,42,13:50:0,midi-pyrenees,2020/08/18
nord-pas-de-calais_2020/08/18,23,15,15,89,10,60,14:18:0,nord-pas-de-calais,2020/08/18
normandie_2020/08/18,23,14,14,95,6.375,63,14:14:0,normandie,2020/08/18
pays-de-la-loire_2020/08/18,24,16,25,97,7.25,61,14:5:0,pays-de-la-loire,2020/08/18
picardie_2020/08/18,24,15,15,91,9.875,47,14:16:0,picardie,2020/08/18
poitou-charentes_2020/08/18,22,19,21,91,9.5,54,14:0:0,poitou-charentes,2020/08/18
rh-ne-alpes_2020/08/18,29,19,7,69,9.5,52,13:58:0,rh-ne-alpes,2020/08/18
provence-alpes-c-te-d-azur_2020/08/18,27,24,25,58,9.75,33,13:49:0,provence-alpes-c-te-d-azur,2020/08/18
alsace_2020/08/19,27,17,8,84,9.875,31,14:7:0,alsace,2020/08/19
aquitaine_2020/08/19,32,20,17,73,10,18,13:51:0,aquitaine,2020/08/19
ardeche_2020/08/19,32,18,12,72,10,9,13:51:0,ardeche,2020/08/19
auvergne_2020/08/19,25,14,13,93,9,30,13:55:0,auvergne,2020/08/19
bourgogne_2020/08/19,27,17,10,88,9.875,43,14:2:0,bourgogne,2020/08/19
bretagne_2020/08/19,22,18,31,95,9.375,95,14:5:0,bretagne,2020/08/19
centre_2020/08/19,24,18,14,87,9.375,59,14:5:0,centre,2020/08/19
champagne-ardenne_2020/08/19,25,16,17,84,8,56,14:10:0,champagne-ardenne,2020/08/19
corse_2020/08/19,28,20,13,56,10,4,13:42:0,corse,2020/08/19
