,TempMax_Deg,TempMin_Deg,Wind_kmh,Wet_percent,Visibility_km,CloudCoverage_percent,Dayduration_hour,region,day
rh-ne-alpes_2012/01/28,6,2,16,92,9.875,54,9:32:0,rh-ne-alpes,2012/01/28
provence-alpes-c-te-d-azur_2012/01/28,9,7,20,80,8.375,53,9:45:0,provence-alpes-c-te-d-azur,2012/01/28
alsace_2012/01/29,0,0,19,84,7.375,83,9:19:0,alsace,2012/01/29
aquitaine_2012/01/29,6,3,11,88,6.75,52,9:39:0,aquitaine,2012/01/29
ardeche_2012/01/29,3,0,18,87,8.375,61,9:40:0,ardeche,2012/01/29
auvergne_2012/01/29,0,-2,19,88,8,80,9:35:0,auvergne,2012/01/29
bourgogne_2012/01/29,2,1,26,79,9.375,79,9:26:0,bourgogne,2012/01/29
bretagne_2012/01/29,6,2,12,92,10,54,9:22:0,bretagne,2012/01/29
centre_2012/01/29,3,1,21,87,9,35,9:23:0,centre,2012/01/29
champagne-ardenne_2012/01/29,2,0,17,82,10,23,9:15:0,champagne-ardenne,2012/01/29
corse_2012/01/29,8,7,14,87,8.125,84,9:54:0,corse,2012/01/29
franche-comte_2012/01/29,1,-3,22,82,9,77,9:27:0,franche-comte,2012/01/29
ile-de-re_2012/01/29,7,5,18,77,10,40,9:33:0,ile-de-re,2012/01/29
ile-de-france_2012/01/29,3,-1,18,91,8,25,9:18:0,ile-de-france,2012/01/29
languedoc-roussillon_2012/01/29,9,5,26,61,10,57,9:46:0,languedoc-roussillon,2012/01/29
limousin_2012/01/29,3,-2,22,94,9,47,9:34:0,limousin,2012/01/29
lorraine_2012/01/29,1,0,23,77,8.75,94,9:15:0,lorraine,2012/01/29
midi-pyrenees_2012/01/29,3,1,19,92,7.125,80,9:46:0,midi-pyrenees,2012/01/29
nord-pas-de-calais_2012/01/29,3,0,15,87,7,29,9:8:0,nord-pas-de-calais,2012/01/29
normandie_2012/01/29,6,4,12,85,10,55,9:15:0,normandie,2012/01/29
pays-de-la-loire_2012/01/29,6,2,16,94,10,43,9:27:0,pays-de-la-loire,2012/01/29
picardie_2012/01/29,3,-3,15,90,8,31,9:10:0,picardie,2012/01/29
poitou-charentes_2012/01/29,7,5,18,77,10,40,9:33:0,poitou-charentes,2012/01/29
rh-ne-alpes_2012/01/29,2,0,22,92,6.75,83,9:34:0,rh-ne-alpes,2012/01/29
provence-alpes-c-te-d-azur_2012/01/29,8,6,18,82,8.75,61,9:48:0,provence-alpes-c-te-d-azur,2012/01/29
alsace_2012/01/30,1,0,3,83,7,63,9:21:0,alsace,2012/01/30
aquitaine_2012/01/30,6,2,10,69,8.875,68,9:42:0,aquitaine,2012/01/30
ardeche_2012/01/30,3,-2,14,79,10,35,9:43:0,ardeche,2012/01/30
auvergne_2012/01/30,1,-3,6,79,8.375,48,9:38:0,auvergne,2012/01/30
bourgogne_2012/01/30,1,0,8,75,10,77,9:29:0,bourgogne,2012/01/30
bretagne_2012/01/30,3,0,22,99,8.75,96,9:24:0,bretagne,2012/01/30
centre_2012/01/30,2,0,7,78,10,53,9:26:0,centre,2012/01/30
champagne-ardenne_2012/01/30,1,-1,7,79,10,43,9:17:0,champagne-ardenne,2012/01/30
corse_2012/01/30,8,7,21,85,8.875,62,9:56:0,corse,2012/01/30
franche-comte_2012/01/30,1,0,8,83,7,66,9:29:0,franche-comte,2012/01/30
ile-de-re_2012/01/30,7,4,24,94,8.25,86,9:35:0,ile-de-re,2012/01/30
ile-de-france_2012/01/30,1,-3,5,76,10,11,9:20:0,ile-de-france,2012/01/30
languedoc-roussillon_2012/01/30,9,4,17,62,10,20,9:48:0,languedoc-roussillon,2012/01/30
limousin_2012/01/30,3,-1,15,88,5,63,9:37:0,limousin,2012/01/30
lorraine_2012/01/30,0,-1,4,86,9.375,85,9:18:0,lorraine,2012/01/30
midi-pyrenees_2012/01/30,5,0,10,76,10,31,9:49:0,midi-pyrenees,2012/01/30
nord-pas-de-calais_2012/01/30,1,-2,4,75,10,14,9:11:0,nord-pas-de-calais,2012/01/30
normandie_2012/01/30,4,2,18,87,9.25,55,9:18:0,normandie,2012/01/30
pays-de-la-loire_2012/01/30,4,2,20,100,7.5,90,9:29:0,pays-de-la-loire,2012/01/30
picardie_2012/01/30,1,-3,9,80,10,6,9:13:0,picardie,2012/01/30
poitou-charentes_2012/01/30,7,4,24,91,8.25,86,9:36:0,poitou-charentes,2012/01/30
rh-ne-alpes_2012/01/30,2,-3,10,85,8.625,58,9:37:0,rh-ne-alpes,2012/01/30
provence-alpes-c-te-d-azur_2012/01/30,7,4,16,84,9.25,46,9:50:0,provence-alpes-c-te-d-azur,2012/01/30
alsace_2012/01/31,0,-1,18,87,7,65,9:24:0,alsace,2012/01/31
aquitaine_2012/01/31,7,3,12,99,5.25,78,9:45:0,aquitaine,2012/01/31
ardeche_2012/01/31,1,-3,15,93,8,64,9:45:0,ardeche,2012/01/31
auvergne_2012/01/31,-2,-5,16,97,4.125,81,9:40:0,auvergne,2012/01/31
bourgogne_2012/01/31,0,-2,21,87,8.375,70,9:31:0,bourgogne,2012/01/31
bretagne_2012/01/31,1,-2,18,91,8,52,9:27:0,bretagne,2012/01/31
centre_2012/01/31,0,-4,13,90,10,33,9:28:0,centre,2012/01/31
champagne-ardenne_2012/01/31,2,-2,18,80,10,52,9:21:0,champagne-ardenne,2012/01/31
corse_2012/01/31,6,5,21,89,8.625,72,9:58:0,corse,2012/01/31
franche-comte_2012/01/31,-1,-2,19,88,8,59,9:32:0,franche-comte,2012/01/31
ile-de-re_2012/01/31,5,3,21,87,10,60,9:38:0,ile-de-re,2012/01/31
ile-de-france_2012/01/31,1,-2,15,90,10,35,9:23:0,ile-de-france,2012/01/31
languedoc-roussillon_2012/01/31,6,3,18,82,9,61,9:50:0,languedoc-roussillon,2012/01/31
limousin_2012/01/31,2,-3,17,91,8,55,9:39:0,limousin,2012/01/31
lorraine_2012/01/31,0,-3,21,90,8,56,9:22:0,lorraine,2012/01/31
midi-pyrenees_2012/01/31,3,1,18,99,7.75,91,9:51:0,midi-pyrenees,2012/01/31
nord-pas-de-calais_2012/01/31,1,-2,17,87,9,24,9:15:0,nord-pas-de-calais,2012/01/31
normandie_2012/01/31,1,-2,18,80,10,9,9:21:0,normandie,2012/01/31
pays-de-la-loire_2012/01/31,3,0,17,91,10,55,9:32:0,pays-de-la-loire,2012/01/31
picardie_2012/01/31,1,-5,16,95,10,20,9:15:0,picardie,2012/01/31
poitou-charentes_2012/01/31,5,3,21,87,10,60,9:38:0,poitou-charentes,2012/01/31
rh-ne-alpes_2012/01/31,0,-2,19,95,5.75,92,9:40:0,rh-ne-alpes,2012/01/31
provence-alpes-c-te-d-azur_2012/01/31,4,3,14,95,9.5,68,9:52:0,provence-alpes-c-te-d-azur,2012/01/31
alsace_2012/02/01,-4,-7,22,86,10,29,9:28:0,alsace,2012/02/01
aquitaine_2012/02/01,2,-1,17,78,10,45,9:47:0,aquitaine,2012/02/01
ardeche_2012/02/01,0,-5,17,89,8.625,17,9:47:0,ardeche,2012/02/01
auvergne_2012/02/01,-5,-7,15,98,4.875,77,9:43:0,auvergne,2012/02/01
bourgogne_2012/02/01,-4,-7,26,92,10,43,9:35:0,bourgogne,2012/02/01
bretagne_2012/02/01,0,-4,28,82,10,6,9:30:0,bretagne,2012/02/01
centre_2012/02/01,-1,-4,30,72,8.75,16,9:32:0,centre,2012/02/01
champagne-ardenne_2012/02/01,-2,-6,27,61,10,0,9:24:0,champagne-ardenne,2012/02/01
corse_2012/02/01,4,2,23,85,9,53,10:0:0,corse,2012/02/01
franche-comte_2012/02/01,-4,-6,26,87,9,19,9:35:0,franche-comte,2012/02/01
ile-de-re_2012/02/01,1,-1,33,84,10,34,9:40:0,ile-de-re,2012/02/01
ile-de-france_2012/02/01,-1,-5,31,71,9,9,9:26:0,ile-de-france,2012/02/01
languedoc-roussillon_2012/02/01,6,2,25,61,10,8,9:53:0,languedoc-roussillon,2012/02/01
limousin_2012/02/01,-3,-6,27,91,10,37,9:42:0,limousin,2012/02/01
lorraine_2012/02/01,-5,-9,30,85,10,9,9:24:0,lorraine,2012/02/01
midi-pyrenees_2012/02/01,2,-2,13,87,8.375,66,9:53:0,midi-pyrenees,2012/02/01
nord-pas-de-calais_2012/02/01,-2,-7,30,64,10,4,9:17:0,nord-pas-de-calais,2012/02/01
normandie_2012/02/01,2,-2,38,76,10,1,9:24:0,normandie,2012/02/01
pays-de-la-loire_2012/02/01,0,-4,31,84,10,23,9:35:0,pays-de-la-loire,2012/02/01
picardie_2012/02/01,-2,-7,31,68,10,10,9:19:0,picardie,2012/02/01
poitou-charentes_2012/02/01,1,-1,33,84,10,34,9:40:0,poitou-charentes,2012/02/01
rh-ne-alpes_2012/02/01,-2,-4,21,93,8.625,73,9:42:0,rh-ne-alpes,2012/02/01
provence-alpes-c-te-d-azur_2012/02/01,5,2,16,72,10,1,9:55:0,provence-alpes-c-te-d-azur,2012/02/01
alsace_2012/02/02,-7,-10,21,74,10,41,9:30:0,alsace,2012/02/02
aquitaine_2012/02/02,-1,-3,19,57,10,10,9:50:0,aquitaine,2012/02/02
ardeche_2012/02/02,-3,-7,17,86,9.625,26,9:51:0,ardeche,2012/02/02
auvergne_2012/02/02,-8,-10,19,96,5.5,98,9:45:0,auvergne,2012/02/02
bourgogne_2012/02/02,-7,-9,30,82,10,57,9:37:0,bourgogne,2012/02/02
bretagne_2012/02/02,1,-5,31,56,10,0,9:33:0,bretagne,2012/02/02
centre_2012/02/02,-3,-7,32,50,10,0,9:34:0,centre,2012/02/02
champagne-ardenne_2012/02/02,-4,-8,26,51,10,0,9:26:0,champagne-ardenne,2012/02/02
corse_2012/02/02,5,4,21,81,8.25,47,10:3:0,corse,2012/02/02
franche-comte_2012/02/02,-7,-8,22,83,9.25,52,9:38:0,franche-comte,2012/02/02
ile-de-re_2012/02/02,-1,-3,36,69,10,1,9:43:0,ile-de-re,2012/02/02
ile-de-france_2012/02/02,-3,-7,30,54,10,0,9:29:0,ile-de-france,2012/02/02
languedoc-roussillon_2012/02/02,4,0,26,58,10,32,9:55:0,languedoc-roussillon,2012/02/02
limousin_2012/02/02,-6,-10,26,88,10,41,9:45:0,limousin,2012/02/02
lorraine_2012/02/02,-7,-11,33,78,10,2,9:27:0,lorraine,2012/02/02
midi-pyrenees_2012/02/02,-1,-3,16,75,7.625,76,9:56:0,midi-pyrenees,2012/02/02
nord-pas-de-calais_2012/02/02,-3,-8,28,51,10,3,9:20:0,nord-pas-de-calais,2012/02/02
normandie_2012/02/02,1,-2,38,56,10,0,9:27:0,normandie,2012/02/02
pays-de-la-loire_2012/02/02,-1,-6,30,55,10,0,9:38:0,pays-de-la-loire,2012/02/02
picardie_2012/02/02,-3,-8,30,56,10,2,9:22:0,picardie,2012/02/02
poitou-charentes_2012/02/02,-1,-3,36,69,10,1,9:43:0,poitou-charentes,2012/02/02
rh-ne-alpes_2012/02/02,-5,-7,17,92,9,74,9:45:0,rh-ne-alpes,2012/02/02
provence-alpes-c-te-d-azur_2012/02/02,4,2,17,84,9,80,9:57:0,provence-alpes-c-te-d-azur,2012/02/02
alsace_2012/02/03,-8,-12,15,78,10,1,9:33:0,alsace,2012/02/03
aquitaine_2012/02/03,0,-5,18,43,10,2,9:52:0,aquitaine,2012/02/03
ardeche_2012/02/03,-6,-9,32,79,9.875,11,9:53:0,ardeche,2012/02/03
auvergne_2012/02/03,-9,-13,21,91,9.375,33,9:48:0,auvergne,2012/02/03
bourgogne_2012/02/03,-6,-10,32,57,10,5,9:40:0,bourgogne,2012/02/03
bretagne_2012/02/03,0,-7,21,55,10,4,9:35:0,bretagne,2012/02/03
centre_2012/02/03,-3,-8,25,48,10,19,9:37:0,centre,2012/02/03
champagne-ardenne_2012/02/03,-4,-9,16,43,9,31,9:30:0,champagne-ardenne,2012/02/03
corse_2012/02/03,5,3,29,74,10,30,10:5:0,corse,2012/02/03
franche-comte_2012/02/03,-8,-11,31,68,10,7,9:40:0,franche-comte,2012/02/03
ile-de-re_2012/02/03,-1,-5,26,62,10,2,9:46:0,ile-de-re,2012/02/03
ile-de-france_2012/02/03,-3,-9,21,49,9,29,9:32:0,ile-de-france,2012/02/03
languedoc-roussillon_2012/02/03,2,-2,36,56,10,13,9:57:0,languedoc-roussillon,2012/02/03
limousin_2012/02/03,-6,-11,26,82,10,7,9:48:0,limousin,2012/02/03
lorraine_2012/02/03,-7,-12,19,77,10,4,9:31:0,lorraine,2012/02/03
midi-pyrenees_2012/02/03,-1,-6,27,61,9,42,9:58:0,midi-pyrenees,2012/02/03
nord-pas-de-calais_2012/02/03,-2,-9,15,53,9.625,32,9:24:0,nord-pas-de-calais,2012/02/03
normandie_2012/02/03,0,-3,25,52,10,3,9:30:0,normandie,2012/02/03
pays-de-la-loire_2012/02/03,-1,-8,22,45,10,2,9:40:0,pays-de-la-loire,2012/02/03
picardie_2012/02/03,-1,-9,24,86,9.375,25,9:26:0,picardie,2012/02/03
poitou-charentes_2012/02/03,-1,-5,26,60,10,2,9:45:0,poitou-charentes,2012/02/03
rh-ne-alpes_2012/02/03,-6,-9,33,84,8.5,32,9:47:0,rh-ne-alpes,2012/02/03
provence-alpes-c-te-d-azur_2012/02/03,0,-2,31,72,8.75,38,9:59:0,provence-alpes-c-te-d-azur,2012/02/03
alsace_2012/02/04,-7,-11,14,75,10,1,9:36:0,alsace,2012/02/04
aquitaine_2012/02/04,2,-3,18,63,10,29,9:55:0,aquitaine,2012/02/04
ardeche_2012/02/04,-7,-11,31,78,10,1,9:56:0,ardeche,2012/02/04
auvergne_2012/02/04,-9,-13,23,88,10,9,9:51:0,auvergne,2012/02/04
bourgogne_2012/02/04,-6,-9,32,61,10,0,9:43:0,bourgogne,2012/02/04
bretagne_2012/02/04,3,-2,10,83,10,28,9:39:0,bretagne,2012/02/04
centre_2012/02/04,-3,-6,16,66,9.625,19,9:40:0,centre,2012/02/04
champagne-ardenne_2012/02/04,-4,-8,12,65,10,2,9:32:0,champagne-ardenne,2012/02/04
corse_2012/02/04,3,2,18,74,8.25,53,10:7:0,corse,2012/02/04
franche-comte_2012/02/04,-7,-11,35,67,10,0,9:43:0,franche-comte,2012/02/04
ile-de-re_2012/02/04,3,-1,23,84,10,30,9:49:0,ile-de-re,2012/02/04
ile-de-france_2012/02/04,-3,-7,10,70,10,17,9:35:0,ile-de-france,2012/02/04
languedoc-roussillon_2012/02/04,0,-4,37,52,10,2,10:1:0,languedoc-roussillon,2012/02/04
limousin_2012/02/04,-5,-10,25,91,9.375,28,9:50:0,limousin,2012/02/04
lorraine_2012/02/04,-8,-11,15,89,9,7,9:33:0,lorraine,2012/02/04
midi-pyrenees_2012/02/04,-1,-5,27,56,9.875,16,10:0:0,midi-pyrenees,2012/02/04
nord-pas-de-calais_2012/02/04,-4,-8,12,70,10,17,9:27:0,nord-pas-de-calais,2012/02/04
normandie_2012/02/04,2,0,10,85,9,56,9:33:0,normandie,2012/02/04
pays-de-la-loire_2012/02/04,3,-3,14,83,10,14,9:44:0,pays-de-la-loire,2012/02/04
picardie_2012/02/04,-3,-7,17,73,9,28,9:28:0,picardie,2012/02/04
poitou-charentes_2012/02/04,3,-1,23,84,10,30,9:49:0,poitou-charentes,2012/02/04
rh-ne-alpes_2012/02/04,-6,-10,32,80,10,0,9:50:0,rh-ne-alpes,2012/02/04
provence-alpes-c-te-d-azur_2012/02/04,-1,-5,28,75,8.375,49,10:2:0,provence-alpes-c-te-d-azur,2012/02/04
alsace_2012/02/05,-6,-11,10,66,10,11,9:39:0,alsace,2012/02/05
aquitaine_2012/02/05,2,1,18,96,6.125,75,9:57:0,aquitaine,2012/02/05
ardeche_2012/02/05,-5,-10,17,78,10,14,9:58:0,ardeche,2012/02/05
auvergne_2012/02/05,-6,-15,12,91,10,28,9:54:0,auvergne,2012/02/05
bourgogne_2012/02/05,-5,-10,17,53,10,25,9:46:0,bourgogne,2012/02/05
bretagne_2012/02/05,3,-2,25,96,5.25,85,9:42:0,bretagne,2012/02/05
centre_2012/02/05,-4,-7,17,92,9,72,9:43:0,centre,2012/02/05
champagne-ardenne_2012/02/05,-5,-8,16,60,10,54,9:36:0,champagne-ardenne,2012/02/05
corse_2012/02/05,2,1,13,69,8.375,50,10:11:0,corse,2012/02/05
franche-comte_2012/02/05,-8,-12,14,67,10,24,9:46:0,franche-comte,2012/02/05
ile-de-re_2012/02/05,3,-2,32,95,8.875,75,9:51:0,ile-de-re,2012/02/05
ile-de-france_2012/02/05,-3,-6,16,72,9.375,69,9:38:0,ile-de-france,2012/02/05
languedoc-roussillon_2012/02/05,2,-4,17,43,10,17,10:3:0,languedoc-roussillon,2012/02/05
limousin_2012/02/05,-3,-8,17,95,7.375,62,9:53:0,limousin,2012/02/05
lorraine_2012/02/05,-8,-12,13,81,10,30,9:37:0,lorraine,2012/02/05
midi-pyrenees_2012/02/05,-3,-4,19,97,6,77,10:3:0,midi-pyrenees,2012/02/05
nord-pas-de-calais_2012/02/05,-4,-7,17,69,9.375,71,9:30:0,nord-pas-de-calais,2012/02/05
normandie_2012/02/05,-2,-3,18,95,6.5,70,9:36:0,normandie,2012/02/05
pays-de-la-loire_2012/02/05,3,1,25,98,6.75,77,9:46:0,pays-de-la-loire,2012/02/05
picardie_2012/02/05,-3,-7,18,74,10,87,9:32:0,picardie,2012/02/05
poitou-charentes_2012/02/05,3,2,32,95,8.875,75,9:51:0,poitou-charentes,2012/02/05
rh-ne-alpes_2012/02/05,-7,-11,17,79,9,18,9:53:0,rh-ne-alpes,2012/02/05
provence-alpes-c-te-d-azur_2012/02/05,2,-4,19,71,9.375,32,10:4:0,provence-alpes-c-te-d-azur,2012/02/05
alsace_2012/02/06,-7,-11,12,62,10,24,9:43:0,alsace,2012/02/06
aquitaine_2012/02/06,3,-3,10,61,8.75,34,10:1:0,aquitaine,2012/02/06
ardeche_2012/02/06,-5,-9,26,73,10,2,10:0:0,ardeche,2012/02/06
auvergne_2012/02/06,-7,-12,15,85,10,13,9:56:0,auvergne,2012/02/06
bourgogne_2012/02/06,-5,-9,19,54,10,8,9:49:0,bourgogne,2012/02/06
bretagne_2012/02/06,4,0,9,97,4.5,84,9:45:0,bretagne,2012/02/06
centre_2012/02/06,-3,-5,10,72,10,33,9:46:0,centre,2012/02/06
champagne-ardenne_2012/02/06,-5,-9,7,67,10,20,9:39:0,champagne-ardenne,2012/02/06
corse_2012/02/06,2,1,18,76,8.375,45,10:13:0,corse,2012/02/06
franche-comte_2012/02/06,-7,-11,15,64,10,28,9:49:0,franche-comte,2012/02/06
ile-de-re_2012/02/06,3,-2,13,82,10,41,9:54:0,ile-de-re,2012/02/06
ile-de-france_2012/02/06,-1,-5,6,45,10,32,9:41:0,ile-de-france,2012/02/06
languedoc-roussillon_2012/02/06,4,-1,36,46,10,6,10:6:0,languedoc-roussillon,2012/02/06
limousin_2012/02/06,-4,-9,18,95,9,15,9:56:0,limousin,2012/02/06
lorraine_2012/02/06,-8,-11,13,81,10,28,9:40:0,lorraine,2012/02/06
midi-pyrenees_2012/02/06,0,-5,23,91,7.75,50,10:5:0,midi-pyrenees,2012/02/06
nord-pas-de-calais_2012/02/06,-2,-6,6,65,10,24,9:33:0,nord-pas-de-calais,2012/02/06
normandie_2012/02/06,4,2,6,96,6,87,9:39:0,normandie,2012/02/06
pays-de-la-loire_2012/02/06,3,-3,10,91,6.5,62,9:49:0,pays-de-la-loire,2012/02/06
picardie_2012/02/06,-2,-7,10,73,10,37,9:35:0,picardie,2012/02/06
poitou-charentes_2012/02/06,3,-2,13,80,10,41,9:54:0,poitou-charentes,2012/02/06
rh-ne-alpes_2012/02/06,-5,-10,25,74,10,4,9:56:0,rh-ne-alpes,2012/02/06
provence-alpes-c-te-d-azur_2012/02/06,1,-4,35,56,10,8,10:6:0,provence-alpes-c-te-d-azur,2012/02/06
alsace_2012/02/07,-10,-12,21,66,9.375,52,9:45:0,alsace,2012/02/07
aquitaine_2012/02/07,0,-4,18,64,9,18,10:3:0,aquitaine,2012/02/07
ardeche_2012/02/07,-7,-11,34,77,9,7,10:4:0,ardeche,2012/02/07
auvergne_2012/02/07,-9,-14,22,81,10,15,9:58:0,auvergne,2012/02/07
bourgogne_2012/02/07,-7,-10,32,47,10,18,9:51:0,bourgogne,2012/02/07
bretagne_2012/02/07,2,-5,19,90,8.75,28,9:48:0,bretagne,2012/02/07
centre_2012/02/07,-4,-8,23,60,10,2,9:49:0,centre,2012/02/07
champagne-ardenne_2012/02/07,-5,-9,25,42,9.375,16,9:42:0,champagne-ardenne,2012/02/07
corse_2012/02/07,3,2,19,79,9.75,58,10:15:0,corse,2012/02/07
franche-comte_2012/02/07,-8,-11,31,62,10,16,9:53:0,franche-comte,2012/02/07
ile-de-re_2012/02/07,1,-4,28,83,9.875,25,9:57:0,ile-de-re,2012/02/07
ile-de-france_2012/02/07,-3,-8,27,55,10,6,9:44:0,ile-de-france,2012/02/07
languedoc-roussillon_2012/02/07,1,-2,40,54,10,8,10:8:0,languedoc-roussillon,2012/02/07
limousin_2012/02/07,-6,-11,33,83,10,2,9:58:0,limousin,2012/02/07
lorraine_2012/02/07,-9,-14,22,71,9.375,39,9:43:0,lorraine,2012/02/07
midi-pyrenees_2012/02/07,-2,-6,32,84,10,8,10:9:0,midi-pyrenees,2012/02/07
nord-pas-de-calais_2012/02/07,-7,-11,23,70,10,14,9:37:0,nord-pas-de-calais,2012/02/07
normandie_2012/02/07,0,-4,23,75,10,9,9:43:0,normandie,2012/02/07
pays-de-la-loire_2012/02/07,0,-6,19,94,8.25,30,9:52:0,pays-de-la-loire,2012/02/07
picardie_2012/02/07,-6,-10,24,91,10,8,9:39:0,picardie,2012/02/07
poitou-charentes_2012/02/07,1,-4,28,83,9.875,25,9:57:0,poitou-charentes,2012/02/07
rh-ne-alpes_2012/02/07,-6,-11,30,77,9,16,9:58:0,rh-ne-alpes,2012/02/07
provence-alpes-c-te-d-azur_2012/02/07,0,-4,29,56,10,12,10:10:0,provence-alpes-c-te-d-azur,2012/02/07
alsace_2012/02/08,-4,-9,17,70,10,41,9:49:0,alsace,2012/02/08
aquitaine_2012/02/08,-3,-8,12,67,10,27,10:5:0,aquitaine,2012/02/08
ardeche_2012/02/08,-5,-9,20,74,10,11,10:6:0,ardeche,2012/02/08
auvergne_2012/02/08,-9,-15,10,96,6.75,55,10:2:0,auvergne,2012/02/08
bourgogne_2012/02/08,-5,-9,16,72,10,33,9:55:0,bourgogne,2012/02/08
bretagne_2012/02/08,-1,-6,23,86,10,37,9:50:0,bretagne,2012/02/08
centre_2012/02/08,-4,-8,18,82,10,51,9:52:0,centre,2012/02/08
champagne-ardenne_2012/02/08,-2,-6,25,67,10,23,9:45:0,champagne-ardenne,2012/02/08
corse_2012/02/08,5,4,27,77,9.875,46,10:17:0,corse,2012/02/08
franche-comte_2012/02/08,-6,-11,12,75,10,16,9:55:0,franche-comte,2012/02/08
ile-de-re_2012/02/08,-3,-6,27,94,9.25,48,10:0:0,ile-de-re,2012/02/08
ile-de-france_2012/02/08,-2,-6,22,74,10,35,9:48:0,ile-de-france,2012/02/08
languedoc-roussillon_2012/02/08,4,-3,20,53,10,13,10:11:0,languedoc-roussillon,2012/02/08
limousin_2012/02/08,-6,-10,20,95,9,46,10:1:0,limousin,2012/02/08
lorraine_2012/02/08,-5,-10,28,86,10,42,9:46:0,lorraine,2012/02/08
midi-pyrenees_2012/02/08,-5,-10,13,88,9.375,45,10:11:0,midi-pyrenees,2012/02/08
nord-pas-de-calais_2012/02/08,-2,-6,24,84,10,42,9:40:0,nord-pas-de-calais,2012/02/08
normandie_2012/02/08,-1,-4,31,89,8,57,9:46:0,normandie,2012/02/08
pays-de-la-loire_2012/02/08,-3,-8,21,86,10,33,9:55:0,pays-de-la-loire,2012/02/08
picardie_2012/02/08,-3,-7,25,93,10,55,9:41:0,picardie,2012/02/08
poitou-charentes_2012/02/08,-3,-6,27,94,9.25,48,10:0:0,poitou-charentes,2012/02/08
rh-ne-alpes_2012/02/08,-7,-10,12,81,9,17,10:2:0,rh-ne-alpes,2012/02/08
provence-alpes-c-te-d-azur_2012/02/08,2,-2,23,68,10,31,10:12:0,provence-alpes-c-te-d-azur,2012/02/08
alsace_2012/02/09,-5,-7,12,67,9.875,20,9:52:0,alsace,2012/02/09
aquitaine_2012/02/09,0,-7,9,59,10,8,10:9:0,aquitaine,2012/02/09
ardeche_2012/02/09,-2,-7,24,78,10,17,10:9:0,ardeche,2012/02/09
auvergne_2012/02/09,-5,-10,15,87,9,11,10:4:0,auvergne,2012/02/09
bourgogne_2012/02/09,-2,-7,21,62,10,24,9:57:0,bourgogne,2012/02/09
bretagne_2012/02/09,3,-4,14,92,10,28,9:54:0,bretagne,2012/02/09
centre_2012/02/09,-1,-7,13,86,10,20,9:55:0,centre,2012/02/09
champagne-ardenne_2012/02/09,-1,-7,18,67,10,32,9:49:0,champagne-ardenne,2012/02/09
corse_2012/02/09,6,5,12,69,10,8,10:20:0,corse,2012/02/09
franche-comte_2012/02/09,-4,-8,16,63,10,23,9:58:0,franche-comte,2012/02/09
ile-de-re_2012/02/09,0,-6,17,86,10,9,10:3:0,ile-de-re,2012/02/09
ile-de-france_2012/02/09,-1,-7,15,78,10,25,9:50:0,ile-de-france,2012/02/09
languedoc-roussillon_2012/02/09,7,0,26,58,10,14,10:14:0,languedoc-roussillon,2012/02/09
limousin_2012/02/09,-2,-9,17,95,9,13,10:4:0,limousin,2012/02/09
lorraine_2012/02/09,-4,-9,14,79,10,25,9:50:0,lorraine,2012/02/09
midi-pyrenees_2012/02/09,-2,-9,16,91,8,30,10:13:0,midi-pyrenees,2012/02/09
nord-pas-de-calais_2012/02/09,-2,-7,13,73,10,36,9:43:0,nord-pas-de-calais,2012/02/09
normandie_2012/02/09,1,-1,18,87,10,29,9:49:0,normandie,2012/02/09
pays-de-la-loire_2012/02/09,0,-8,12,81,10,14,9:59:0,pays-de-la-loire,2012/02/09
picardie_2012/02/09,-2,-8,14,88,10,35,9:45:0,picardie,2012/02/09
poitou-charentes_2012/02/09,0,-6,17,85,10,9,10:3:0,poitou-charentes,2012/02/09
rh-ne-alpes_2012/02/09,-3,-8,15,80,10,13,10:4:0,rh-ne-alpes,2012/02/09
provence-alpes-c-te-d-azur_2012/02/09,4,0,28,53,10,14,10:14:0,provence-alpes-c-te-d-azur,2012/02/09
alsace_2012/02/10,-5,-7,20,78,8,32,9:55:0,alsace,2012/02/10
aquitaine_2012/02/10,1,-4,14,70,10,21,10:11:0,aquitaine,2012/02/10
ardeche_2012/02/10,-3,-7,30,73,9.75,5,10:12:0,ardeche,2012/02/10
auvergne_2012/02/10,-6,-10,18,93,10,34,10:7:0,auvergne,2012/02/10
bourgogne_2012/02/10,-3,-6,35,71,10,2,10:1:0,bourgogne,2012/02/10
bretagne_2012/02/10,0,-6,14,86,9,33,9:58:0,bretagne,2012/02/10
centre_2012/02/10,-1,-6,19,79,10,10,9:58:0,centre,2012/02/10
champagne-ardenne_2012/02/10,-1,-5,18,74,9,7,9:51:0,champagne-ardenne,2012/02/10
corse_2012/02/10,5,2,38,79,9.25,39,10:22:0,corse,2012/02/10
franche-comte_2012/02/10,-4,-7,38,74,10,7,10:1:0,franche-comte,2012/02/10
ile-de-re_2012/02/10,0,-3,23,84,10,22,10:6:0,ile-de-re,2012/02/10
ile-de-france_2012/02/10,-1,-5,18,76,8,11,9:54:0,ile-de-france,2012/02/10
languedoc-roussillon_2012/02/10,4,0,31,56,10,4,10:16:0,languedoc-roussillon,2012/02/10
limousin_2012/02/10,-3,-8,22,91,10,8,10:7:0,limousin,2012/02/10
lorraine_2012/02/10,-5,-7,26,92,10,33,9:52:0,lorraine,2012/02/10
