,TempMax_Deg,TempMin_Deg,Wind_kmh,Wet_percent,Visibility_km,CloudCoverage_percent,Dayduration_hour,region,day
corse_2014/03/04,8,6,24,90,9.75,74,11:22:0,corse,2014/03/04
franche-comte_2014/03/04,7,4,15,90,9.625,69,11:14:0,franche-comte,2014/03/04
ile-de-re_2014/03/04,11,8,20,90,9.625,45,11:16:0,ile-de-re,2014/03/04
ile-de-france_2014/03/04,10,5,12,87,6.75,58,11:11:0,ile-de-france,2014/03/04
languedoc-roussillon_2014/03/04,12,9,42,62,10,18,11:21:0,languedoc-roussillon,2014/03/04
limousin_2014/03/04,8,3,14,96,8.375,84,11:16:0,limousin,2014/03/04
lorraine_2014/03/04,9,6,13,71,10,31,11:11:0,lorraine,2014/03/04
midi-pyrenees_2014/03/04,9,5,25,91,9,77,11:20:0,midi-pyrenees,2014/03/04
nord-pas-de-calais_2014/03/04,10,6,15,90,7,39,11:8:0,nord-pas-de-calais,2014/03/04
normandie_2014/03/04,10,8,16,79,9.875,51,11:11:0,normandie,2014/03/04
pays-de-la-loire_2014/03/04,11,8,15,83,9.875,52,11:15:0,pays-de-la-loire,2014/03/04
picardie_2014/03/04,10,3,15,92,7,38,11:10:0,picardie,2014/03/04
poitou-charentes_2014/03/04,11,9,19,72,9.625,45,11:16:0,poitou-charentes,2014/03/04
rh-ne-alpes_2014/03/04,7,4,23,86,8.25,60,11:18:0,rh-ne-alpes,2014/03/04
provence-alpes-c-te-d-azur_2014/03/04,11,7,51,70,10,15,11:21:0,provence-alpes-c-te-d-azur,2014/03/04
alsace_2014/03/05,10,7,11,70,10,19,11:15:0,alsace,2014/03/05
aquitaine_2014/03/05,15,8,11,88,6.75,49,11:21:0,aquitaine,2014/03/05
ardeche_2014/03/05,10,6,24,80,9,24,11:21:0,ardeche,2014/03/05
auvergne_2014/03/05,8,3,21,86,6.75,38,11:19:0,auvergne,2014/03/05
bourgogne_2014/03/05,11,7,22,77,10,24,11:17:0,bourgogne,2014/03/05
bretagne_2014/03/05,13,4,6,86,7.75,25,11:16:0,bretagne,2014/03/05
centre_2014/03/05,12,7,12,77,10,16,11:17:0,centre,2014/03/05
champagne-ardenne_2014/03/05,11,6,11,77,10,9,11:14:0,champagne-ardenne,2014/03/05
corse_2014/03/05,11,9,17,78,8.75,47,11:26:0,corse,2014/03/05
franche-comte_2014/03/05,10,6,22,80,10,21,11:17:0,franche-comte,2014/03/05
ile-de-re_2014/03/05,13,9,17,80,9,29,11:19:0,ile-de-re,2014/03/05
ile-de-france_2014/03/05,11,6,10,82,10,17,11:15:0,ile-de-france,2014/03/05
languedoc-roussillon_2014/03/05,14,10,31,63,10,4,11:24:0,languedoc-roussillon,2014/03/05
limousin_2014/03/05,11,5,18,85,8.75,28,11:20:0,limousin,2014/03/05
lorraine_2014/03/05,10,6,12,73,10,9,11:14:0,lorraine,2014/03/05
midi-pyrenees_2014/03/05,13,6,14,90,7.75,40,11:23:0,midi-pyrenees,2014/03/05
nord-pas-de-calais_2014/03/05,11,7,9,81,10,12,11:12:0,nord-pas-de-calais,2014/03/05
normandie_2014/03/05,11,8,6,74,10,7,11:15:0,normandie,2014/03/05
pays-de-la-loire_2014/03/05,13,7,10,86,9,30,11:18:0,pays-de-la-loire,2014/03/05
picardie_2014/03/05,11,3,9,91,10,8,11:14:0,picardie,2014/03/05
poitou-charentes_2014/03/05,13,9,17,80,9,29,11:19:0,poitou-charentes,2014/03/05
rh-ne-alpes_2014/03/05,11,6,26,80,8,41,11:21:0,rh-ne-alpes,2014/03/05
provence-alpes-c-te-d-azur_2014/03/05,14,9,24,68,10,7,11:23:0,provence-alpes-c-te-d-azur,2014/03/05
alsace_2014/03/06,11,6,13,76,9,3,11:19:0,alsace,2014/03/06
aquitaine_2014/03/06,15,9,9,68,10,6,11:24:0,aquitaine,2014/03/06
ardeche_2014/03/06,11,5,15,81,10,6,11:24:0,ardeche,2014/03/06
auvergne_2014/03/06,9,3,14,90,8,3,11:23:0,auvergne,2014/03/06
bourgogne_2014/03/06,11,6,16,74,10,3,11:21:0,bourgogne,2014/03/06
bretagne_2014/03/06,14,7,13,89,10,7,11:19:0,bretagne,2014/03/06
centre_2014/03/06,13,7,8,70,10,5,11:20:0,centre,2014/03/06
champagne-ardenne_2014/03/06,12,6,8,71,10,4,11:17:0,champagne-ardenne,2014/03/06
corse_2014/03/06,13,11,21,68,9.75,28,11:29:0,corse,2014/03/06
franche-comte_2014/03/06,10,6,20,75,10,4,11:21:0,franche-comte,2014/03/06
ile-de-re_2014/03/06,13,9,10,76,10,6,11:23:0,ile-de-re,2014/03/06
ile-de-france_2014/03/06,13,7,7,72,10,6,11:18:0,ile-de-france,2014/03/06
languedoc-roussillon_2014/03/06,15,10,30,67,10,1,11:27:0,languedoc-roussillon,2014/03/06
limousin_2014/03/06,13,6,14,79,10,8,11:23:0,limousin,2014/03/06
lorraine_2014/03/06,11,5,12,80,9,3,11:18:0,lorraine,2014/03/06
midi-pyrenees_2014/03/06,13,5,6,82,9,1,11:26:0,midi-pyrenees,2014/03/06
nord-pas-de-calais_2014/03/06,13,7,14,73,10,13,11:16:0,nord-pas-de-calais,2014/03/06
normandie_2014/03/06,13,8,15,72,10,9,11:18:0,normandie,2014/03/06
pays-de-la-loire_2014/03/06,14,9,9,79,10,6,11:21:0,pays-de-la-loire,2014/03/06
picardie_2014/03/06,13,6,13,78,10,12,11:17:0,picardie,2014/03/06
poitou-charentes_2014/03/06,13,9,10,76,10,6,11:23:0,poitou-charentes,2014/03/06
rh-ne-alpes_2014/03/06,11,5,13,79,10,12,11:24:0,rh-ne-alpes,2014/03/06
provence-alpes-c-te-d-azur_2014/03/06,15,10,22,64,10,9,11:26:0,provence-alpes-c-te-d-azur,2014/03/06
alsace_2014/03/07,12,8,6,65,10,3,11:23:0,alsace,2014/03/07
aquitaine_2014/03/07,17,10,7,64,10,9,11:28:0,aquitaine,2014/03/07
ardeche_2014/03/07,16,8,10,71,10,0,11:28:0,ardeche,2014/03/07
auvergne_2014/03/07,12,3,9,83,10,1,11:26:0,auvergne,2014/03/07
bourgogne_2014/03/07,12,7,6,65,10,3,11:24:0,bourgogne,2014/03/07
bretagne_2014/03/07,15,8,7,85,9,35,11:23:0,bretagne,2014/03/07
centre_2014/03/07,14,8,7,68,10,26,11:24:0,centre,2014/03/07
champagne-ardenne_2014/03/07,13,7,7,69,10,12,11:21:0,champagne-ardenne,2014/03/07
corse_2014/03/07,14,12,12,66,10,7,11:31:0,corse,2014/03/07
franche-comte_2014/03/07,11,7,6,66,10,3,11:24:0,franche-comte,2014/03/07
ile-de-re_2014/03/07,14,9,8,78,10,11,11:26:0,ile-de-re,2014/03/07
ile-de-france_2014/03/07,14,7,10,77,10,12,11:22:0,ile-de-france,2014/03/07
languedoc-roussillon_2014/03/07,16,11,12,59,10,0,11:30:0,languedoc-roussillon,2014/03/07
limousin_2014/03/07,13,6,10,77,10,10,11:27:0,limousin,2014/03/07
lorraine_2014/03/07,12,7,5,69,10,15,11:21:0,lorraine,2014/03/07
midi-pyrenees_2014/03/07,15,6,8,79,10,0,11:29:0,midi-pyrenees,2014/03/07
nord-pas-de-calais_2014/03/07,13,7,17,71,9,27,11:19:0,nord-pas-de-calais,2014/03/07
normandie_2014/03/07,12,8,18,79,10,39,11:22:0,normandie,2014/03/07
pays-de-la-loire_2014/03/07,15,9,5,79,10,21,11:24:0,pays-de-la-loire,2014/03/07
picardie_2014/03/07,13,6,15,95,9,25,11:21:0,picardie,2014/03/07
poitou-charentes_2014/03/07,14,9,6,71,10,11,11:26:0,poitou-charentes,2014/03/07
rh-ne-alpes_2014/03/07,13,7,10,80,10,1,11:27:0,rh-ne-alpes,2014/03/07
provence-alpes-c-te-d-azur_2014/03/07,16,12,21,60,10,2,11:30:0,provence-alpes-c-te-d-azur,2014/03/07
alsace_2014/03/08,14,9,11,64,10,5,11:26:0,alsace,2014/03/08
aquitaine_2014/03/08,19,10,12,58,10,2,11:31:0,aquitaine,2014/03/08
ardeche_2014/03/08,15,7,10,84,10,3,11:31:0,ardeche,2014/03/08
auvergne_2014/03/08,13,6,11,84,10,3,11:30:0,auvergne,2014/03/08
bourgogne_2014/03/08,14,9,23,66,10,1,11:28:0,bourgogne,2014/03/08
bretagne_2014/03/08,16,8,20,89,10,0,11:26:0,bretagne,2014/03/08
centre_2014/03/08,17,8,15,59,10,2,11:27:0,centre,2014/03/08
champagne-ardenne_2014/03/08,15,9,19,68,10,7,11:25:0,champagne-ardenne,2014/03/08
corse_2014/03/08,14,12,15,65,9.875,8,11:34:0,corse,2014/03/08
franche-comte_2014/03/08,14,9,24,65,10,2,11:28:0,franche-comte,2014/03/08
ile-de-re_2014/03/08,16,9,22,78,10,2,11:29:0,ile-de-re,2014/03/08
ile-de-france_2014/03/08,16,8,16,73,10,4,11:26:0,ile-de-france,2014/03/08
languedoc-roussillon_2014/03/08,16,12,14,72,10,1,11:33:0,languedoc-roussillon,2014/03/08
limousin_2014/03/08,18,9,11,77,10,2,11:30:0,limousin,2014/03/08
lorraine_2014/03/08,14,8,19,69,10,5,11:25:0,lorraine,2014/03/08
midi-pyrenees_2014/03/08,18,10,21,59,10,4,11:33:0,midi-pyrenees,2014/03/08
nord-pas-de-calais_2014/03/08,16,8,19,74,9,12,11:24:0,nord-pas-de-calais,2014/03/08
normandie_2014/03/08,15,9,22,66,10,3,11:25:0,normandie,2014/03/08
pays-de-la-loire_2014/03/08,17,9,19,63,10,1,11:28:0,pays-de-la-loire,2014/03/08
picardie_2014/03/08,15,8,19,80,9,7,11:25:0,picardie,2014/03/08
poitou-charentes_2014/03/08,16,9,22,65,10,2,11:30:0,poitou-charentes,2014/03/08
rh-ne-alpes_2014/03/08,13,5,10,86,9,3,11:30:0,rh-ne-alpes,2014/03/08
provence-alpes-c-te-d-azur_2014/03/08,16,13,14,62,10,2,11:33:0,provence-alpes-c-te-d-azur,2014/03/08
alsace_2014/03/09,16,9,10,50,10,2,11:30:0,alsace,2014/03/09
aquitaine_2014/03/09,21,12,15,53,10,0,11:34:0,aquitaine,2014/03/09
ardeche_2014/03/09,16,6,8,74,10,0,11:33:0,ardeche,2014/03/09
auvergne_2014/03/09,16,6,10,79,10,0,11:33:0,auvergne,2014/03/09
bourgogne_2014/03/09,16,11,7,71,10,0,11:31:0,bourgogne,2014/03/09
bretagne_2014/03/09,18,9,21,87,10,,11:30:0,bretagne,2014/03/09
centre_2014/03/09,18,11,13,64,10,0,11:31:0,centre,2014/03/09
champagne-ardenne_2014/03/09,17,10,10,71,10,2,11:29:0,champagne-ardenne,2014/03/09
corse_2014/03/09,13,11,14,62,10,3,11:37:0,corse,2014/03/09
franche-comte_2014/03/09,15,11,4,64,10,1,11:31:0,franche-comte,2014/03/09
ile-de-re_2014/03/09,17,11,31,72,10,0,11:33:0,ile-de-re,2014/03/09
ile-de-france_2014/03/09,19,11,12,79,10,1,11:29:0,ile-de-france,2014/03/09
languedoc-roussillon_2014/03/09,15,12,10,62,10,1,11:35:0,languedoc-roussillon,2014/03/09
limousin_2014/03/09,18,8,23,75,10,0,11:32:0,limousin,2014/03/09
lorraine_2014/03/09,15,9,13,60,10,6,11:29:0,lorraine,2014/03/09
midi-pyrenees_2014/03/09,19,11,25,62,10,0,11:35:0,midi-pyrenees,2014/03/09
nord-pas-de-calais_2014/03/09,18,11,20,71,10,7,11:28:0,nord-pas-de-calais,2014/03/09
normandie_2014/03/09,16,10,28,63,10,0,11:29:0,normandie,2014/03/09
pays-de-la-loire_2014/03/09,18,11,24,66,10,0,11:31:0,pays-de-la-loire,2014/03/09
picardie_2014/03/09,18,10,19,83,10,5,11:29:0,picardie,2014/03/09
poitou-charentes_2014/03/09,17,11,31,61,10,0,11:33:0,poitou-charentes,2014/03/09
rh-ne-alpes_2014/03/09,16,8,8,79,10,0,11:33:0,rh-ne-alpes,2014/03/09
provence-alpes-c-te-d-azur_2014/03/09,15,12,11,54,10,1,11:35:0,provence-alpes-c-te-d-azur,2014/03/09
alsace_2014/03/10,14,9,14,62,10,2,11:33:0,alsace,2014/03/10
aquitaine_2014/03/10,20,11,10,57,10,0,11:37:0,aquitaine,2014/03/10
ardeche_2014/03/10,16,9,10,82,10,7,11:37:0,ardeche,2014/03/10
auvergne_2014/03/10,14,8,16,90,9,0,11:36:0,auvergne,2014/03/10
bourgogne_2014/03/10,15,12,15,64,10,1,11:35:0,bourgogne,2014/03/10
bretagne_2014/03/10,16,11,13,90,10,0,11:33:0,bretagne,2014/03/10
centre_2014/03/10,18,12,21,74,10,0,11:34:0,centre,2014/03/10
champagne-ardenne_2014/03/10,17,10,17,68,10,0,11:33:0,champagne-ardenne,2014/03/10
corse_2014/03/10,13,10,11,69,9.375,25,11:39:0,corse,2014/03/10
franche-comte_2014/03/10,15,11,12,63,10,1,11:35:0,franche-comte,2014/03/10
ile-de-re_2014/03/10,17,12,12,77,10,0,11:36:0,ile-de-re,2014/03/10
ile-de-france_2014/03/10,18,12,22,76,10,1,11:33:0,ile-de-france,2014/03/10
languedoc-roussillon_2014/03/10,18,13,18,64,10,13,11:39:0,languedoc-roussillon,2014/03/10
limousin_2014/03/10,17,10,18,91,9,0,11:36:0,limousin,2014/03/10
lorraine_2014/03/10,15,9,15,66,10,0,11:32:0,lorraine,2014/03/10
midi-pyrenees_2014/03/10,18,12,16,70,10,5,11:38:0,midi-pyrenees,2014/03/10
nord-pas-de-calais_2014/03/10,17,12,21,66,10,11,11:31:0,nord-pas-de-calais,2014/03/10
normandie_2014/03/10,13,10,20,73,10,10,11:33:0,normandie,2014/03/10
pays-de-la-loire_2014/03/10,18,13,9,68,10,0,11:34:0,pays-de-la-loire,2014/03/10
picardie_2014/03/10,17,7,22,97,10,9,11:33:0,picardie,2014/03/10
poitou-charentes_2014/03/10,17,12,10,61,10,0,11:35:0,poitou-charentes,2014/03/10
rh-ne-alpes_2014/03/10,16,10,12,79,10,3,11:37:0,rh-ne-alpes,2014/03/10
provence-alpes-c-te-d-azur_2014/03/10,15,12,10,57,10,20,11:38:0,provence-alpes-c-te-d-azur,2014/03/10
alsace_2014/03/11,14,10,18,57,10,10,11:37:0,alsace,2014/03/11
aquitaine_2014/03/11,19,12,10,75,9,8,11:40:0,aquitaine,2014/03/11
ardeche_2014/03/11,16,8,6,90,9,24,11:40:0,ardeche,2014/03/11
auvergne_2014/03/11,12,6,12,87,7,29,11:40:0,auvergne,2014/03/11
bourgogne_2014/03/11,15,10,21,64,10,19,11:38:0,bourgogne,2014/03/11
bretagne_2014/03/11,16,7,18,91,10,27,11:37:0,bretagne,2014/03/11
centre_2014/03/11,16,9,21,80,10,26,11:38:0,centre,2014/03/11
champagne-ardenne_2014/03/11,16,10,18,75,10,5,11:36:0,champagne-ardenne,2014/03/11
corse_2014/03/11,11,7,10,67,9,48,11:43:0,corse,2014/03/11
franche-comte_2014/03/11,14,9,21,62,10,17,11:38:0,franche-comte,2014/03/11
ile-de-re_2014/03/11,16,10,23,86,10,18,11:39:0,ile-de-re,2014/03/11
ile-de-france_2014/03/11,15,9,21,85,10,33,11:36:0,ile-de-france,2014/03/11
languedoc-roussillon_2014/03/11,15,12,10,69,10,22,11:42:0,languedoc-roussillon,2014/03/11
limousin_2014/03/11,16,9,18,80,8,13,11:39:0,limousin,2014/03/11
lorraine_2014/03/11,15,10,21,57,10,4,11:36:0,lorraine,2014/03/11
midi-pyrenees_2014/03/11,17,9,9,86,10,22,11:41:0,midi-pyrenees,2014/03/11
nord-pas-de-calais_2014/03/11,13,7,19,88,10,33,11:35:0,nord-pas-de-calais,2014/03/11
normandie_2014/03/11,11,8,28,89,10,31,11:36:0,normandie,2014/03/11
pays-de-la-loire_2014/03/11,16,7,20,91,10,20,11:38:0,pays-de-la-loire,2014/03/11
picardie_2014/03/11,13,7,20,92,10,32,11:36:0,picardie,2014/03/11
poitou-charentes_2014/03/11,16,10,23,86,10,18,11:39:0,poitou-charentes,2014/03/11
rh-ne-alpes_2014/03/11,13,7,6,87,8,18,11:40:0,rh-ne-alpes,2014/03/11
provence-alpes-c-te-d-azur_2014/03/11,15,12,8,63,10,24,11:42:0,provence-alpes-c-te-d-azur,2014/03/11
alsace_2014/03/12,16,9,8,58,10,0,11:40:0,alsace,2014/03/12
aquitaine_2014/03/12,20,13,9,70,10,29,11:43:0,aquitaine,2014/03/12
ardeche_2014/03/12,15,8,8,90,8,14,11:43:0,ardeche,2014/03/12
auvergne_2014/03/12,16,9,6,81,10,10,11:42:0,auvergne,2014/03/12
bourgogne_2014/03/12,16,9,6,63,10,0,11:42:0,bourgogne,2014/03/12
bretagne_2014/03/12,16,9,10,84,8,18,11:41:0,bretagne,2014/03/12
centre_2014/03/12,16,9,12,63,10,5,11:41:0,centre,2014/03/12
champagne-ardenne_2014/03/12,16,10,12,63,10,0,11:40:0,champagne-ardenne,2014/03/12
corse_2014/03/12,13,11,10,60,10,16,11:46:0,corse,2014/03/12
franche-comte_2014/03/12,15,10,6,65,10,0,11:42:0,franche-comte,2014/03/12
ile-de-re_2014/03/12,15,10,12,85,10,22,11:42:0,ile-de-re,2014/03/12
ile-de-france_2014/03/12,16,10,13,79,10,2,11:40:0,ile-de-france,2014/03/12
languedoc-roussillon_2014/03/12,15,12,10,67,10,3,11:45:0,languedoc-roussillon,2014/03/12
limousin_2014/03/12,16,6,9,91,10,16,11:42:0,limousin,2014/03/12
lorraine_2014/03/12,15,9,18,63,10,0,11:40:0,lorraine,2014/03/12
midi-pyrenees_2014/03/12,17,10,26,62,10,16,11:45:0,midi-pyrenees,2014/03/12
nord-pas-de-calais_2014/03/12,17,9,12,73,9,2,11:39:0,nord-pas-de-calais,2014/03/12
normandie_2014/03/12,14,9,17,79,10,13,11:40:0,normandie,2014/03/12
pays-de-la-loire_2014/03/12,17,10,11,85,9,10,11:41:0,pays-de-la-loire,2014/03/12
picardie_2014/03/12,17,9,13,88,9,1,11:40:0,picardie,2014/03/12
poitou-charentes_2014/03/12,15,11,12,77,10,22,11:42:0,poitou-charentes,2014/03/12
rh-ne-alpes_2014/03/12,16,8,8,89,10,2,11:43:0,rh-ne-alpes,2014/03/12
provence-alpes-c-te-d-azur_2014/03/12,15,12,14,66,10,4,11:45:0,provence-alpes-c-te-d-azur,2014/03/12
alsace_2014/03/13,16,12,7,54,10,3,11:44:0,alsace,2014/03/13
aquitaine_2014/03/13,19,12,12,48,10,1,11:47:0,aquitaine,2014/03/13
ardeche_2014/03/13,17,9,3,87,10,6,11:47:0,ardeche,2014/03/13
auvergne_2014/03/13,15,8,10,88,7.75,14,11:45:0,auvergne,2014/03/13
bourgogne_2014/03/13,16,12,8,74,10,4,11:45:0,bourgogne,2014/03/13
bretagne_2014/03/13,17,7,5,89,10,5,11:44:0,bretagne,2014/03/13
centre_2014/03/13,17,13,6,64,10,3,11:45:0,centre,2014/03/13
champagne-ardenne_2014/03/13,17,11,6,61,10,0,11:44:0,champagne-ardenne,2014/03/13
corse_2014/03/13,14,12,7,56,10,3,11:48:0,corse,2014/03/13
franche-comte_2014/03/13,16,12,8,75,10,4,11:45:0,franche-comte,2014/03/13
ile-de-re_2014/03/13,15,12,13,69,10,1,11:45:0,ile-de-re,2014/03/13
ile-de-france_2014/03/13,18,10,6,78,10,0,11:43:0,ile-de-france,2014/03/13
languedoc-roussillon_2014/03/13,16,13,8,61,10,11,11:47:0,languedoc-roussillon,2014/03/13
limousin_2014/03/13,17,11,12,84,10,11,11:46:0,limousin,2014/03/13
lorraine_2014/03/13,16,11,5,61,10,1,11:44:0,lorraine,2014/03/13
midi-pyrenees_2014/03/13,17,10,18,66,10,6,11:47:0,midi-pyrenees,2014/03/13
nord-pas-de-calais_2014/03/13,17,11,7,63,10,0,11:42:0,nord-pas-de-calais,2014/03/13
normandie_2014/03/13,15,11,5,76,10,0,11:43:0,normandie,2014/03/13
pays-de-la-loire_2014/03/13,17,13,9,79,10,1,11:45:0,pays-de-la-loire,2014/03/13
picardie_2014/03/13,17,8,10,87,10,0,11:44:0,picardie,2014/03/13
poitou-charentes_2014/03/13,15,12,13,60,10,1,11:46:0,poitou-charentes,2014/03/13
rh-ne-alpes_2014/03/13,16,10,8,85,10,13,11:46:0,rh-ne-alpes,2014/03/13
provence-alpes-c-te-d-azur_2014/03/13,15,12,8,63,10,6,11:47:0,provence-alpes-c-te-d-azur,2014/03/13
alsace_2014/03/14,17,13,6,49,10,2,11:47:0,alsace,2014/03/14
aquitaine_2014/03/14,20,14,13,66,10,3,11:50:0,aquitaine,2014/03/14
ardeche_2014/03/14,17,10,7,87,10,6,11:50:0,ardeche,2014/03/14
auvergne_2014/03/14,15,8,7,86,7,1,11:49:0,auvergne,2014/03/14
bourgogne_2014/03/14,17,13,7,64,10,2,11:49:0,bourgogne,2014/03/14
bretagne_2014/03/14,15,9,14,92,9,8,11:48:0,bretagne,2014/03/14
centre_2014/03/14,18,12,7,70,10,2,11:48:0,centre,2014/03/14
champagne-ardenne_2014/03/14,17,11,9,63,10,3,11:47:0,champagne-ardenne,2014/03/14
corse_2014/03/14,15,13,6,55,10,7,11:51:0,corse,2014/03/14
franche-comte_2014/03/14,16,12,8,64,10,2,11:49:0,franche-comte,2014/03/14
ile-de-re_2014/03/14,16,12,18,82,10,2,11:49:0,ile-de-re,2014/03/14
ile-de-france_2014/03/14,18,10,9,75,10,2,11:47:0,ile-de-france,2014/03/14
languedoc-roussillon_2014/03/14,17,14,12,73,10,6,11:50:0,languedoc-roussillon,2014/03/14
limousin_2014/03/14,17,11,13,90,9,2,11:49:0,limousin,2014/03/14
lorraine_2014/03/14,17,11,9,58,10,2,11:47:0,lorraine,2014/03/14
midi-pyrenees_2014/03/14,19,12,10,71,10,8,11:50:0,midi-pyrenees,2014/03/14
nord-pas-de-calais_2014/03/14,16,9,10,76,9,15,11:47:0,nord-pas-de-calais,2014/03/14
normandie_2014/03/14,13,11,14,81,10,20,11:47:0,normandie,2014/03/14
pays-de-la-loire_2014/03/14,17,13,13,76,10,4,11:48:0,pays-de-la-loire,2014/03/14
picardie_2014/03/14,16,7,15,91,9,8,11:47:0,picardie,2014/03/14
poitou-charentes_2014/03/14,16,13,17,73,10,2,11:49:0,poitou-charentes,2014/03/14
rh-ne-alpes_2014/03/14,16,11,9,83,10,4,11:49:0,rh-ne-alpes,2014/03/14
provence-alpes-c-te-d-azur_2014/03/14,17,14,9,62,10,6,11:50:0,provence-alpes-c-te-d-azur,2014/03/14
alsace_2014/03/15,10,9,19,71,10,52,11:51:0,alsace,2014/03/15
aquitaine_2014/03/15,15,11,13,83,7.75,33,11:53:0,aquitaine,2014/03/15
ardeche_2014/03/15,16,10,29,67,10,13,11:53:0,ardeche,2014/03/15
auvergne_2014/03/15,13,7,18,83,7,29,11:52:0,auvergne,2014/03/15
bourgogne_2014/03/15,12,10,18,76,10,41,11:52:0,bourgogne,2014/03/15
bretagne_2014/03/15,15,10,17,87,9,40,11:51:0,bretagne,2014/03/15
centre_2014/03/15,15,8,17,82,6.5,47,11:52:0,centre,2014/03/15
champagne-ardenne_2014/03/15,12,9,21,77,10,61,11:51:0,champagne-ardenne,2014/03/15
corse_2014/03/15,14,13,15,59,10,13,11:54:0,corse,2014/03/15
franche-comte_2014/03/15,12,11,17,74,10,30,11:52:0,franche-comte,2014/03/15
ile-de-re_2014/03/15,13,8,17,88,10,21,11:52:0,ile-de-re,2014/03/15
ile-de-france_2014/03/15,15,9,18,76,9,31,11:52:0,ile-de-france,2014/03/15
languedoc-roussillon_2014/03/15,19,15,30,61,10,19,11:54:0,languedoc-roussillon,2014/03/15
limousin_2014/03/15,13,8,13,94,5.5,49,11:53:0,limousin,2014/03/15
lorraine_2014/03/15,9,8,23,82,10,55,11:51:0,lorraine,2014/03/15
midi-pyrenees_2014/03/15,14,10,24,82,10,42,11:53:0,midi-pyrenees,2014/03/15
nord-pas-de-calais_2014/03/15,13,10,25,74,10,42,11:51:0,nord-pas-de-calais,2014/03/15
normandie_2014/03/15,13,9,24,87,10,33,11:51:0,normandie,2014/03/15
pays-de-la-loire_2014/03/15,16,9,12,89,5.25,57,11:52:0,pays-de-la-loire,2014/03/15
picardie_2014/03/15,13,8,23,94,10,35,11:51:0,picardie,2014/03/15
poitou-charentes_2014/03/15,13,8,15,85,10,21,11:52:0,poitou-charentes,2014/03/15
rh-ne-alpes_2014/03/15,15,9,25,82,10,23,11:52:0,rh-ne-alpes,2014/03/15
provence-alpes-c-te-d-azur_2014/03/15,18,13,35,72,10,11,11:53:0,provence-alpes-c-te-d-azur,2014/03/15
alsace_2014/03/16,15,10,18,73,10,40,11:54:0,alsace,2014/03/16
aquitaine_2014/03/16,16,11,13,83,5.25,46,11:57:0,aquitaine,2014/03/16
ardeche_2014/03/16,17,11,24,75,10,6,11:56:0,ardeche,2014/03/16
auvergne_2014/03/16,15,8,14,87,5.75,29,11:56:0,auvergne,2014/03/16
bourgogne_2014/03/16,16,9,10,81,8,13,11:55:0,bourgogne,2014/03/16
bretagne_2014/03/16,16,10,17,90,6.75,27,11:56:0,bretagne,2014/03/16
centre_2014/03/16,17,9,13,80,7.75,25,11:55:0,centre,2014/03/16
champagne-ardenne_2014/03/16,16,9,18,88,6.5,36,11:54:0,champagne-ardenne,2014/03/16
corse_2014/03/16,16,14,9,69,10,8,11:57:0,corse,2014/03/16
franche-comte_2014/03/16,15,10,10,73,9,18,11:55:0,franche-comte,2014/03/16
ile-de-re_2014/03/16,14,10,18,89,10,12,11:56:0,ile-de-re,2014/03/16
ile-de-france_2014/03/16,17,10,17,83,6.5,34,11:55:0,ile-de-france,2014/03/16
languedoc-roussillon_2014/03/16,21,15,24,62,10,6,11:57:0,languedoc-roussillon,2014/03/16
limousin_2014/03/16,15,8,13,92,5.25,43,11:56:0,limousin,2014/03/16
lorraine_2014/03/16,13,8,19,89,10,40,11:55:0,lorraine,2014/03/16
midi-pyrenees_2014/03/16,16,9,15,83,10,19,11:57:0,midi-pyrenees,2014/03/16
nord-pas-de-calais_2014/03/16,15,11,21,80,10,13,11:54:0,nord-pas-de-calais,2014/03/16
normandie_2014/03/16,13,10,21,88,10,23,11:55:0,normandie,2014/03/16
pays-de-la-loire_2014/03/16,16,9,15,84,6,9,11:55:0,pays-de-la-loire,2014/03/16
picardie_2014/03/16,15,7,21,91,10,17,11:54:0,picardie,2014/03/16
poitou-charentes_2014/03/16,14,10,18,81,10,12,11:56:0,poitou-charentes,2014/03/16
rh-ne-alpes_2014/03/16,16,10,18,88,8,15,11:56:0,rh-ne-alpes,2014/03/16
provence-alpes-c-te-d-azur_2014/03/16,18,12,20,65,10,19,11:57:0,provence-alpes-c-te-d-azur,2014/03/16
alsace_2014/03/17,17,12,9,76,7.75,20,11:59:0,alsace,2014/03/17
aquitaine_2014/03/17,21,13,8,69,9,5,11:59:0,aquitaine,2014/03/17
ardeche_2014/03/17,20,13,14,68,10,0,11:59:0,ardeche,2014/03/17
auvergne_2014/03/17,18,9,8,88,7,2,11:59:0,auvergne,2014/03/17
bourgogne_2014/03/17,18,12,6,80,6.5,30,11:59:0,bourgogne,2014/03/17
bretagne_2014/03/17,15,7,5,93,5.5,48,11:59:0,bretagne,2014/03/17
centre_2014/03/17,16,10,5,70,10,8,11:59:0,centre,2014/03/17
champagne-ardenne_2014/03/17,13,8,9,81,7,21,11:58:0,champagne-ardenne,2014/03/17
corse_2014/03/17,16,15,11,69,10,0,11:59:0,corse,2014/03/17
franche-comte_2014/03/17,17,12,6,74,6.25,40,11:59:0,franche-comte,2014/03/17
ile-de-re_2014/03/17,15,11,8,83,10,11,11:59:0,ile-de-re,2014/03/17
ile-de-france_2014/03/17,13,7,9,91,9,16,11:59:0,ile-de-france,2014/03/17
