,TempMax_Deg,TempMin_Deg,Wind_kmh,Wet_percent,Visibility_km,CloudCoverage_percent,Dayduration_hour,region,day
centre_2011/03/01,8,3,28,82,10,37,11:2:0,centre,2011/03/01
champagne-ardenne_2011/03/01,9,4,27,82,7.75,19,10:59:0,champagne-ardenne,2011/03/01
corse_2011/03/01,6,5,21,91,8.5,70,11:14:0,corse,2011/03/01
franche-comte_2011/03/01,7,3,24,87,10,38,11:3:0,franche-comte,2011/03/01
ile-de-re_2011/03/01,9,4,25,85,10,25,11:5:0,ile-de-re,2011/03/01
ile-de-france_2011/03/01,8,3,29,91,7.5,44,10:59:0,ile-de-france,2011/03/01
languedoc-roussillon_2011/03/01,13,9,21,63,10,26,11:11:0,languedoc-roussillon,2011/03/01
limousin_2011/03/01,6,2,23,89,8.75,74,11:6:0,limousin,2011/03/01
lorraine_2011/03/01,10,4,24,82,10,15,10:59:0,lorraine,2011/03/01
midi-pyrenees_2011/03/01,6,3,19,94,6.625,89,11:10:0,midi-pyrenees,2011/03/01
nord-pas-de-calais_2011/03/01,7,3,27,89,10,52,10:56:0,nord-pas-de-calais,2011/03/01
normandie_2011/03/01,7,5,35,79,10,74,10:59:0,normandie,2011/03/01
pays-de-la-loire_2011/03/01,9,4,22,82,9,44,11:4:0,pays-de-la-loire,2011/03/01
picardie_2011/03/01,7,1,28,97,10,50,10:58:0,picardie,2011/03/01
poitou-charentes_2011/03/01,9,4,25,85,10,25,11:5:0,poitou-charentes,2011/03/01
rh-ne-alpes_2011/03/01,6,4,22,91,8,78,11:7:0,rh-ne-alpes,2011/03/01
provence-alpes-c-te-d-azur_2011/03/01,12,8,22,80,9.25,63,11:11:0,provence-alpes-c-te-d-azur,2011/03/01
alsace_2011/03/02,8,3,26,51,10,10,11:3:0,alsace,2011/03/02
aquitaine_2011/03/02,6,4,14,84,8.25,73,11:12:0,aquitaine,2011/03/02
ardeche_2011/03/02,6,2,14,82,8,34,11:11:0,ardeche,2011/03/02
auvergne_2011/03/02,2,0,13,87,9.375,61,11:9:0,auvergne,2011/03/02
bourgogne_2011/03/02,8,3,24,65,10,12,11:7:0,bourgogne,2011/03/02
bretagne_2011/03/02,9,3,28,83,10,31,11:5:0,bretagne,2011/03/02
centre_2011/03/02,9,3,30,67,10,33,11:5:0,centre,2011/03/02
champagne-ardenne_2011/03/02,9,4,26,59,10,16,11:3:0,champagne-ardenne,2011/03/02
corse_2011/03/02,9,6,27,84,9.375,57,11:17:0,corse,2011/03/02
franche-comte_2011/03/02,7,3,21,66,10,11,11:7:0,franche-comte,2011/03/02
ile-de-re_2011/03/02,8,4,27,85,10,34,11:8:0,ile-de-re,2011/03/02
ile-de-france_2011/03/02,9,3,29,75,10,33,11:3:0,ile-de-france,2011/03/02
languedoc-roussillon_2011/03/02,12,9,14,63,10,44,11:14:0,languedoc-roussillon,2011/03/02
limousin_2011/03/02,4,2,21,86,8.875,71,11:9:0,limousin,2011/03/02
lorraine_2011/03/02,8,3,33,51,10,10,11:2:0,lorraine,2011/03/02
midi-pyrenees_2011/03/02,6,3,18,94,6.5,92,11:14:0,midi-pyrenees,2011/03/02
nord-pas-de-calais_2011/03/02,8,2,26,83,10,37,10:59:0,nord-pas-de-calais,2011/03/02
normandie_2011/03/02,7,4,36,80,10,29,11:2:0,normandie,2011/03/02
pays-de-la-loire_2011/03/02,9,2,25,84,10,30,11:6:0,pays-de-la-loire,2011/03/02
picardie_2011/03/02,8,1,28,84,10,42,11:1:0,picardie,2011/03/02
poitou-charentes_2011/03/02,8,4,27,85,10,34,11:9:0,poitou-charentes,2011/03/02
rh-ne-alpes_2011/03/02,5,1,13,81,8.625,58,11:10:0,rh-ne-alpes,2011/03/02
provence-alpes-c-te-d-azur_2011/03/02,9,8,9,82,9.125,69,11:14:0,provence-alpes-c-te-d-azur,2011/03/02
alsace_2011/03/03,8,5,14,74,9.125,64,11:7:0,alsace,2011/03/03
aquitaine_2011/03/03,13,10,15,78,8.875,61,11:14:0,aquitaine,2011/03/03
ardeche_2011/03/03,10,5,12,84,9.875,59,11:14:0,ardeche,2011/03/03
auvergne_2011/03/03,8,4,17,85,8.625,60,11:12:0,auvergne,2011/03/03
bourgogne_2011/03/03,8,5,18,82,9.125,59,11:10:0,bourgogne,2011/03/03
bretagne_2011/03/03,10,6,24,85,9.375,66,11:8:0,bretagne,2011/03/03
centre_2011/03/03,10,6,22,79,9.375,58,11:8:0,centre,2011/03/03
champagne-ardenne_2011/03/03,9,5,20,79,9.375,66,11:6:0,champagne-ardenne,2011/03/03
corse_2011/03/03,12,11,19,72,9.5,58,11:19:0,corse,2011/03/03
franche-comte_2011/03/03,7,5,18,82,8.75,62,11:10:0,franche-comte,2011/03/03
ile-de-re_2011/03/03,11,9,25,82,9.75,57,11:12:0,ile-de-re,2011/03/03
ile-de-france_2011/03/03,10,6,22,81,9.375,60,11:6:0,ile-de-france,2011/03/03
languedoc-roussillon_2011/03/03,13,10,21,71,9.875,58,11:17:0,languedoc-roussillon,2011/03/03
limousin_2011/03/03,10,6,18,90,8.25,57,11:13:0,limousin,2011/03/03
lorraine_2011/03/03,7,4,19,81,8.875,69,11:6:0,lorraine,2011/03/03
midi-pyrenees_2011/03/03,12,8,18,82,8.625,57,11:17:0,midi-pyrenees,2011/03/03
nord-pas-de-calais_2011/03/03,8,4,23,80,9.25,61,11:3:0,nord-pas-de-calais,2011/03/03
normandie_2011/03/03,9,6,30,81,9.625,61,11:6:0,normandie,2011/03/03
pays-de-la-loire_2011/03/03,11,8,24,82,9.5,66,11:10:0,pays-de-la-loire,2011/03/03
picardie_2011/03/03,8,4,24,88,8.625,66,11:5:0,picardie,2011/03/03
poitou-charentes_2011/03/03,11,9,25,79,9.75,57,11:12:0,poitou-charentes,2011/03/03
rh-ne-alpes_2011/03/03,10,5,15,85,8.375,64,11:14:0,rh-ne-alpes,2011/03/03
provence-alpes-c-te-d-azur_2011/03/03,13,10,29,73,9.625,53,11:17:0,provence-alpes-c-te-d-azur,2011/03/03
alsace_2011/03/04,8,5,13,74,8.875,57,11:11:0,alsace,2011/03/04
aquitaine_2011/03/04,11,9,22,82,9.125,65,11:17:0,aquitaine,2011/03/04
ardeche_2011/03/04,7,5,18,88,8.25,64,11:17:0,ardeche,2011/03/04
auvergne_2011/03/04,6,3,20,90,8.375,62,11:16:0,auvergne,2011/03/04
bourgogne_2011/03/04,7,5,20,78,8.75,57,11:12:0,bourgogne,2011/03/04
bretagne_2011/03/04,9,5,25,84,9.375,65,11:12:0,bretagne,2011/03/04
centre_2011/03/04,9,5,19,85,8.75,65,11:12:0,centre,2011/03/04
champagne-ardenne_2011/03/04,8,5,19,83,8.625,67,11:10:0,champagne-ardenne,2011/03/04
corse_2011/03/04,10,8,18,78,9.625,63,11:22:0,corse,2011/03/04
franche-comte_2011/03/04,7,5,16,79,8.25,57,11:14:0,franche-comte,2011/03/04
ile-de-re_2011/03/04,10,8,26,80,9.625,56,11:15:0,ile-de-re,2011/03/04
ile-de-france_2011/03/04,8,5,19,85,8.375,63,11:10:0,ile-de-france,2011/03/04
languedoc-roussillon_2011/03/04,12,10,27,74,9.625,61,11:20:0,languedoc-roussillon,2011/03/04
limousin_2011/03/04,8,4,20,90,7.875,68,11:16:0,limousin,2011/03/04
lorraine_2011/03/04,7,4,18,77,8.375,66,11:9:0,lorraine,2011/03/04
midi-pyrenees_2011/03/04,10,7,24,89,8.875,68,11:19:0,midi-pyrenees,2011/03/04
nord-pas-de-calais_2011/03/04,7,5,20,85,8.75,58,11:7:0,nord-pas-de-calais,2011/03/04
normandie_2011/03/04,8,6,23,81,9.875,65,11:10:0,normandie,2011/03/04
pays-de-la-loire_2011/03/04,10,7,25,82,9.5,58,11:13:0,pays-de-la-loire,2011/03/04
picardie_2011/03/04,7,3,19,88,8.375,60,11:9:0,picardie,2011/03/04
poitou-charentes_2011/03/04,10,8,26,80,9.625,56,11:15:0,poitou-charentes,2011/03/04
rh-ne-alpes_2011/03/04,8,5,23,88,8.375,61,11:16:0,rh-ne-alpes,2011/03/04
provence-alpes-c-te-d-azur_2011/03/04,11,10,32,70,9.625,58,11:19:0,provence-alpes-c-te-d-azur,2011/03/04
alsace_2011/03/05,7,4,13,75,8.875,66,11:14:0,alsace,2011/03/05
aquitaine_2011/03/05,11,7,19,77,9.375,58,11:21:0,aquitaine,2011/03/05
ardeche_2011/03/05,6,3,24,78,8.875,64,11:21:0,ardeche,2011/03/05
auvergne_2011/03/05,6,2,25,82,9,62,11:19:0,auvergne,2011/03/05
bourgogne_2011/03/05,7,4,22,76,9.125,70,11:16:0,bourgogne,2011/03/05
bretagne_2011/03/05,10,5,20,83,9.5,61,11:15:0,bretagne,2011/03/05
centre_2011/03/05,9,5,18,76,9.625,65,11:15:0,centre,2011/03/05
champagne-ardenne_2011/03/05,7,4,17,78,9,68,11:13:0,champagne-ardenne,2011/03/05
corse_2011/03/05,9,8,22,79,9.5,60,11:25:0,corse,2011/03/05
franche-comte_2011/03/05,6,3,20,79,9,64,11:16:0,franche-comte,2011/03/05
ile-de-re_2011/03/05,10,7,25,76,9.75,61,11:19:0,ile-de-re,2011/03/05
ile-de-france_2011/03/05,9,5,17,82,9.125,69,11:13:0,ile-de-france,2011/03/05
languedoc-roussillon_2011/03/05,11,8,34,64,9.875,56,11:23:0,languedoc-roussillon,2011/03/05
limousin_2011/03/05,8,4,21,84,8.5,67,11:18:0,limousin,2011/03/05
lorraine_2011/03/05,6,4,16,79,8.375,56,11:13:0,lorraine,2011/03/05
midi-pyrenees_2011/03/05,10,6,24,78,9,61,11:22:0,midi-pyrenees,2011/03/05
nord-pas-de-calais_2011/03/05,8,4,18,81,9.5,48,11:11:0,nord-pas-de-calais,2011/03/05
normandie_2011/03/05,8,6,22,77,9.875,57,11:13:0,normandie,2011/03/05
pays-de-la-loire_2011/03/05,10,6,21,79,9.5,58,11:17:0,pays-de-la-loire,2011/03/05
picardie_2011/03/05,8,3,19,88,9.25,57,11:13:0,picardie,2011/03/05
poitou-charentes_2011/03/05,10,7,25,76,9.75,61,11:19:0,poitou-charentes,2011/03/05
rh-ne-alpes_2011/03/05,7,4,26,79,8.375,63,11:20:0,rh-ne-alpes,2011/03/05
provence-alpes-c-te-d-azur_2011/03/05,11,8,38,65,9.75,54,11:23:0,provence-alpes-c-te-d-azur,2011/03/05
alsace_2011/03/06,7,4,10,75,9.125,59,11:18:0,alsace,2011/03/06
aquitaine_2011/03/06,12,8,19,70,10,55,11:24:0,aquitaine,2011/03/06
ardeche_2011/03/06,7,4,21,76,8.625,62,11:24:0,ardeche,2011/03/06
auvergne_2011/03/06,6,2,21,87,8.375,61,11:22:0,auvergne,2011/03/06
bourgogne_2011/03/06,7,4,16,77,8.75,60,11:19:0,bourgogne,2011/03/06
bretagne_2011/03/06,10,6,19,85,9.125,55,11:19:0,bretagne,2011/03/06
centre_2011/03/06,9,5,16,80,9.125,57,11:19:0,centre,2011/03/06
champagne-ardenne_2011/03/06,9,5,14,78,9.25,55,11:17:0,champagne-ardenne,2011/03/06
corse_2011/03/06,9,8,19,72,9.75,65,11:27:0,corse,2011/03/06
franche-comte_2011/03/06,6,3,15,82,8.25,61,11:20:0,franche-comte,2011/03/06
ile-de-re_2011/03/06,11,8,22,76,10,58,11:21:0,ile-de-re,2011/03/06
ile-de-france_2011/03/06,9,5,14,82,9.25,61,11:17:0,ile-de-france,2011/03/06
languedoc-roussillon_2011/03/06,12,8,27,62,9.875,56,11:26:0,languedoc-roussillon,2011/03/06
limousin_2011/03/06,8,4,18,86,8.125,64,11:22:0,limousin,2011/03/06
lorraine_2011/03/06,7,4,15,79,8.875,58,11:16:0,lorraine,2011/03/06
midi-pyrenees_2011/03/06,10,6,21,77,9.375,61,11:26:0,midi-pyrenees,2011/03/06
nord-pas-de-calais_2011/03/06,9,6,16,80,9,58,11:15:0,nord-pas-de-calais,2011/03/06
normandie_2011/03/06,9,7,20,79,9.875,60,11:17:0,normandie,2011/03/06
pays-de-la-loire_2011/03/06,11,7,19,79,9.25,57,11:20:0,pays-de-la-loire,2011/03/06
picardie_2011/03/06,9,4,16,85,9.375,53,11:17:0,picardie,2011/03/06
poitou-charentes_2011/03/06,11,8,22,76,10,58,11:21:0,poitou-charentes,2011/03/06
rh-ne-alpes_2011/03/06,7,4,20,81,8.75,60,11:23:0,rh-ne-alpes,2011/03/06
provence-alpes-c-te-d-azur_2011/03/06,11,8,34,65,9.75,56,11:26:0,provence-alpes-c-te-d-azur,2011/03/06
alsace_2011/03/07,7,3,18,37,10,0,11:21:0,alsace,2011/03/07
aquitaine_2011/03/07,17,9,7,63,8,3,11:26:0,aquitaine,2011/03/07
ardeche_2011/03/07,13,7,16,95,8.75,17,11:26:0,ardeche,2011/03/07
auvergne_2011/03/07,12,3,9,86,10,3,11:26:0,auvergne,2011/03/07
bourgogne_2011/03/07,7,3,11,59,10,0,11:23:0,bourgogne,2011/03/07
bretagne_2011/03/07,10,2,17,82,9,2,11:22:0,bretagne,2011/03/07
centre_2011/03/07,9,2,17,60,10,0,11:22:0,centre,2011/03/07
champagne-ardenne_2011/03/07,7,3,24,48,10,0,11:21:0,champagne-ardenne,2011/03/07
corse_2011/03/07,11,10,11,79,10,6,11:31:0,corse,2011/03/07
franche-comte_2011/03/07,7,2,11,59,10,0,11:23:0,franche-comte,2011/03/07
ile-de-re_2011/03/07,12,4,17,76,10,3,11:25:0,ile-de-re,2011/03/07
ile-de-france_2011/03/07,8,3,20,72,10,1,11:21:0,ile-de-france,2011/03/07
languedoc-roussillon_2011/03/07,14,9,26,80,10,15,11:29:0,languedoc-roussillon,2011/03/07
limousin_2011/03/07,13,2,4,88,9,0,11:25:0,limousin,2011/03/07
lorraine_2011/03/07,7,2,30,40,10,0,11:21:0,lorraine,2011/03/07
midi-pyrenees_2011/03/07,16,9,19,77,10,2,11:28:0,midi-pyrenees,2011/03/07
nord-pas-de-calais_2011/03/07,8,3,19,53,10,1,11:19:0,nord-pas-de-calais,2011/03/07
normandie_2011/03/07,9,3,24,61,10,1,11:20:0,normandie,2011/03/07
pays-de-la-loire_2011/03/07,11,2,19,66,9,1,11:24:0,pays-de-la-loire,2011/03/07
picardie_2011/03/07,8,0,21,74,10,2,11:20:0,picardie,2011/03/07
poitou-charentes_2011/03/07,12,4,17,72,10,3,11:25:0,poitou-charentes,2011/03/07
rh-ne-alpes_2011/03/07,11,3,9,86,10,2,11:26:0,rh-ne-alpes,2011/03/07
provence-alpes-c-te-d-azur_2011/03/07,14,11,37,75,10,8,11:28:0,provence-alpes-c-te-d-azur,2011/03/07
alsace_2011/03/08,12,6,11,56,10,3,11:25:0,alsace,2011/03/08
aquitaine_2011/03/08,17,10,16,75,10,24,11:30:0,aquitaine,2011/03/08
ardeche_2011/03/08,9,4,17,72,6.25,41,11:30:0,ardeche,2011/03/08
auvergne_2011/03/08,12,5,18,77,10,2,11:28:0,auvergne,2011/03/08
bourgogne_2011/03/08,11,8,22,73,10,6,11:26:0,bourgogne,2011/03/08
bretagne_2011/03/08,15,6,13,94,9,11,11:26:0,bretagne,2011/03/08
centre_2011/03/08,14,7,17,77,8.125,25,11:26:0,centre,2011/03/08
champagne-ardenne_2011/03/08,13,5,17,65,10,2,11:24:0,champagne-ardenne,2011/03/08
corse_2011/03/08,9,6,16,50,10,0,11:34:0,corse,2011/03/08
franche-comte_2011/03/08,11,7,18,72,10,9,11:26:0,franche-comte,2011/03/08
ile-de-re_2011/03/08,14,10,26,85,10,19,11:28:0,ile-de-re,2011/03/08
ile-de-france_2011/03/08,14,6,17,91,10,3,11:24:0,ile-de-france,2011/03/08
languedoc-roussillon_2011/03/08,11,9,32,63,10,6,11:32:0,languedoc-roussillon,2011/03/08
limousin_2011/03/08,13,7,26,79,10,5,11:29:0,limousin,2011/03/08
lorraine_2011/03/08,12,5,17,59,10,1,11:25:0,lorraine,2011/03/08
midi-pyrenees_2011/03/08,13,8,28,83,10,18,11:31:0,midi-pyrenees,2011/03/08
nord-pas-de-calais_2011/03/08,12,4,16,63,10,3,11:22:0,nord-pas-de-calais,2011/03/08
normandie_2011/03/08,13,6,15,71,9.875,7,11:24:0,normandie,2011/03/08
pays-de-la-loire_2011/03/08,15,9,17,88,8.125,34,11:27:0,pays-de-la-loire,2011/03/08
picardie_2011/03/08,13,4,15,96,10,4,11:24:0,picardie,2011/03/08
poitou-charentes_2011/03/08,14,10,26,82,10,19,11:28:0,poitou-charentes,2011/03/08
rh-ne-alpes_2011/03/08,11,6,26,77,10,5,11:30:0,rh-ne-alpes,2011/03/08
provence-alpes-c-te-d-azur_2011/03/08,10,8,35,62,10,2,11:31:0,provence-alpes-c-te-d-azur,2011/03/08
alsace_2011/03/09,12,7,16,69,10,22,11:28:0,alsace,2011/03/09
aquitaine_2011/03/09,17,9,9,82,7.125,32,11:33:0,aquitaine,2011/03/09
ardeche_2011/03/09,12,3,6,80,10,7,11:33:0,ardeche,2011/03/09
auvergne_2011/03/09,13,5,10,81,10,11,11:32:0,auvergne,2011/03/09
bourgogne_2011/03/09,12,6,16,70,8.5,25,11:30:0,bourgogne,2011/03/09
bretagne_2011/03/09,11,6,13,91,5.625,46,11:30:0,bretagne,2011/03/09
centre_2011/03/09,12,6,19,74,10,43,11:29:0,centre,2011/03/09
champagne-ardenne_2011/03/09,10,7,20,90,9,62,11:28:0,champagne-ardenne,2011/03/09
corse_2011/03/09,8,7,8,73,10,5,11:36:0,corse,2011/03/09
franche-comte_2011/03/09,11,6,13,63,10,14,11:30:0,franche-comte,2011/03/09
ile-de-re_2011/03/09,12,8,13,89,8.5,19,11:31:0,ile-de-re,2011/03/09
ile-de-france_2011/03/09,11,7,20,87,10,53,11:28:0,ile-de-france,2011/03/09
languedoc-roussillon_2011/03/09,11,8,11,80,10,16,11:35:0,languedoc-roussillon,2011/03/09
limousin_2011/03/09,13,6,15,92,8.75,24,11:32:0,limousin,2011/03/09
lorraine_2011/03/09,12,7,24,81,8.75,54,11:28:0,lorraine,2011/03/09
midi-pyrenees_2011/03/09,16,6,14,85,10,39,11:34:0,midi-pyrenees,2011/03/09
nord-pas-de-calais_2011/03/09,9,7,26,82,9,60,11:26:0,nord-pas-de-calais,2011/03/09
normandie_2011/03/09,9,7,24,84,9.875,41,11:28:0,normandie,2011/03/09
pays-de-la-loire_2011/03/09,13,8,12,89,7.125,42,11:31:0,pays-de-la-loire,2011/03/09
picardie_2011/03/09,9,4,24,98,9,60,11:28:0,picardie,2011/03/09
poitou-charentes_2011/03/09,12,8,13,85,8.5,19,11:32:0,poitou-charentes,2011/03/09
rh-ne-alpes_2011/03/09,12,4,9,80,10,5,11:33:0,rh-ne-alpes,2011/03/09
provence-alpes-c-te-d-azur_2011/03/09,10,8,10,62,10,9,11:35:0,provence-alpes-c-te-d-azur,2011/03/09
alsace_2011/03/10,11,8,24,76,7.75,60,11:32:0,alsace,2011/03/10
aquitaine_2011/03/10,15,11,6,73,6.25,43,11:36:0,aquitaine,2011/03/10
ardeche_2011/03/10,15,7,8,80,9,6,11:36:0,ardeche,2011/03/10
auvergne_2011/03/10,12,5,11,89,8,32,11:35:0,auvergne,2011/03/10
bourgogne_2011/03/10,10,9,18,77,6.75,54,11:33:0,bourgogne,2011/03/10
bretagne_2011/03/10,11,7,20,93,8,42,11:33:0,bretagne,2011/03/10
centre_2011/03/10,11,7,21,74,8,33,11:33:0,centre,2011/03/10
champagne-ardenne_2011/03/10,10,6,21,79,8.75,67,11:31:0,champagne-ardenne,2011/03/10
corse_2011/03/10,10,8,8,72,10,10,11:39:0,corse,2011/03/10
franche-comte_2011/03/10,10,8,22,79,7.75,70,11:33:0,franche-comte,2011/03/10
ile-de-re_2011/03/10,11,8,15,84,10,20,11:35:0,ile-de-re,2011/03/10
ile-de-france_2011/03/10,11,7,19,83,8.75,54,11:31:0,ile-de-france,2011/03/10
languedoc-roussillon_2011/03/10,14,10,13,81,10,6,11:38:0,languedoc-roussillon,2011/03/10
limousin_2011/03/10,12,6,14,88,5.25,55,11:35:0,limousin,2011/03/10
lorraine_2011/03/10,10,6,27,80,9,63,11:32:0,lorraine,2011/03/10
midi-pyrenees_2011/03/10,15,6,6,88,10,8,11:38:0,midi-pyrenees,2011/03/10
nord-pas-de-calais_2011/03/10,8,7,29,89,8,80,11:30:0,nord-pas-de-calais,2011/03/10
normandie_2011/03/10,10,7,33,86,10,64,11:31:0,normandie,2011/03/10
pays-de-la-loire_2011/03/10,12,8,19,81,5.5,46,11:34:0,pays-de-la-loire,2011/03/10
picardie_2011/03/10,9,7,30,93,10,79,11:31:0,picardie,2011/03/10
poitou-charentes_2011/03/10,11,9,15,82,10,20,11:35:0,poitou-charentes,2011/03/10
rh-ne-alpes_2011/03/10,14,6,5,89,10,21,11:35:0,rh-ne-alpes,2011/03/10
provence-alpes-c-te-d-azur_2011/03/10,12,9,11,73,10,7,11:38:0,provence-alpes-c-te-d-azur,2011/03/10
alsace_2011/03/11,11,8,15,75,10,36,11:36:0,alsace,2011/03/11
aquitaine_2011/03/11,16,9,12,69,8,15,11:40:0,aquitaine,2011/03/11
ardeche_2011/03/11,15,7,11,91,5.5,34,11:40:0,ardeche,2011/03/11
auvergne_2011/03/11,14,5,7,88,7,24,11:38:0,auvergne,2011/03/11
bourgogne_2011/03/11,12,8,9,76,8,31,11:37:0,bourgogne,2011/03/11
bretagne_2011/03/11,13,9,12,88,6.25,65,11:37:0,bretagne,2011/03/11
centre_2011/03/11,13,6,10,91,7.75,70,11:36:0,centre,2011/03/11
champagne-ardenne_2011/03/11,11,9,15,85,10,60,11:35:0,champagne-ardenne,2011/03/11
corse_2011/03/11,11,10,10,64,10,10,11:42:0,corse,2011/03/11
franche-comte_2011/03/11,11,7,9,76,7.75,35,11:37:0,franche-comte,2011/03/11
ile-de-re_2011/03/11,13,9,12,84,10,21,11:38:0,ile-de-re,2011/03/11
ile-de-france_2011/03/11,12,6,13,86,9,60,11:36:0,ile-de-france,2011/03/11
languedoc-roussillon_2011/03/11,13,10,16,84,10,20,11:40:0,languedoc-roussillon,2011/03/11
limousin_2011/03/11,15,3,4,83,6.5,25,11:39:0,limousin,2011/03/11
lorraine_2011/03/11,11,9,21,81,9,70,11:35:0,lorraine,2011/03/11
midi-pyrenees_2011/03/11,16,9,20,84,10,18,11:40:0,midi-pyrenees,2011/03/11
nord-pas-de-calais_2011/03/11,11,8,19,82,10,45,11:34:0,nord-pas-de-calais,2011/03/11
normandie_2011/03/11,10,8,13,88,10,50,11:35:0,normandie,2011/03/11
pays-de-la-loire_2011/03/11,13,9,9,86,6.75,44,11:38:0,pays-de-la-loire,2011/03/11
picardie_2011/03/11,11,5,19,88,10,52,11:35:0,picardie,2011/03/11
poitou-charentes_2011/03/11,13,9,12,80,10,21,11:38:0,poitou-charentes,2011/03/11
rh-ne-alpes_2011/03/11,13,7,8,87,7.75,50,11:39:0,rh-ne-alpes,2011/03/11
provence-alpes-c-te-d-azur_2011/03/11,12,11,14,82,10,34,11:40:0,provence-alpes-c-te-d-azur,2011/03/11
alsace_2011/03/12,14,9,5,60,10,40,11:40:0,alsace,2011/03/12
aquitaine_2011/03/12,14,8,14,92,9.875,67,11:43:0,aquitaine,2011/03/12
ardeche_2011/03/12,10,6,15,96,7.375,66,11:42:0,ardeche,2011/03/12
auvergne_2011/03/12,10,6,22,87,9.875,50,11:42:0,auvergne,2011/03/12
bourgogne_2011/03/12,12,8,22,82,8.75,65,11:40:0,bourgogne,2011/03/12
bretagne_2011/03/12,10,8,20,98,8.625,78,11:40:0,bretagne,2011/03/12
centre_2011/03/12,14,9,20,74,8.75,80,11:40:0,centre,2011/03/12
champagne-ardenne_2011/03/12,14,8,19,74,10,72,11:39:0,champagne-ardenne,2011/03/12
corse_2011/03/12,11,10,26,81,9.625,45,11:44:0,corse,2011/03/12
franche-comte_2011/03/12,11,9,7,74,9,52,11:40:0,franche-comte,2011/03/12
ile-de-re_2011/03/12,12,10,30,90,10,58,11:42:0,ile-de-re,2011/03/12
ile-de-france_2011/03/12,14,8,21,82,9,58,11:39:0,ile-de-france,2011/03/12
languedoc-roussillon_2011/03/12,11,9,35,91,8.875,97,11:44:0,languedoc-roussillon,2011/03/12
limousin_2011/03/12,12,9,35,86,10,47,11:42:0,limousin,2011/03/12
lorraine_2011/03/12,13,9,21,65,10,68,11:39:0,lorraine,2011/03/12
midi-pyrenees_2011/03/12,13,9,33,93,8.375,67,11:43:0,midi-pyrenees,2011/03/12
nord-pas-de-calais_2011/03/12,14,7,21,78,10,66,11:38:0,nord-pas-de-calais,2011/03/12
normandie_2011/03/12,12,8,26,80,9.25,61,11:39:0,normandie,2011/03/12
pays-de-la-loire_2011/03/12,11,9,22,95,6.75,75,11:41:0,pays-de-la-loire,2011/03/12
picardie_2011/03/12,13,7,22,92,10,66,11:39:0,picardie,2011/03/12
poitou-charentes_2011/03/12,12,10,30,87,10,58,11:42:0,poitou-charentes,2011/03/12
rh-ne-alpes_2011/03/12,10,7,22,92,9.75,70,11:42:0,rh-ne-alpes,2011/03/12
provence-alpes-c-te-d-azur_2011/03/12,11,10,49,82,9.75,76,11:43:0,provence-alpes-c-te-d-azur,2011/03/12
alsace_2011/03/13,12,10,6,73,8.75,47,11:43:0,alsace,2011/03/13
aquitaine_2011/03/13,15,12,11,84,4,87,11:45:0,aquitaine,2011/03/13
ardeche_2011/03/13,8,6,9,100,2.875,95,11:45:0,ardeche,2011/03/13
auvergne_2011/03/13,7,4,8,98,3.875,80,11:45:0,auvergne,2011/03/13
bourgogne_2011/03/13,7,6,8,97,5.875,90,11:44:0,bourgogne,2011/03/13
bretagne_2011/03/13,12,7,12,96,5.375,76,11:44:0,bretagne,2011/03/13
centre_2011/03/13,12,9,14,89,9,89,11:43:0,centre,2011/03/13
champagne-ardenne_2011/03/13,11,8,14,94,9.875,93,11:42:0,champagne-ardenne,2011/03/13
corse_2011/03/13,11,10,22,96,9.125,82,11:48:0,corse,2011/03/13
franche-comte_2011/03/13,8,7,10,93,4.875,100,11:44:0,franche-comte,2011/03/13
ile-de-re_2011/03/13,12,9,8,91,8,60,11:45:0,ile-de-re,2011/03/13
ile-de-france_2011/03/13,12,9,15,90,8,98,11:43:0,ile-de-france,2011/03/13
languedoc-roussillon_2011/03/13,11,10,34,95,8.625,100,11:47:0,languedoc-roussillon,2011/03/13
limousin_2011/03/13,13,5,9,97,7,70,11:44:0,limousin,2011/03/13
lorraine_2011/03/13,12,9,10,80,8.375,74,11:42:0,lorraine,2011/03/13
midi-pyrenees_2011/03/13,16,8,9,90,7.75,68,11:46:0,midi-pyrenees,2011/03/13
nord-pas-de-calais_2011/03/13,12,9,16,90,9,91,11:42:0,nord-pas-de-calais,2011/03/13
normandie_2011/03/13,11,9,13,90,10,77,11:43:0,normandie,2011/03/13
pays-de-la-loire_2011/03/13,13,10,8,95,4.25,91,11:44:0,pays-de-la-loire,2011/03/13
picardie_2011/03/13,12,8,15,96,8,94,11:42:0,picardie,2011/03/13
poitou-charentes_2011/03/13,12,10,8,91,8,60,11:45:0,poitou-charentes,2011/03/13
rh-ne-alpes_2011/03/13,8,6,9,100,5,97,11:45:0,rh-ne-alpes,2011/03/13
provence-alpes-c-te-d-azur_2011/03/13,10,10,46,88,9,77,11:47:0,provence-alpes-c-te-d-azur,2011/03/13
alsace_2011/03/14,15,11,6,81,8,38,11:47:0,alsace,2011/03/14
aquitaine_2011/03/14,18,11,20,90,7.5,55,11:49:0,aquitaine,2011/03/14
ardeche_2011/03/14,13,8,10,95,4.25,77,11:49:0,ardeche,2011/03/14
auvergne_2011/03/14,13,8,19,88,8,26,11:48:0,auvergne,2011/03/14
bourgogne_2011/03/14,14,9,13,89,6.25,53,11:47:0,bourgogne,2011/03/14
